# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_takeoff_design_600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
-5.550;0.6500;0.050981;-0.345918;12.749955;6.000000;
-5.440;0.6600;0.051380;-0.348172;12.845553;6.000000;
-5.329;0.6700;0.051789;-0.350425;12.937204;6.000000;
-5.219;0.6800;0.052208;-0.352678;13.024948;6.000000;
-5.108;0.6900;0.052636;-0.354932;13.108827;6.000000;
-4.998;0.7000;0.053075;-0.357185;13.188891;6.000000;
-4.887;0.7100;0.053524;-0.359438;13.265186;6.000000;
-4.776;0.7200;0.053982;-0.361692;13.337767;6.000000;
-4.666;0.7300;0.054450;-0.363945;13.406686;6.000000;
-4.555;0.7400;0.054929;-0.366199;13.472000;6.000000;
-4.445;0.7500;0.055417;-0.368452;13.533768;6.000000;
-4.334;0.7600;0.055915;-0.370705;13.592050;6.000000;
-4.224;0.7700;0.056423;-0.372959;13.646906;6.000000;
-4.113;0.7800;0.056941;-0.375212;13.698401;6.000000;
-4.003;0.7900;0.057469;-0.377465;13.746599;6.000000;
-3.892;0.8000;0.058006;-0.379719;13.791564;6.000000;
-3.782;0.8100;0.058554;-0.381972;13.833364;6.000000;
-3.671;0.8200;0.059112;-0.384226;13.872064;6.000000;
-3.561;0.8300;0.059679;-0.386479;13.907734;6.000000;
-3.450;0.8400;0.060256;-0.388732;13.940440;6.000000;
-3.339;0.8500;0.060844;-0.390986;13.970251;6.000000;
-3.229;0.8600;0.061441;-0.393239;13.997235;6.000000;
-3.118;0.8700;0.062048;-0.395493;14.021463;6.000000;
-3.008;0.8800;0.062665;-0.397746;14.043001;6.000000;
-2.897;0.8900;0.063292;-0.399999;14.061919;6.000000;
-2.787;0.9000;0.063928;-0.402253;14.078284;6.000000;
-2.676;0.9100;0.064575;-0.404506;14.092166;6.000000;
-2.566;0.9200;0.065231;-0.406759;14.103630;6.000000;
-2.455;0.9300;0.065898;-0.409013;14.112746;6.000000;
-2.345;0.9400;0.066574;-0.411266;14.119578;6.000000;
-2.234;0.9500;0.067260;-0.413520;14.124193;6.000000;
-2.123;0.9600;0.067957;-0.415773;14.126655;6.000000;
-2.013;0.9700;0.068663;-0.418026;14.127031;6.000000;
-1.902;0.9800;0.069379;-0.420280;14.125382;6.000000;
-1.792;0.9900;0.070105;-0.422533;14.121771;6.000000;
-1.681;1.0000;0.070840;-0.424786;14.116261;6.000000;
-1.571;1.0100;0.071586;-0.427040;14.108913;6.000000;
-1.460;1.0200;0.072342;-0.429293;14.099785;6.000000;
-1.350;1.0300;0.073107;-0.431547;14.088938;6.000000;
-1.239;1.0400;0.073882;-0.433800;14.076428;6.000000;
-1.129;1.0500;0.074668;-0.436053;14.062313;6.000000;
-1.018;1.0600;0.075463;-0.438307;14.046649;6.000000;
-0.908;1.0700;0.076268;-0.440560;14.029489;6.000000;
-0.797;1.0800;0.077083;-0.442813;14.010887;6.000000;
-0.686;1.0900;0.077908;-0.445067;13.990896;6.000000;
-0.576;1.1000;0.078743;-0.447320;13.969567;6.000000;
-0.465;1.1100;0.079587;-0.449574;13.946950;6.000000;
-0.355;1.1200;0.080442;-0.451827;13.923094;6.000000;
-0.244;1.1300;0.081306;-0.454080;13.898046;6.000000;
-0.134;1.1400;0.082181;-0.456334;13.871854;6.000000;
-0.023;1.1500;0.083065;-0.458587;13.844562;6.000000;
0.087;1.1600;0.083959;-0.460840;13.816216;6.000000;
0.198;1.1700;0.084863;-0.463094;13.786858;6.000000;
0.308;1.1800;0.085777;-0.465347;13.756531;6.000000;
0.419;1.1900;0.086701;-0.467601;13.725275;6.000000;
0.530;1.2000;0.087635;-0.469854;13.693131;6.000000;
0.640;1.2100;0.088579;-0.472107;13.660138;6.000000;
0.751;1.2200;0.089533;-0.474361;13.626333;6.000000;
0.861;1.2300;0.090496;-0.476614;13.591753;6.000000;
0.972;1.2400;0.091469;-0.478867;13.556433;6.000000;
1.082;1.2500;0.092453;-0.481121;13.520410;6.000000;
1.193;1.2600;0.093446;-0.483374;13.483715;6.000000;
1.303;1.2700;0.094449;-0.485628;13.446382;6.000000;
1.414;1.2800;0.095462;-0.487881;13.408443;6.000000;
1.524;1.2900;0.096485;-0.490134;13.369929;6.000000;
1.635;1.3000;0.097518;-0.492388;13.330868;6.000000;
1.745;1.3100;0.098561;-0.494641;13.291291;6.000000;
1.856;1.3200;0.099613;-0.496894;13.251225;6.000000;
1.967;1.3300;0.100676;-0.499148;13.210697;6.000000;
2.077;1.3400;0.101748;-0.501401;13.169734;6.000000;
2.188;1.3500;0.102831;-0.503655;13.128362;6.000000;
2.298;1.3600;0.103923;-0.505908;13.086604;6.000000;
2.409;1.3700;0.105025;-0.508161;13.044484;6.000000;
2.519;1.3800;0.106137;-0.510415;13.002026;6.000000;
2.630;1.3900;0.107259;-0.512668;12.959252;6.000000;
2.740;1.4000;0.108391;-0.514921;12.916184;6.000000;
2.851;1.4100;0.109533;-0.517175;12.872842;6.000000;
2.961;1.4200;0.110685;-0.519428;12.829246;6.000000;
3.072;1.4300;0.111846;-0.521682;12.785416;6.000000;
3.183;1.4400;0.113018;-0.523935;12.741370;6.000000;
3.293;1.4500;0.114199;-0.526188;12.697127;6.000000;
3.404;1.4600;0.115390;-0.528442;12.652704;6.000000;
3.514;1.4700;0.116592;-0.530695;12.608118;6.000000;
3.625;1.4800;0.117803;-0.532948;12.563386;6.000000;
3.735;1.4900;0.119024;-0.535202;12.518522;6.000000;
3.846;1.5000;0.120255;-0.537455;12.473542;6.000000;
3.956;1.5100;0.121495;-0.539709;12.428460;6.000000;
4.067;1.5200;0.122746;-0.541962;12.383291;6.000000;
4.177;1.5300;0.124007;-0.544215;12.338047;6.000000;
4.288;1.5400;0.125277;-0.546469;12.292742;6.000000;
4.398;1.5500;0.126558;-0.548722;12.247389;6.000000;
4.509;1.5600;0.127848;-0.550975;12.201999;6.000000;
4.620;1.5700;0.129148;-0.553229;12.156584;6.000000;
4.730;1.5800;0.130458;-0.555482;12.111155;6.000000;
4.841;1.5900;0.131778;-0.557736;12.065722;6.000000;
4.951;1.6000;0.133108;-0.559989;12.020296;6.000000;
5.062;1.6100;0.134448;-0.562242;11.974887;6.000000;
5.172;1.6200;0.135798;-0.564496;11.929504;6.000000;
5.283;1.6300;0.137157;-0.566749;11.884156;6.000000;
5.393;1.6400;0.138527;-0.569002;11.838852;6.000000;
5.504;1.6500;0.139906;-0.571256;11.793601;6.000000;
5.614;1.6600;0.141296;-0.573509;11.748409;6.000000;
5.725;1.6700;0.142695;-0.575763;11.703285;6.000000;
5.836;1.6800;0.144104;-0.578016;11.658237;6.000000;
5.946;1.6900;0.145523;-0.580269;11.613271;6.000000;
6.057;1.7000;0.146952;-0.582523;11.568393;6.000000;
6.167;1.7100;0.148391;-0.584776;11.523611;6.000000;
6.278;1.7200;0.149840;-0.587029;11.478930;6.000000;
6.388;1.7300;0.151298;-0.589283;11.434357;6.000000;
6.499;1.7400;0.152767;-0.591536;11.389896;6.000000;
6.609;1.7500;0.154245;-0.593790;11.345554;6.000000;
6.720;1.7600;0.155734;-0.596043;11.301335;6.000000;
6.830;1.7700;0.157232;-0.598296;11.257244;6.000000;
6.941;1.7800;0.158740;-0.600550;11.213286;6.000000;
7.051;1.7900;0.160258;-0.602803;11.169465;6.000000;
7.162;1.8000;0.161786;-0.605056;11.125786;6.000000;
7.273;1.8100;0.163324;-0.607310;11.082251;6.000000;
7.383;1.8200;0.164872;-0.609563;11.038866;6.000000;
7.494;1.8300;0.166430;-0.611817;10.995634;6.000000;
7.604;1.8400;0.167997;-0.614070;10.952558;6.000000;
7.715;1.8500;0.169575;-0.616323;10.909641;6.000000;
7.825;1.8600;0.171162;-0.618577;10.866887;6.000000;
7.936;1.8700;0.172759;-0.620830;10.824297;6.000000;
8.046;1.8800;0.174367;-0.623083;10.781876;6.000000;
8.157;1.8900;0.175984;-0.625337;10.739626;6.000000;
8.267;1.9000;0.177611;-0.627590;10.697548;6.000000;
8.378;1.9100;0.179248;-0.629844;10.655645;6.000000;
8.489;1.9200;0.180895;-0.632097;10.613920;6.000000;
8.599;1.9300;0.182551;-0.634350;10.572374;6.000000;
8.710;1.9400;0.184218;-0.636604;10.531009;6.000000;
8.820;1.9500;0.185894;-0.638857;10.489827;6.000000;
8.931;1.9600;0.187581;-0.641110;10.448830;6.000000;
9.041;1.9700;0.189277;-0.643364;10.408019;6.000000;
9.152;1.9800;0.190983;-0.645617;10.367395;6.000000;
9.262;1.9900;0.192700;-0.647871;10.326960;6.000000;
9.373;2.0000;0.194426;-0.650124;10.286714;6.000000;
9.483;2.0100;0.196161;-0.652377;10.246660;6.000000;
9.594;2.0200;0.197907;-0.654631;10.206798;6.000000;
9.705;2.0300;0.199663;-0.656884;10.167128;6.000000;
9.815;2.0400;0.201429;-0.659137;10.127653;6.000000;
9.926;2.0500;0.203204;-0.661391;10.088371;6.000000;
10.036;2.0600;0.204990;-0.663644;10.049285;6.000000;
10.147;2.0700;0.206785;-0.665898;10.010394;6.000000;
10.257;2.0800;0.208590;-0.668151;9.971699;6.000000;
10.368;2.0900;0.210405;-0.670404;9.933201;6.000000;
10.478;2.1000;0.212231;-0.672658;9.894900;6.000000;
10.589;2.1100;0.214066;-0.674911;9.856796;6.000000;
10.699;2.1200;0.215910;-0.677164;9.818889;6.000000;
10.810;2.1300;0.217765;-0.679418;9.781179;6.000000;
10.920;2.1400;0.219630;-0.681671;9.743667;6.000000;
11.031;2.1500;0.221504;-0.683925;9.706353;6.000000;
11.142;2.1600;0.223389;-0.686178;9.669237;6.000000;
11.252;2.1700;0.225283;-0.688431;9.632318;6.000000;
11.363;2.1800;0.227188;-0.690685;9.595596;6.000000;
11.473;2.1900;0.229102;-0.692938;9.559072;6.000000;
11.584;2.2000;0.231026;-0.695191;9.522745;6.000000;
11.694;2.2100;0.232960;-0.697445;9.486615;6.000000;
11.805;2.2200;0.234904;-0.699698;9.450681;6.000000;
11.915;2.2300;0.236858;-0.701952;9.414943;6.000000;
12.026;2.2400;0.238821;-0.704205;9.379401;6.000000;
12.136;2.2500;0.240795;-0.706458;9.344055;6.000000;
12.247;2.2600;0.242778;-0.708712;9.308904;6.000000;
12.358;2.2700;0.244772;-0.710965;9.273947;6.000000;
12.468;2.2800;0.246775;-0.713218;9.239184;6.000000;
12.579;2.2900;0.248788;-0.715472;9.204614;6.000000;
12.689;2.3000;0.250811;-0.717725;9.170238;6.000000;
12.800;2.3100;0.252844;-0.719979;9.136054;6.000000;
12.910;2.3200;0.254887;-0.722232;9.102061;6.000000;
13.021;2.3300;0.256940;-0.724485;9.068260;6.000000;
13.131;2.3400;0.259003;-0.726739;9.034649;6.000000;
13.242;2.3500;0.261076;-0.728992;9.001228;6.000000;
13.352;2.3600;0.263158;-0.731245;8.967995;6.000000;
13.463;2.3700;0.265250;-0.733499;8.934951;6.000000;
13.573;2.3800;0.267353;-0.735752;8.902095;6.000000;
13.684;2.3900;0.269465;-0.738006;8.869425;6.000000;
13.795;2.4000;0.271587;-0.740259;8.836941;6.000000;
13.905;2.4100;0.273719;-0.742512;8.804642;6.000000;
14.016;2.4200;0.275861;-0.744766;8.772528;6.000000;
14.126;2.4300;0.278013;-0.747019;8.740597;6.000000;
14.237;2.4400;0.280175;-0.749272;8.708849;6.000000;
14.347;2.4500;0.282346;-0.751526;8.677283;6.000000;
14.458;2.4600;0.284528;-0.753779;8.645897;6.000000;
14.568;2.4700;0.286719;-0.756033;8.614692;6.000000;
14.679;2.4800;0.288921;-0.758286;8.583666;6.000000;
