# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_approach_landing_gear_out_design_000_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
5.291;1.7000;0.190225;-0.168227;8.936787;0.000000;
5.401;1.7100;0.191550;-0.170477;8.927177;0.000000;
5.512;1.7200;0.192885;-0.172727;8.917236;0.000000;
5.622;1.7300;0.194230;-0.174977;8.906972;0.000000;
5.733;1.7400;0.195585;-0.177227;8.896393;0.000000;
5.843;1.7500;0.196950;-0.179478;8.885507;0.000000;
5.954;1.7600;0.198325;-0.181728;8.874321;0.000000;
6.064;1.7700;0.199710;-0.183978;8.862845;0.000000;
6.174;1.7800;0.201105;-0.186228;8.851085;0.000000;
6.285;1.7900;0.202510;-0.188478;8.839050;0.000000;
6.395;1.8000;0.203926;-0.190728;8.826746;0.000000;
6.506;1.8100;0.205351;-0.192979;8.814181;0.000000;
6.616;1.8200;0.206786;-0.195229;8.801363;0.000000;
6.726;1.8300;0.208231;-0.197479;8.788298;0.000000;
6.837;1.8400;0.209687;-0.199729;8.774993;0.000000;
6.947;1.8500;0.211152;-0.201979;8.761456;0.000000;
7.058;1.8600;0.212628;-0.204229;8.747692;0.000000;
7.168;1.8700;0.214113;-0.206479;8.733709;0.000000;
7.279;1.8800;0.215608;-0.208730;8.719513;0.000000;
7.389;1.8900;0.217114;-0.210980;8.705111;0.000000;
7.499;1.9000;0.218629;-0.213230;8.690508;0.000000;
7.610;1.9100;0.220155;-0.215480;8.675711;0.000000;
7.720;1.9200;0.221690;-0.217730;8.660726;0.000000;
7.831;1.9300;0.223236;-0.219980;8.645558;0.000000;
7.941;1.9400;0.224792;-0.222231;8.630214;0.000000;
8.051;1.9500;0.226357;-0.224481;8.614699;0.000000;
8.162;1.9600;0.227933;-0.226731;8.599019;0.000000;
8.272;1.9700;0.229519;-0.228981;8.583179;0.000000;
8.383;1.9800;0.231114;-0.231231;8.567184;0.000000;
8.493;1.9900;0.232720;-0.233481;8.551041;0.000000;
8.604;2.0000;0.234336;-0.235732;8.534753;0.000000;
8.714;2.0100;0.235962;-0.237982;8.518326;0.000000;
8.824;2.0200;0.237598;-0.240232;8.501766;0.000000;
8.935;2.0300;0.239244;-0.242482;8.485076;0.000000;
9.045;2.0400;0.240900;-0.244732;8.468261;0.000000;
9.156;2.0500;0.242565;-0.246982;8.451326;0.000000;
9.266;2.0600;0.244241;-0.249232;8.434277;0.000000;
9.376;2.0700;0.245927;-0.251483;8.417116;0.000000;
9.487;2.0800;0.247624;-0.253733;8.399849;0.000000;
9.597;2.0900;0.249330;-0.255983;8.382479;0.000000;
9.708;2.1000;0.251046;-0.258233;8.365011;0.000000;
9.818;2.1100;0.252772;-0.260483;8.347450;0.000000;
9.929;2.1200;0.254508;-0.262733;8.329798;0.000000;
10.039;2.1300;0.256254;-0.264984;8.312060;0.000000;
10.149;2.1400;0.258010;-0.267234;8.294240;0.000000;
10.260;2.1500;0.259777;-0.269484;8.276341;0.000000;
10.370;2.1600;0.261553;-0.271734;8.258367;0.000000;
10.481;2.1700;0.263339;-0.273984;8.240322;0.000000;
10.591;2.1800;0.265136;-0.276234;8.222208;0.000000;
10.701;2.1900;0.266942;-0.278485;8.204031;0.000000;
10.812;2.2000;0.268758;-0.280735;8.185792;0.000000;
10.922;2.2100;0.270585;-0.282985;8.167495;0.000000;
11.033;2.2200;0.272421;-0.285235;8.149144;0.000000;
11.143;2.2300;0.274268;-0.287485;8.130741;0.000000;
11.254;2.2400;0.276124;-0.289735;8.112290;0.000000;
11.364;2.2500;0.277991;-0.291985;8.093793;0.000000;
11.474;2.2600;0.279867;-0.294236;8.075253;0.000000;
11.585;2.2700;0.281754;-0.296486;8.056673;0.000000;
11.695;2.2800;0.283651;-0.298736;8.038057;0.000000;
11.806;2.2900;0.285557;-0.300986;8.019406;0.000000;
11.916;2.3000;0.287474;-0.303236;8.000723;0.000000;
12.026;2.3100;0.289401;-0.305486;7.982011;0.000000;
12.137;2.3200;0.291338;-0.307737;7.963273;0.000000;
12.247;2.3300;0.293284;-0.309987;7.944510;0.000000;
12.358;2.3400;0.295241;-0.312237;7.925725;0.000000;
12.468;2.3500;0.297208;-0.314487;7.906921;0.000000;
12.579;2.3600;0.299185;-0.316737;7.888100;0.000000;
12.689;2.3700;0.301172;-0.318987;7.869264;0.000000;
12.799;2.3800;0.303169;-0.321238;7.850414;0.000000;
12.910;2.3900;0.305176;-0.323488;7.831555;0.000000;
13.020;2.4000;0.307193;-0.325738;7.812686;0.000000;
13.131;2.4100;0.309220;-0.327988;7.793811;0.000000;
13.241;2.4200;0.311257;-0.330238;7.774931;0.000000;
13.351;2.4300;0.313304;-0.332488;7.756049;0.000000;
13.462;2.4400;0.315361;-0.334738;7.737165;0.000000;
13.572;2.4500;0.317428;-0.336989;7.718282;0.000000;
13.683;2.4600;0.319505;-0.339239;7.699402;0.000000;
13.793;2.4700;0.321593;-0.341489;7.680527;0.000000;
13.904;2.4800;0.323690;-0.343739;7.661657;0.000000;
14.014;2.4900;0.325797;-0.345989;7.642795;0.000000;
14.124;2.5000;0.327914;-0.348239;7.623942;0.000000;
14.235;2.5100;0.330042;-0.350490;7.605100;0.000000;
14.345;2.5200;0.332179;-0.352740;7.586271;0.000000;
14.456;2.5300;0.334326;-0.354990;7.567455;0.000000;
14.566;2.5400;0.336484;-0.357240;7.548654;0.000000;
14.676;2.5500;0.338651;-0.359490;7.529869;0.000000;
14.787;2.5600;0.340829;-0.361740;7.511103;0.000000;
14.897;2.5700;0.343016;-0.363991;7.492356;0.000000;
15.008;2.5800;0.345214;-0.366241;7.473629;0.000000;
15.118;2.5900;0.347421;-0.368491;7.454924;0.000000;
15.229;2.6000;0.349639;-0.370741;7.436241;0.000000;
