# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_landing_design_-600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
14.159;2.7400;0.360507;0.013230;7.600417;-6.000000;
14.269;2.7500;0.362780;0.010876;7.580357;-6.000000;
14.380;2.7600;0.365063;0.008521;7.560337;-6.000000;
14.490;2.7700;0.367357;0.006166;7.540356;-6.000000;
14.600;2.7800;0.369660;0.003812;7.520416;-6.000000;
14.710;2.7900;0.371974;0.001457;7.500518;-6.000000;
14.820;2.8000;0.374298;-0.000898;7.480662;-6.000000;
14.930;2.8100;0.376633;-0.003253;7.460849;-6.000000;
15.040;2.8200;0.378977;-0.005607;7.441080;-6.000000;
15.150;2.8300;0.381332;-0.007962;7.421356;-6.000000;
15.260;2.8400;0.383697;-0.010317;7.401678;-6.000000;
15.371;2.8500;0.386072;-0.012672;7.382046;-6.000000;
15.481;2.8600;0.388457;-0.015026;7.362461;-6.000000;
