# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_approach_landing_gear_out_design_-600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
3.007;1.4000;0.155587;0.268765;8.998170;-6.000000;
3.117;1.4100;0.156597;0.266410;9.003999;-6.000000;
3.227;1.4200;0.157617;0.264056;9.009170;-6.000000;
3.337;1.4300;0.158647;0.261701;9.013696;-6.000000;
3.448;1.4400;0.159688;0.259346;9.017588;-6.000000;
3.558;1.4500;0.160739;0.256991;9.020859;-6.000000;
3.668;1.4600;0.161799;0.254637;9.023518;-6.000000;
3.778;1.4700;0.162870;0.252282;9.025578;-6.000000;
3.888;1.4800;0.163952;0.249927;9.027051;-6.000000;
3.998;1.4900;0.165043;0.247572;9.027946;-6.000000;
4.108;1.5000;0.166145;0.245218;9.028277;-6.000000;
4.218;1.5100;0.167256;0.242863;9.028053;-6.000000;
4.328;1.5200;0.168378;0.240508;9.027286;-6.000000;
4.439;1.5300;0.169511;0.238154;9.025986;-6.000000;
4.549;1.5400;0.170653;0.235799;9.024165;-6.000000;
4.659;1.5500;0.171805;0.233444;9.021833;-6.000000;
4.769;1.5600;0.172968;0.231089;9.019001;-6.000000;
4.879;1.5700;0.174141;0.228735;9.015679;-6.000000;
4.989;1.5800;0.175324;0.226380;9.011878;-6.000000;
5.099;1.5900;0.176517;0.224025;9.007609;-6.000000;
5.209;1.6000;0.177721;0.221670;9.002880;-6.000000;
5.319;1.6100;0.178935;0.219316;8.997703;-6.000000;
5.430;1.6200;0.180158;0.216961;8.992087;-6.000000;
5.540;1.6300;0.181392;0.214606;8.986041;-6.000000;
5.650;1.6400;0.182637;0.212251;8.979577;-6.000000;
5.760;1.6500;0.183891;0.209897;8.972703;-6.000000;
5.870;1.6600;0.185156;0.207542;8.965429;-6.000000;
5.980;1.6700;0.186430;0.205187;8.957764;-6.000000;
6.090;1.6800;0.187715;0.202832;8.949718;-6.000000;
6.200;1.6900;0.189011;0.200478;8.941299;-6.000000;
6.310;1.7000;0.190316;0.198123;8.932516;-6.000000;
6.421;1.7100;0.191631;0.195768;8.923378;-6.000000;
6.531;1.7200;0.192957;0.193414;8.913895;-6.000000;
6.641;1.7300;0.194293;0.191059;8.904074;-6.000000;
6.751;1.7400;0.195639;0.188704;8.893924;-6.000000;
6.861;1.7500;0.196995;0.186349;8.883453;-6.000000;
6.971;1.7600;0.198362;0.183995;8.872670;-6.000000;
7.081;1.7700;0.199739;0.181640;8.861582;-6.000000;
7.191;1.7800;0.201125;0.179285;8.850198;-6.000000;
7.302;1.7900;0.202522;0.176930;8.838525;-6.000000;
7.412;1.8000;0.203930;0.174576;8.826571;-6.000000;
7.522;1.8100;0.205347;0.172221;8.814343;-6.000000;
7.632;1.8200;0.206775;0.169866;8.801850;-6.000000;
7.742;1.8300;0.208213;0.167511;8.789098;-6.000000;
7.852;1.8400;0.209660;0.165157;8.776094;-6.000000;
7.962;1.8500;0.211119;0.162802;8.762845;-6.000000;
8.072;1.8600;0.212587;0.160447;8.749360;-6.000000;
8.182;1.8700;0.214066;0.158093;8.735643;-6.000000;
8.293;1.8800;0.215554;0.155738;8.721702;-6.000000;
8.403;1.8900;0.217053;0.153383;8.707544;-6.000000;
8.513;1.9000;0.218562;0.151028;8.693175;-6.000000;
8.623;1.9100;0.220082;0.148674;8.678601;-6.000000;
8.733;1.9200;0.221611;0.146319;8.663829;-6.000000;
8.843;1.9300;0.223151;0.143964;8.648864;-6.000000;
8.953;1.9400;0.224701;0.141609;8.633713;-6.000000;
9.063;1.9500;0.226261;0.139255;8.618382;-6.000000;
9.173;1.9600;0.227831;0.136900;8.602875;-6.000000;
9.284;1.9700;0.229411;0.134545;8.587200;-6.000000;
9.394;1.9800;0.231002;0.132190;8.571361;-6.000000;
9.504;1.9900;0.232603;0.129836;8.555364;-6.000000;
9.614;2.0000;0.234214;0.127481;8.539214;-6.000000;
9.724;2.0100;0.235835;0.125126;8.522917;-6.000000;
9.834;2.0200;0.237466;0.122771;8.506477;-6.000000;
