# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_approach_design_-600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
0.490;1.3300;0.116803;0.315248;11.386681;-6.000000;
0.600;1.3400;0.117742;0.312894;11.380843;-6.000000;
0.710;1.3500;0.118690;0.310539;11.374121;-6.000000;
0.820;1.3600;0.119649;0.308184;11.366537;-6.000000;
0.930;1.3700;0.120619;0.305829;11.358115;-6.000000;
1.041;1.3800;0.121598;0.303475;11.348876;-6.000000;
1.151;1.3900;0.122587;0.301120;11.338842;-6.000000;
1.261;1.4000;0.123587;0.298765;11.328035;-6.000000;
1.371;1.4100;0.124597;0.296410;11.316476;-6.000000;
1.481;1.4200;0.125617;0.294056;11.304186;-6.000000;
1.591;1.4300;0.126647;0.291701;11.291186;-6.000000;
1.701;1.4400;0.127688;0.289346;11.277495;-6.000000;
1.811;1.4500;0.128739;0.286991;11.263135;-6.000000;
1.921;1.4600;0.129799;0.284637;11.248124;-6.000000;
2.032;1.4700;0.130870;0.282282;11.232482;-6.000000;
2.142;1.4800;0.131952;0.279927;11.216228;-6.000000;
2.252;1.4900;0.133043;0.277572;11.199381;-6.000000;
2.362;1.5000;0.134145;0.275218;11.181958;-6.000000;
2.472;1.5100;0.135256;0.272863;11.163978;-6.000000;
2.582;1.5200;0.136378;0.270508;11.145459;-6.000000;
2.692;1.5300;0.137511;0.268154;11.126418;-6.000000;
2.802;1.5400;0.138653;0.265799;11.106871;-6.000000;
2.912;1.5500;0.139805;0.263444;11.086836;-6.000000;
3.023;1.5600;0.140968;0.261089;11.066329;-6.000000;
3.133;1.5700;0.142141;0.258735;11.045366;-6.000000;
3.243;1.5800;0.143324;0.256380;11.023962;-6.000000;
3.353;1.5900;0.144517;0.254025;11.002132;-6.000000;
3.463;1.6000;0.145721;0.251670;10.979893;-6.000000;
3.573;1.6100;0.146935;0.249316;10.957258;-6.000000;
3.683;1.6200;0.148158;0.246961;10.934243;-6.000000;
3.793;1.6300;0.149392;0.244606;10.910860;-6.000000;
3.903;1.6400;0.150637;0.242251;10.887124;-6.000000;
4.014;1.6500;0.151891;0.239897;10.863048;-6.000000;
4.124;1.6600;0.153156;0.237542;10.838646;-6.000000;
4.234;1.6700;0.154430;0.235187;10.813930;-6.000000;
4.344;1.6800;0.155715;0.232832;10.788912;-6.000000;
4.454;1.6900;0.157011;0.230478;10.763606;-6.000000;
4.564;1.7000;0.158316;0.228123;10.738023;-6.000000;
4.674;1.7100;0.159631;0.225768;10.712174;-6.000000;
4.784;1.7200;0.160957;0.223414;10.686072;-6.000000;
4.894;1.7300;0.162293;0.221059;10.659727;-6.000000;
5.005;1.7400;0.163639;0.218704;10.633150;-6.000000;
5.115;1.7500;0.164995;0.216349;10.606352;-6.000000;
5.225;1.7600;0.166362;0.213995;10.579343;-6.000000;
5.335;1.7700;0.167739;0.211640;10.552133;-6.000000;
5.445;1.7800;0.169125;0.209285;10.524732;-6.000000;
5.555;1.7900;0.170522;0.206930;10.497149;-6.000000;
5.665;1.8000;0.171930;0.204576;10.469395;-6.000000;
5.775;1.8100;0.173347;0.202221;10.441477;-6.000000;
5.885;1.8200;0.174775;0.199866;10.413406;-6.000000;
5.996;1.8300;0.176213;0.197511;10.385188;-6.000000;
6.106;1.8400;0.177660;0.195157;10.356834;-6.000000;
6.216;1.8500;0.179119;0.192802;10.328350;-6.000000;
6.326;1.8600;0.180587;0.190447;10.299745;-6.000000;
6.436;1.8700;0.182066;0.188093;10.271027;-6.000000;
6.546;1.8800;0.183554;0.185738;10.242204;-6.000000;
6.656;1.8900;0.185053;0.183383;10.213281;-6.000000;
6.766;1.9000;0.186562;0.181028;10.184268;-6.000000;
6.877;1.9100;0.188082;0.178674;10.155169;-6.000000;
6.987;1.9200;0.189611;0.176319;10.125993;-6.000000;
7.097;1.9300;0.191151;0.173964;10.096746;-6.000000;
7.207;1.9400;0.192701;0.171609;10.067434;-6.000000;
7.317;1.9500;0.194261;0.169255;10.038063;-6.000000;
7.427;1.9600;0.195831;0.166900;10.008640;-6.000000;
7.537;1.9700;0.197411;0.164545;9.979169;-6.000000;
7.647;1.9800;0.199002;0.162190;9.949658;-6.000000;
7.757;1.9900;0.200603;0.159836;9.920110;-6.000000;
7.868;2.0000;0.202214;0.157481;9.890532;-6.000000;
7.978;2.0100;0.203835;0.155126;9.860929;-6.000000;
8.088;2.0200;0.205466;0.152771;9.831305;-6.000000;
8.198;2.0300;0.207108;0.150417;9.801666;-6.000000;
8.308;2.0400;0.208759;0.148062;9.772016;-6.000000;
8.418;2.0500;0.210421;0.145707;9.742360;-6.000000;
8.528;2.0600;0.212093;0.143353;9.712702;-6.000000;
8.638;2.0700;0.213776;0.140998;9.683047;-6.000000;
8.748;2.0800;0.215468;0.138643;9.653398;-6.000000;
8.859;2.0900;0.217171;0.136288;9.623760;-6.000000;
8.969;2.1000;0.218884;0.133934;9.594137;-6.000000;
9.079;2.1100;0.220607;0.131579;9.564532;-6.000000;
9.189;2.1200;0.222340;0.129224;9.534948;-6.000000;
9.299;2.1300;0.224083;0.126869;9.505391;-6.000000;
9.409;2.1400;0.225837;0.124515;9.475862;-6.000000;
9.519;2.1500;0.227601;0.122160;9.446365;-6.000000;
9.629;2.1600;0.229375;0.119805;9.416904;-6.000000;
9.739;2.1700;0.231159;0.117450;9.387481;-6.000000;
9.850;2.1800;0.232953;0.115096;9.358100;-6.000000;
9.960;2.1900;0.234758;0.112741;9.328763;-6.000000;
10.070;2.2000;0.236573;0.110386;9.299473;-6.000000;
10.180;2.2100;0.238397;0.108031;9.270233;-6.000000;
10.290;2.2200;0.240233;0.105677;9.241045;-6.000000;
10.400;2.2300;0.242078;0.103322;9.211912;-6.000000;
10.510;2.2400;0.243933;0.100967;9.182836;-6.000000;
10.620;2.2500;0.245799;0.098613;9.153820;-6.000000;
10.730;2.2600;0.247675;0.096258;9.124866;-6.000000;
10.841;2.2700;0.249561;0.093903;9.095975;-6.000000;
10.951;2.2800;0.251457;0.091548;9.067151;-6.000000;
11.061;2.2900;0.253364;0.089194;9.038395;-6.000000;
11.171;2.3000;0.255280;0.086839;9.009708;-6.000000;
11.281;2.3100;0.257207;0.084484;8.981094;-6.000000;
11.391;2.3200;0.259144;0.082129;8.952553;-6.000000;
11.501;2.3300;0.261091;0.079775;8.924087;-6.000000;
11.611;2.3400;0.263048;0.077420;8.895698;-6.000000;
11.721;2.3500;0.265016;0.075065;8.867388;-6.000000;
11.832;2.3600;0.266994;0.072710;8.839157;-6.000000;
11.942;2.3700;0.268982;0.070356;8.811008;-6.000000;
12.052;2.3800;0.270980;0.068001;8.782942;-6.000000;
12.162;2.3900;0.272988;0.065646;8.754960;-6.000000;
12.272;2.4000;0.275007;0.063292;8.727063;-6.000000;
12.382;2.4100;0.277035;0.060937;8.699253;-6.000000;
12.492;2.4200;0.279074;0.058582;8.671531;-6.000000;
12.602;2.4300;0.281123;0.056227;8.643898;-6.000000;
12.712;2.4400;0.283182;0.053873;8.616354;-6.000000;
12.823;2.4500;0.285252;0.051518;8.588902;-6.000000;
12.933;2.4600;0.287331;0.049163;8.561541;-6.000000;
13.043;2.4700;0.289421;0.046808;8.534273;-6.000000;
13.153;2.4800;0.291521;0.044454;8.507099;-6.000000;
13.263;2.4900;0.293631;0.042099;8.480019;-6.000000;
13.373;2.5000;0.295752;0.039744;8.453035;-6.000000;
13.483;2.5100;0.297882;0.037389;8.426146;-6.000000;
13.593;2.5200;0.300023;0.035035;8.399354;-6.000000;
13.703;2.5300;0.302174;0.032680;8.372660;-6.000000;
13.814;2.5400;0.304335;0.030325;8.346063;-6.000000;
13.924;2.5500;0.306506;0.027970;8.319565;-6.000000;
14.034;2.5600;0.308688;0.025616;8.293166;-6.000000;
14.144;2.5700;0.310880;0.023261;8.266867;-6.000000;
14.254;2.5800;0.313081;0.020906;8.240668;-6.000000;
14.364;2.5900;0.315293;0.018552;8.214569;-6.000000;
14.474;2.6000;0.317516;0.016197;8.188571;-6.000000;
14.584;2.6100;0.319748;0.013842;8.162674;-6.000000;
14.694;2.6200;0.321991;0.011487;8.136879;-6.000000;
14.805;2.6300;0.324244;0.009133;8.111186;-6.000000;
14.915;2.6400;0.326507;0.006778;8.085596;-6.000000;
15.025;2.6500;0.328780;0.004423;8.060107;-6.000000;
15.135;2.6600;0.331063;0.002068;8.034722;-6.000000;
15.245;2.6700;0.333357;-0.000286;8.009440;-6.000000;
15.355;2.6800;0.335660;-0.002641;7.984260;-6.000000;
15.465;2.6900;0.337974;-0.004996;7.959184;-6.000000;
15.575;2.7000;0.340298;-0.007351;7.934212;-6.000000;
15.685;2.7100;0.342633;-0.009705;7.909343;-6.000000;
15.796;2.7200;0.344977;-0.012060;7.884578;-6.000000;
15.906;2.7300;0.347332;-0.014415;7.859917;-6.000000;
