# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M083_design_-600_plot.csv
# Clean Polar
# Mach Number 0.830000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-0.240;0.1300;0.024693;0.007167;0.016963;0.000563;0.434190;5.26467;-6.000000;0.004865;0.000553;0.001080;0.000009;0.004142;-0.132644;
-0.161;0.1400;0.024762;0.007180;0.016964;0.000617;0.431465;5.65392;-6.000000;0.004866;0.000608;0.001080;0.000009;0.003988;-0.131799;
-0.081;0.1500;0.024840;0.007200;0.016965;0.000675;0.428741;6.03863;-6.000000;0.004868;0.000665;0.001080;0.000009;0.003835;-0.130955;
-0.002;0.1600;0.024929;0.007228;0.016967;0.000734;0.426017;6.41833;-6.000000;0.004869;0.000724;0.001080;0.000010;0.003684;-0.130110;
0.078;0.1700;0.025027;0.007263;0.016968;0.000796;0.423293;6.79267;-6.000000;0.004871;0.000786;0.001080;0.000010;0.003532;-0.129250;
0.157;0.1800;0.025136;0.007306;0.016971;0.000860;0.420568;7.16116;-6.000000;0.004873;0.000850;0.001080;0.000010;0.003382;-0.128390;
0.236;0.1900;0.025255;0.007356;0.016973;0.000926;0.417844;7.52337;-6.000000;0.004876;0.000916;0.001080;0.000010;0.003234;-0.127530;
0.316;0.2000;0.025384;0.007413;0.016976;0.000995;0.415120;7.87892;-6.000000;0.004878;0.000985;0.001080;0.000010;0.003087;-0.126670;
0.395;0.2100;0.025524;0.007478;0.016979;0.001067;0.412396;8.22740;-6.000000;0.004882;0.001056;0.001080;0.000010;0.002942;-0.125810;
0.475;0.2200;0.025676;0.007551;0.016983;0.001141;0.409671;8.56845;-6.000000;0.004886;0.001131;0.001080;0.000011;0.002798;-0.124950;
0.554;0.2300;0.025838;0.007631;0.016988;0.001218;0.406947;8.90171;-6.000000;0.004890;0.001208;0.001080;0.000011;0.002656;-0.124090;
0.633;0.2400;0.026011;0.007719;0.016993;0.001299;0.404223;9.22682;-6.000000;0.004896;0.001288;0.001080;0.000011;0.002516;-0.123230;
0.713;0.2500;0.026196;0.007815;0.016999;0.001382;0.401499;9.54345;-6.000000;0.004902;0.001371;0.001080;0.000011;0.002378;-0.122370;
0.792;0.2600;0.026392;0.007918;0.017006;0.001469;0.398774;9.85130;-6.000000;0.004908;0.001457;0.001080;0.000011;0.002242;-0.121510;
0.872;0.2700;0.026601;0.008029;0.017013;0.001559;0.396050;10.15006;-6.000000;0.004916;0.001547;0.001080;0.000011;0.002107;-0.120650;
0.951;0.2800;0.026821;0.008148;0.017022;0.001652;0.393326;10.43944;-6.000000;0.004924;0.001641;0.001080;0.000011;0.001974;-0.119790;
1.030;0.2900;0.027054;0.008274;0.017031;0.001749;0.390601;10.71917;-6.000000;0.004933;0.001738;0.001080;0.000012;0.001842;-0.118930;
1.110;0.3000;0.027300;0.008408;0.017041;0.001851;0.387877;10.98900;-6.000000;0.004943;0.001839;0.001080;0.000012;0.001712;-0.118070;
1.189;0.3100;0.027559;0.008550;0.017052;0.001956;0.385153;11.24867;-6.000000;0.004955;0.001944;0.001080;0.000012;0.001584;-0.117210;
1.269;0.3200;0.027831;0.008700;0.017065;0.002066;0.382429;11.49795;-6.000000;0.004967;0.002054;0.001080;0.000012;0.001458;-0.116349;
1.348;0.3300;0.028117;0.008858;0.017079;0.002181;0.379704;11.73661;-6.000000;0.004981;0.002169;0.001080;0.000012;0.001334;-0.115489;
1.427;0.3400;0.028418;0.009023;0.017094;0.002301;0.376980;11.96443;-6.000000;0.004996;0.002288;0.001080;0.000013;0.001211;-0.114629;
1.507;0.3500;0.028733;0.009196;0.017110;0.002426;0.374256;12.18120;-6.000000;0.005013;0.002414;0.001080;0.000013;0.001090;-0.113769;
1.586;0.3600;0.029063;0.009378;0.017128;0.002558;0.371532;12.38671;-6.000000;0.005030;0.002545;0.001080;0.000013;0.000970;-0.112909;
1.666;0.3700;0.029410;0.009567;0.017147;0.002696;0.368807;12.58075;-6.000000;0.005050;0.002683;0.001080;0.000013;0.000852;-0.112049;
1.745;0.3800;0.029773;0.009764;0.017169;0.002841;0.366083;12.76312;-6.000000;0.005071;0.002827;0.001080;0.000013;0.000736;-0.111189;
1.824;0.3900;0.030154;0.009969;0.017191;0.002993;0.363359;12.93361;-6.000000;0.005094;0.002980;0.001080;0.000013;0.000622;-0.110329;
1.904;0.4000;0.030553;0.010182;0.017216;0.003155;0.360635;13.09202;-6.000000;0.005118;0.003141;0.001080;0.000014;0.000509;-0.109469;
1.983;0.4100;0.030971;0.010403;0.017243;0.003325;0.357910;13.23813;-6.000000;0.005145;0.003311;0.001080;0.000014;0.000399;-0.108609;
2.063;0.4200;0.031409;0.010633;0.017271;0.003506;0.355186;13.37186;-6.000000;0.005174;0.003491;0.001080;0.000014;0.000288;-0.107738;
2.142;0.4300;0.031869;0.010870;0.017302;0.003697;0.352462;13.49288;-6.000000;0.005204;0.003683;0.001080;0.000014;0.000179;-0.106865;
2.221;0.4400;0.032351;0.011115;0.017335;0.003901;0.349737;13.60095;-6.000000;0.005237;0.003886;0.001080;0.000014;0.000072;-0.105992;
2.301;0.4500;0.032857;0.011369;0.017370;0.004118;0.347013;13.69583;-6.000000;0.005273;0.004103;0.001080;0.000015;-0.000034;-0.105119;
2.380;0.4600;0.033388;0.011630;0.017408;0.004350;0.344289;13.77727;-6.000000;0.005310;0.004335;0.001080;0.000015;-0.000138;-0.104246;
2.460;0.4700;0.033947;0.011900;0.017448;0.004599;0.341565;13.84505;-6.000000;0.005350;0.004584;0.001080;0.000015;-0.000240;-0.103373;
2.539;0.4800;0.034535;0.012178;0.017491;0.004866;0.338840;13.89889;-6.000000;0.005393;0.004851;0.001080;0.000015;-0.000340;-0.102500;
2.618;0.4900;0.035154;0.012464;0.017537;0.005154;0.336116;13.93856;-6.000000;0.005439;0.005138;0.001080;0.000016;-0.000438;-0.101626;
2.698;0.5000;0.035807;0.012758;0.017585;0.005463;0.333392;13.96380;-6.000000;0.005487;0.005448;0.001080;0.000016;-0.000535;-0.100753;
