# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M073_design_-600_plot.csv
# Clean Polar
# Mach Number 0.730000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
1.961;0.3700;0.026360;0.008835;0.017526;0.000000;0.340112;14.03638;-6.000000;0.005107;0.000000;0.001091;0.000000;0.000355;-0.100260;
2.047;0.3800;0.026592;0.009045;0.017547;0.000000;0.337470;14.29027;-6.000000;0.005128;0.000000;0.001091;0.000000;0.000249;-0.099356;
2.134;0.3900;0.026833;0.009264;0.017569;0.000000;0.334828;14.53431;-6.000000;0.005151;0.000000;0.001091;0.000000;0.000145;-0.098444;
2.220;0.4000;0.027085;0.009491;0.017594;0.000000;0.332186;14.76839;-6.000000;0.005175;0.000000;0.001091;0.000000;0.000043;-0.097533;
2.306;0.4100;0.027347;0.009726;0.017621;0.000000;0.329544;14.99248;-6.000000;0.005202;0.000000;0.001091;0.000000;-0.000058;-0.096622;
2.392;0.4200;0.027620;0.009970;0.017649;0.000000;0.326902;15.20654;-6.000000;0.005230;0.000000;0.001091;0.000000;-0.000157;-0.095711;
2.479;0.4300;0.027903;0.010223;0.017680;0.000000;0.324260;15.41053;-6.000000;0.005261;0.000000;0.001091;0.000000;-0.000253;-0.094800;
2.565;0.4400;0.028197;0.010484;0.017713;0.000000;0.321618;15.60448;-6.000000;0.005294;0.000000;0.001091;0.000000;-0.000348;-0.093889;
2.651;0.4500;0.028502;0.010754;0.017748;0.000000;0.318976;15.78839;-6.000000;0.005329;0.000000;0.001091;0.000000;-0.000441;-0.092978;
2.737;0.4600;0.028818;0.011032;0.017786;0.000000;0.316334;15.96230;-6.000000;0.005367;0.000000;0.001091;0.000000;-0.000532;-0.092067;
2.823;0.4700;0.029145;0.011319;0.017826;0.000000;0.313692;16.12626;-6.000000;0.005407;0.000000;0.001091;0.000000;-0.000621;-0.091156;
2.910;0.4800;0.029483;0.011614;0.017869;0.000000;0.311050;16.28035;-6.000000;0.005450;0.000000;0.001091;0.000000;-0.000709;-0.090245;
2.996;0.4900;0.029833;0.011919;0.017915;0.000000;0.308408;16.42463;-6.000000;0.005496;0.000000;0.001091;0.000000;-0.000794;-0.089334;
3.082;0.5000;0.030195;0.012232;0.017963;0.000000;0.305766;16.55922;-6.000000;0.005544;0.000000;0.001091;0.000000;-0.000878;-0.088423;
3.168;0.5100;0.030568;0.012553;0.018015;0.000000;0.303124;16.68421;-6.000000;0.005596;0.000000;0.001091;0.000000;-0.000959;-0.087511;
3.255;0.5200;0.030953;0.012884;0.018069;0.000000;0.300482;16.79974;-6.000000;0.005650;0.000000;0.001091;0.000000;-0.001039;-0.086600;
3.341;0.5300;0.031423;0.013223;0.018127;0.000073;0.297840;16.86647;-6.000000;0.005708;0.000073;0.001091;0.000000;-0.001117;-0.085689;
3.427;0.5400;0.031921;0.013571;0.018188;0.000162;0.295198;16.91683;-6.000000;0.005770;0.000162;0.001091;0.000000;-0.001193;-0.084778;
3.513;0.5500;0.032443;0.013928;0.018253;0.000262;0.292556;16.95302;-6.000000;0.005834;0.000262;0.001091;0.000000;-0.001267;-0.083867;
3.600;0.5600;0.032990;0.014293;0.018322;0.000375;0.289914;16.97488;-6.000000;0.005903;0.000375;0.001091;0.000000;-0.001339;-0.082956;
3.686;0.5700;0.033565;0.014668;0.018394;0.000503;0.287272;16.98222;-6.000000;0.005975;0.000503;0.001091;0.000000;-0.001409;-0.082045;
3.772;0.5800;0.034168;0.015051;0.018470;0.000647;0.284630;16.97490;-6.000000;0.006051;0.000647;0.001091;0.000000;-0.001477;-0.081134;
3.858;0.5900;0.034803;0.015444;0.018550;0.000809;0.281988;16.95277;-6.000000;0.006131;0.000809;0.001091;0.000000;-0.001544;-0.080223;
3.945;0.6000;0.035470;0.015845;0.018634;0.000990;0.279346;16.91569;-6.000000;0.006215;0.000990;0.001091;0.000000;-0.001609;-0.079312;
4.031;0.6100;0.036173;0.016256;0.018723;0.001194;0.276704;16.86356;-6.000000;0.006304;0.001194;0.001091;0.000000;-0.001671;-0.078397;
4.117;0.6200;0.036913;0.016675;0.018816;0.001422;0.274062;16.79630;-6.000000;0.006397;0.001422;0.001091;0.000000;-0.001733;-0.077475;
4.203;0.6300;0.037693;0.017104;0.018913;0.001676;0.271420;16.71384;-6.000000;0.006495;0.001676;0.001091;0.000000;-0.001793;-0.076552;
4.289;0.6400;0.038517;0.017542;0.019016;0.001959;0.268778;16.61615;-6.000000;0.006597;0.001959;0.001091;0.000000;-0.001850;-0.075630;
4.376;0.6500;0.039386;0.017989;0.019123;0.002274;0.266136;16.50325;-6.000000;0.006704;0.002274;0.001091;0.000000;-0.001906;-0.074708;
4.462;0.6600;0.040305;0.018445;0.019236;0.002625;0.263494;16.37518;-6.000000;0.006817;0.002625;0.001091;0.000000;-0.001960;-0.073785;
4.548;0.6700;0.041276;0.018910;0.019353;0.003013;0.260852;16.23205;-6.000000;0.006934;0.003013;0.001091;0.000000;-0.002011;-0.072863;
4.634;0.6800;0.042304;0.019384;0.019476;0.003444;0.258210;16.07400;-6.000000;0.007057;0.003444;0.001091;0.000000;-0.002061;-0.071941;
4.721;0.6900;0.043393;0.019868;0.019605;0.003920;0.255568;15.90123;-6.000000;0.007186;0.003920;0.001091;0.000000;-0.002109;-0.071018;
4.807;0.7000;0.044546;0.020361;0.019739;0.004447;0.252926;15.71399;-6.000000;0.007320;0.004447;0.001091;0.000000;-0.002155;-0.070096;
4.893;0.7100;0.045769;0.020863;0.019879;0.005027;0.250284;15.51262;-6.000000;0.007460;0.005027;0.001091;0.000000;-0.002199;-0.069174;
