# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_approach_design_600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
-6.896;0.8500;0.084406;-0.330986;10.070351;6.000000;
-6.785;0.8600;0.084904;-0.333239;10.129052;6.000000;
-6.675;0.8700;0.085412;-0.335493;10.185887;6.000000;
-6.564;0.8800;0.085930;-0.337746;10.240869;6.000000;
-6.454;0.8900;0.086458;-0.339999;10.294014;6.000000;
-6.343;0.9000;0.086996;-0.342253;10.345336;6.000000;
-6.233;0.9100;0.087543;-0.344506;10.394851;6.000000;
-6.122;0.9200;0.088101;-0.346759;10.442577;6.000000;
-6.012;0.9300;0.088668;-0.349013;10.488531;6.000000;
-5.901;0.9400;0.089246;-0.351266;10.532732;6.000000;
-5.790;0.9500;0.089833;-0.353520;10.575199;6.000000;
-5.680;0.9600;0.090430;-0.355773;10.615951;6.000000;
-5.569;0.9700;0.091037;-0.358026;10.655010;6.000000;
-5.459;0.9800;0.091654;-0.360280;10.692396;6.000000;
-5.348;0.9900;0.092281;-0.362533;10.728130;6.000000;
-5.238;1.0000;0.092917;-0.364786;10.762236;6.000000;
-5.127;1.0100;0.093564;-0.367040;10.794734;6.000000;
-5.017;1.0200;0.094221;-0.369293;10.825648;6.000000;
-4.906;1.0300;0.094887;-0.371547;10.855002;6.000000;
-4.796;1.0400;0.095563;-0.373800;10.882818;6.000000;
-4.685;1.0500;0.096250;-0.376053;10.909121;6.000000;
-4.575;1.0600;0.096946;-0.378307;10.933934;6.000000;
-4.464;1.0700;0.097652;-0.380560;10.957283;6.000000;
-4.353;1.0800;0.098368;-0.382813;10.979190;6.000000;
-4.243;1.0900;0.099094;-0.385067;10.999682;6.000000;
-4.132;1.1000;0.099830;-0.387320;11.018783;6.000000;
-4.022;1.1100;0.100575;-0.389574;11.036517;6.000000;
-3.911;1.1200;0.101331;-0.391827;11.052910;6.000000;
-3.801;1.1300;0.102096;-0.394080;11.067987;6.000000;
-3.690;1.1400;0.102872;-0.396334;11.081772;6.000000;
-3.580;1.1500;0.103657;-0.398587;11.094292;6.000000;
-3.469;1.1600;0.104452;-0.400840;11.105570;6.000000;
-3.359;1.1700;0.105257;-0.403094;11.115631;6.000000;
-3.248;1.1800;0.106072;-0.405347;11.124502;6.000000;
-3.137;1.1900;0.106897;-0.407601;11.132205;6.000000;
-3.027;1.2000;0.107732;-0.409854;11.138767;6.000000;
-2.916;1.2100;0.108577;-0.412107;11.144212;6.000000;
-2.806;1.2200;0.109431;-0.414361;11.148563;6.000000;
-2.695;1.2300;0.110296;-0.416614;11.151845;6.000000;
-2.585;1.2400;0.111170;-0.418867;11.154083;6.000000;
-2.474;1.2500;0.112054;-0.421121;11.155300;6.000000;
-2.364;1.2600;0.112949;-0.423374;11.155520;6.000000;
-2.253;1.2700;0.113853;-0.425628;11.154766;6.000000;
-2.143;1.2800;0.114767;-0.427881;11.153062;6.000000;
-2.032;1.2900;0.115691;-0.430134;11.150430;6.000000;
-1.921;1.3000;0.116624;-0.432388;11.146893;6.000000;
-1.811;1.3100;0.117568;-0.434641;11.142473;6.000000;
-1.700;1.3200;0.118522;-0.436894;11.137194;6.000000;
-1.590;1.3300;0.119485;-0.439148;11.131076;6.000000;
-1.479;1.3400;0.120459;-0.441401;11.124141;6.000000;
-1.369;1.3500;0.121442;-0.443655;11.116411;6.000000;
-1.258;1.3600;0.122435;-0.445908;11.107907;6.000000;
-1.148;1.3700;0.123438;-0.448161;11.098649;6.000000;
-1.037;1.3800;0.124451;-0.450415;11.088658;6.000000;
-0.927;1.3900;0.125474;-0.452668;11.077954;6.000000;
-0.816;1.4000;0.126507;-0.454921;11.066557;6.000000;
-0.706;1.4100;0.127550;-0.457175;11.054486;6.000000;
-0.595;1.4200;0.128603;-0.459428;11.041760;6.000000;
-0.484;1.4300;0.129665;-0.461682;11.028399;6.000000;
-0.374;1.4400;0.130738;-0.463935;11.014421;6.000000;
-0.263;1.4500;0.131820;-0.466188;10.999843;6.000000;
-0.153;1.4600;0.132912;-0.468442;10.984685;6.000000;
-0.042;1.4700;0.134014;-0.470695;10.968963;6.000000;
0.068;1.4800;0.135127;-0.472948;10.952695;6.000000;
0.179;1.4900;0.136249;-0.475202;10.935898;6.000000;
0.289;1.5000;0.137380;-0.477455;10.918588;6.000000;
0.400;1.5100;0.138522;-0.479709;10.900781;6.000000;
0.510;1.5200;0.139674;-0.481962;10.882495;6.000000;
0.621;1.5300;0.140835;-0.484215;10.863743;6.000000;
0.732;1.5400;0.142007;-0.486469;10.844541;6.000000;
0.842;1.5500;0.143188;-0.488722;10.824906;6.000000;
0.953;1.5600;0.144380;-0.490975;10.804850;6.000000;
1.063;1.5700;0.145581;-0.493229;10.784389;6.000000;
1.174;1.5800;0.146792;-0.495482;10.763537;6.000000;
1.284;1.5900;0.148013;-0.497736;10.742308;6.000000;
1.395;1.6000;0.149244;-0.499989;10.720714;6.000000;
1.505;1.6100;0.150485;-0.502242;10.698769;6.000000;
1.616;1.6200;0.151735;-0.504496;10.676487;6.000000;
1.726;1.6300;0.152996;-0.506749;10.653879;6.000000;
1.837;1.6400;0.154266;-0.509002;10.630959;6.000000;
1.947;1.6500;0.155547;-0.511256;10.607737;6.000000;
2.058;1.6600;0.156837;-0.513509;10.584227;6.000000;
2.169;1.6700;0.158137;-0.515763;10.560438;6.000000;
2.279;1.6800;0.159447;-0.518016;10.536384;6.000000;
2.390;1.6900;0.160768;-0.520269;10.512073;6.000000;
2.500;1.7000;0.162097;-0.522523;10.487518;6.000000;
2.611;1.7100;0.163437;-0.524776;10.462729;6.000000;
2.721;1.7200;0.164787;-0.527029;10.437715;6.000000;
2.832;1.7300;0.166147;-0.529283;10.412488;6.000000;
2.942;1.7400;0.167516;-0.531536;10.387056;6.000000;
3.053;1.7500;0.168896;-0.533790;10.361428;6.000000;
3.163;1.7600;0.170285;-0.536043;10.335615;6.000000;
3.274;1.7700;0.171684;-0.538296;10.309625;6.000000;
3.385;1.7800;0.173093;-0.540550;10.283467;6.000000;
3.495;1.7900;0.174512;-0.542803;10.257149;6.000000;
3.606;1.8000;0.175941;-0.545056;10.230680;6.000000;
3.716;1.8100;0.177380;-0.547310;10.204068;6.000000;
3.827;1.8200;0.178829;-0.549563;10.177320;6.000000;
3.937;1.8300;0.180288;-0.551817;10.150445;6.000000;
4.048;1.8400;0.181756;-0.554070;10.123449;6.000000;
4.158;1.8500;0.183235;-0.556323;10.096341;6.000000;
4.269;1.8600;0.184723;-0.558577;10.069127;6.000000;
4.379;1.8700;0.186221;-0.560830;10.041813;6.000000;
4.490;1.8800;0.187730;-0.563083;10.014408;6.000000;
4.600;1.8900;0.189248;-0.565337;9.986917;6.000000;
4.711;1.9000;0.190776;-0.567590;9.959346;6.000000;
4.822;1.9100;0.192313;-0.569844;9.931702;6.000000;
4.932;1.9200;0.193861;-0.572097;9.903990;6.000000;
5.043;1.9300;0.195419;-0.574350;9.876217;6.000000;
5.153;1.9400;0.196987;-0.576604;9.848389;6.000000;
5.264;1.9500;0.198564;-0.578857;9.820510;6.000000;
5.374;1.9600;0.200151;-0.581110;9.792585;6.000000;
5.485;1.9700;0.201749;-0.583364;9.764621;6.000000;
5.595;1.9800;0.203356;-0.585617;9.736623;6.000000;
5.706;1.9900;0.204973;-0.587871;9.708594;6.000000;
5.816;2.0000;0.206600;-0.590124;9.680540;6.000000;
5.927;2.0100;0.208237;-0.592377;9.652465;6.000000;
6.038;2.0200;0.209884;-0.594631;9.624374;6.000000;
6.148;2.0300;0.211540;-0.596884;9.596271;6.000000;
6.259;2.0400;0.213207;-0.599137;9.568161;6.000000;
6.369;2.0500;0.214884;-0.601391;9.540047;6.000000;
6.480;2.0600;0.216570;-0.603644;9.511933;6.000000;
6.590;2.0700;0.218266;-0.605898;9.483824;6.000000;
6.701;2.0800;0.219973;-0.608151;9.455722;6.000000;
6.811;2.0900;0.221689;-0.610404;9.427632;6.000000;
6.922;2.1000;0.223415;-0.612658;9.399557;6.000000;
7.032;2.1100;0.225151;-0.614911;9.371500;6.000000;
7.143;2.1200;0.226897;-0.617164;9.343464;6.000000;
7.253;2.1300;0.228652;-0.619418;9.315453;6.000000;
7.364;2.1400;0.230418;-0.621671;9.287470;6.000000;
7.475;2.1500;0.232194;-0.623925;9.259518;6.000000;
7.585;2.1600;0.233979;-0.626178;9.231599;6.000000;
7.696;2.1700;0.235774;-0.628431;9.203717;6.000000;
7.806;2.1800;0.237580;-0.630685;9.175873;6.000000;
7.917;2.1900;0.239395;-0.632938;9.148071;6.000000;
8.027;2.2000;0.241220;-0.635191;9.120313;6.000000;
8.138;2.2100;0.243055;-0.637445;9.092601;6.000000;
8.248;2.2200;0.244900;-0.639698;9.064938;6.000000;
8.359;2.2300;0.246754;-0.641952;9.037326;6.000000;
8.469;2.2400;0.248619;-0.644205;9.009767;6.000000;
8.580;2.2500;0.250494;-0.646458;8.982263;6.000000;
8.691;2.2600;0.252378;-0.648712;8.954817;6.000000;
8.801;2.2700;0.254273;-0.650965;8.927430;6.000000;
8.912;2.2800;0.256177;-0.653218;8.900103;6.000000;
9.022;2.2900;0.258091;-0.655472;8.872840;6.000000;
9.133;2.3000;0.260015;-0.657725;8.845641;6.000000;
9.243;2.3100;0.261949;-0.659979;8.818508;6.000000;
9.354;2.3200;0.263893;-0.662232;8.791443;6.000000;
9.464;2.3300;0.265847;-0.664485;8.764447;6.000000;
9.575;2.3400;0.267810;-0.666739;8.737523;6.000000;
9.685;2.3500;0.269784;-0.668992;8.710670;6.000000;
9.796;2.3600;0.271768;-0.671245;8.683891;6.000000;
9.906;2.3700;0.273761;-0.673499;8.657187;6.000000;
10.017;2.3800;0.275764;-0.675752;8.630559;6.000000;
10.128;2.3900;0.277778;-0.678006;8.604008;6.000000;
10.238;2.4000;0.279801;-0.680259;8.577536;6.000000;
10.349;2.4100;0.281834;-0.682512;8.551144;6.000000;
10.459;2.4200;0.283877;-0.684766;8.524832;6.000000;
10.570;2.4300;0.285929;-0.687019;8.498602;6.000000;
10.680;2.4400;0.287992;-0.689272;8.472454;6.000000;
10.791;2.4500;0.290065;-0.691526;8.446390;6.000000;
10.901;2.4600;0.292147;-0.693779;8.420410;6.000000;
11.012;2.4700;0.294240;-0.696033;8.394516;6.000000;
11.122;2.4800;0.296342;-0.698286;8.368707;6.000000;
11.233;2.4900;0.298454;-0.700539;8.342986;6.000000;
11.344;2.5000;0.300576;-0.702793;8.317352;6.000000;
11.454;2.5100;0.302708;-0.705046;8.291806;6.000000;
11.565;2.5200;0.304850;-0.707299;8.266349;6.000000;
11.675;2.5300;0.307002;-0.709553;8.240981;6.000000;
11.786;2.5400;0.309164;-0.711806;8.215703;6.000000;
11.896;2.5500;0.311336;-0.714060;8.190516;6.000000;
12.007;2.5600;0.313517;-0.716313;8.165419;6.000000;
12.117;2.5700;0.315709;-0.718566;8.140415;6.000000;
12.228;2.5800;0.317910;-0.720820;8.115502;6.000000;
12.338;2.5900;0.320121;-0.723073;8.090682;6.000000;
12.449;2.6000;0.322343;-0.725326;8.065954;6.000000;
12.560;2.6100;0.324574;-0.727580;8.041319;6.000000;
12.670;2.6200;0.326815;-0.729833;8.016778;6.000000;
12.781;2.6300;0.329065;-0.732087;7.992331;6.000000;
12.891;2.6400;0.331326;-0.734340;7.967977;6.000000;
13.002;2.6500;0.333597;-0.736593;7.943718;6.000000;
13.112;2.6600;0.335878;-0.738847;7.919554;6.000000;
13.223;2.6700;0.338168;-0.741100;7.895484;6.000000;
13.333;2.6800;0.340468;-0.743353;7.871509;6.000000;
13.444;2.6900;0.342779;-0.745607;7.847629;6.000000;
13.554;2.7000;0.345099;-0.747860;7.823844;6.000000;
13.665;2.7100;0.347429;-0.750114;7.800155;6.000000;
13.775;2.7200;0.349769;-0.752367;7.776561;6.000000;
13.886;2.7300;0.352119;-0.754620;7.753063;6.000000;
