# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_climb_design_-600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
0.112;0.8100;0.033158;0.347695;24.428388;-6.000000;
0.222;0.8200;0.033771;0.345340;24.281385;-6.000000;
0.332;0.8300;0.034393;0.342985;24.132470;-6.000000;
0.442;0.8400;0.035026;0.340630;23.981875;-6.000000;
0.552;0.8500;0.035670;0.338276;23.829817;-6.000000;
0.662;0.8600;0.036323;0.335921;23.676503;-6.000000;
0.772;0.8700;0.036986;0.333566;23.522126;-6.000000;
0.882;0.8800;0.037660;0.331211;23.366868;-6.000000;
0.992;0.8900;0.038344;0.328857;23.210898;-6.000000;
1.103;0.9000;0.039038;0.326502;23.054377;-6.000000;
1.213;0.9100;0.039742;0.324147;22.897453;-6.000000;
1.323;0.9200;0.040457;0.321792;22.740266;-6.000000;
1.433;0.9300;0.041182;0.319438;22.582946;-6.000000;
1.543;0.9400;0.041916;0.317083;22.425615;-6.000000;
1.653;0.9500;0.042661;0.314728;22.268387;-6.000000;
1.763;0.9600;0.043417;0.312373;22.111366;-6.000000;
1.873;0.9700;0.044182;0.310019;21.954651;-6.000000;
1.983;0.9800;0.044958;0.307664;21.798332;-6.000000;
2.094;0.9900;0.045743;0.305309;21.642494;-6.000000;
2.204;1.0000;0.046539;0.302955;21.487215;-6.000000;
2.314;1.0100;0.047345;0.300600;21.332567;-6.000000;
2.424;1.0200;0.048162;0.298245;21.178616;-6.000000;
2.534;1.0300;0.048988;0.295890;21.025424;-6.000000;
2.644;1.0400;0.049825;0.293536;20.873046;-6.000000;
2.754;1.0500;0.050672;0.291181;20.721535;-6.000000;
2.864;1.0600;0.051529;0.288826;20.570937;-6.000000;
2.974;1.0700;0.052396;0.286471;20.421296;-6.000000;
3.085;1.0800;0.053274;0.284117;20.272650;-6.000000;
3.195;1.0900;0.054161;0.281762;20.125035;-6.000000;
3.305;1.1000;0.055059;0.279407;19.978483;-6.000000;
3.415;1.1100;0.055967;0.277052;19.833024;-6.000000;
3.525;1.1200;0.056885;0.274698;19.688682;-6.000000;
3.635;1.1300;0.057814;0.272343;19.545481;-6.000000;
3.745;1.1400;0.058752;0.269988;19.403442;-6.000000;
3.855;1.1500;0.059701;0.267633;19.262582;-6.000000;
3.965;1.1600;0.060660;0.265279;19.122916;-6.000000;
4.076;1.1700;0.061629;0.262924;18.984459;-6.000000;
4.186;1.1800;0.062609;0.260569;18.847222;-6.000000;
4.296;1.1900;0.063598;0.258215;18.711215;-6.000000;
4.406;1.2000;0.064598;0.255860;18.576445;-6.000000;
4.516;1.2100;0.065608;0.253505;18.442918;-6.000000;
4.626;1.2200;0.066628;0.251150;18.310639;-6.000000;
4.736;1.2300;0.067658;0.248796;18.179612;-6.000000;
4.846;1.2400;0.068699;0.246441;18.049839;-6.000000;
4.956;1.2500;0.069749;0.244086;17.921320;-6.000000;
5.067;1.2600;0.070810;0.241731;17.794054;-6.000000;
5.177;1.2700;0.071881;0.239377;17.668042;-6.000000;
5.287;1.2800;0.072962;0.237022;17.543279;-6.000000;
5.397;1.2900;0.074054;0.234667;17.419763;-6.000000;
5.507;1.3000;0.075155;0.232312;17.297490;-6.000000;
5.617;1.3100;0.076267;0.229958;17.176455;-6.000000;
5.727;1.3200;0.077389;0.227603;17.056653;-6.000000;
5.837;1.3300;0.078521;0.225248;16.938076;-6.000000;
5.947;1.3400;0.079664;0.222894;16.820719;-6.000000;
6.058;1.3500;0.080816;0.220539;16.704574;-6.000000;
6.168;1.3600;0.081979;0.218184;16.589634;-6.000000;
6.278;1.3700;0.083152;0.215829;16.475889;-6.000000;
6.388;1.3800;0.084335;0.213475;16.363332;-6.000000;
6.498;1.3900;0.085528;0.211120;16.251952;-6.000000;
6.608;1.4000;0.086732;0.208765;16.141742;-6.000000;
6.718;1.4100;0.087945;0.206410;16.032691;-6.000000;
6.828;1.4200;0.089169;0.204056;15.924789;-6.000000;
6.938;1.4300;0.090403;0.201701;15.818026;-6.000000;
7.049;1.4400;0.091647;0.199346;15.712392;-6.000000;
7.159;1.4500;0.092902;0.196991;15.607876;-6.000000;
7.269;1.4600;0.094166;0.194637;15.504467;-6.000000;
7.379;1.4700;0.095441;0.192282;15.402154;-6.000000;
7.489;1.4800;0.096726;0.189927;15.300927;-6.000000;
7.599;1.4900;0.098021;0.187572;15.200774;-6.000000;
7.709;1.5000;0.099327;0.185218;15.101684;-6.000000;
7.819;1.5100;0.100642;0.182863;15.003646;-6.000000;
7.929;1.5200;0.101968;0.180508;14.906648;-6.000000;
8.040;1.5300;0.103304;0.178154;14.810680;-6.000000;
8.150;1.5400;0.104650;0.175799;14.715729;-6.000000;
8.260;1.5500;0.106006;0.173444;14.621784;-6.000000;
8.370;1.5600;0.107373;0.171089;14.528834;-6.000000;
8.480;1.5700;0.108749;0.168735;14.436868;-6.000000;
8.590;1.5800;0.110136;0.166380;14.345874;-6.000000;
8.700;1.5900;0.111533;0.164025;14.255841;-6.000000;
8.810;1.6000;0.112940;0.161670;14.166757;-6.000000;
8.920;1.6100;0.114358;0.159316;14.078612;-6.000000;
9.031;1.6200;0.115785;0.156961;13.991394;-6.000000;
9.141;1.6300;0.117223;0.154606;13.905091;-6.000000;
9.251;1.6400;0.118671;0.152251;13.819694;-6.000000;
9.361;1.6500;0.120129;0.149897;13.735191;-6.000000;
9.471;1.6600;0.121598;0.147542;13.651570;-6.000000;
9.581;1.6700;0.123076;0.145187;13.568822;-6.000000;
9.691;1.6800;0.124565;0.142832;13.486935;-6.000000;
9.801;1.6900;0.126064;0.140478;13.405899;-6.000000;
9.911;1.7000;0.127573;0.138123;13.325703;-6.000000;
10.022;1.7100;0.129092;0.135768;13.246336;-6.000000;
10.132;1.7200;0.130622;0.133414;13.167789;-6.000000;
10.242;1.7300;0.132161;0.131059;13.090051;-6.000000;
10.352;1.7400;0.133711;0.128704;13.013112;-6.000000;
10.462;1.7500;0.135271;0.126349;12.936962;-6.000000;
10.572;1.7600;0.136842;0.123995;12.861590;-6.000000;
10.682;1.7700;0.138422;0.121640;12.786988;-6.000000;
10.792;1.7800;0.140013;0.119285;12.713144;-6.000000;
10.903;1.7900;0.141613;0.116930;12.640051;-6.000000;
11.013;1.8000;0.143224;0.114576;12.567697;-6.000000;
11.123;1.8100;0.144846;0.112221;12.496073;-6.000000;
11.233;1.8200;0.146477;0.109866;12.425171;-6.000000;
11.343;1.8300;0.148118;0.107511;12.354981;-6.000000;
11.453;1.8400;0.149770;0.105157;12.285494;-6.000000;
11.563;1.8500;0.151432;0.102802;12.216702;-6.000000;
11.673;1.8600;0.153104;0.100447;12.148594;-6.000000;
11.783;1.8700;0.154786;0.098093;12.081162;-6.000000;
11.894;1.8800;0.156479;0.095738;12.014399;-6.000000;
12.004;1.8900;0.158182;0.093383;11.948294;-6.000000;
12.114;1.9000;0.159894;0.091028;11.882840;-6.000000;
12.224;1.9100;0.161617;0.088674;11.818029;-6.000000;
12.334;1.9200;0.163351;0.086319;11.753852;-6.000000;
12.444;1.9300;0.165094;0.083964;11.690301;-6.000000;
12.554;1.9400;0.166848;0.081609;11.627369;-6.000000;
12.664;1.9500;0.168612;0.079255;11.565046;-6.000000;
12.774;1.9600;0.170385;0.076900;11.503326;-6.000000;
12.885;1.9700;0.172170;0.074545;11.442201;-6.000000;
12.995;1.9800;0.173964;0.072190;11.381664;-6.000000;
13.105;1.9900;0.175769;0.069836;11.321706;-6.000000;
13.215;2.0000;0.177583;0.067481;11.262320;-6.000000;
13.325;2.0100;0.179408;0.065126;11.203500;-6.000000;
13.435;2.0200;0.181243;0.062771;11.145238;-6.000000;
13.545;2.0300;0.183089;0.060417;11.087527;-6.000000;
13.655;2.0400;0.184944;0.058062;11.030360;-6.000000;
13.765;2.0500;0.186810;0.055707;10.973730;-6.000000;
13.876;2.0600;0.188686;0.053353;10.917631;-6.000000;
13.986;2.0700;0.190572;0.050998;10.862055;-6.000000;
14.096;2.0800;0.192468;0.048643;10.806997;-6.000000;
14.206;2.0900;0.194374;0.046288;10.752449;-6.000000;
14.316;2.1000;0.196291;0.043934;10.698405;-6.000000;
14.426;2.1100;0.198218;0.041579;10.644860;-6.000000;
14.536;2.1200;0.200155;0.039224;10.591806;-6.000000;
14.646;2.1300;0.202102;0.036869;10.539239;-6.000000;
14.756;2.1400;0.204059;0.034515;10.487150;-6.000000;
14.867;2.1500;0.206027;0.032160;10.435536;-6.000000;
14.977;2.1600;0.208005;0.029805;10.384389;-6.000000;
15.087;2.1700;0.209992;0.027450;10.333705;-6.000000;
15.197;2.1800;0.211991;0.025096;10.283477;-6.000000;
15.307;2.1900;0.213999;0.022741;10.233699;-6.000000;
15.417;2.2000;0.216017;0.020386;10.184367;-6.000000;
15.527;2.2100;0.218046;0.018031;10.135475;-6.000000;
15.637;2.2200;0.220085;0.015677;10.087017;-6.000000;
15.747;2.2300;0.222134;0.013322;10.038989;-6.000000;
15.858;2.2400;0.224193;0.010967;9.991384;-6.000000;
15.968;2.2500;0.226263;0.008613;9.944198;-6.000000;
16.078;2.2600;0.228342;0.006258;9.897426;-6.000000;
16.188;2.2700;0.230432;0.003903;9.851062;-6.000000;
16.298;2.2800;0.232532;0.001548;9.805103;-6.000000;
16.408;2.2900;0.234642;-0.000806;9.759542;-6.000000;
16.518;2.3000;0.236763;-0.003161;9.714375;-6.000000;
16.628;2.3100;0.238893;-0.005516;9.669598;-6.000000;
16.738;2.3200;0.241034;-0.007871;9.625206;-6.000000;
16.849;2.3300;0.243185;-0.010225;9.581193;-6.000000;
16.959;2.3400;0.245346;-0.012580;9.537557;-6.000000;
17.069;2.3500;0.247517;-0.014935;9.494292;-6.000000;
