# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_landing_design_000_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_M; L/D; i_stab;
7.530;2.2300;0.258254;-0.227485;8.634904;0.000000;
7.641;2.2400;0.260010;-0.229735;8.615040;0.000000;
7.751;2.2500;0.261777;-0.231985;8.595114;0.000000;
7.862;2.2600;0.263553;-0.234236;8.575128;0.000000;
7.972;2.2700;0.265339;-0.236486;8.555086;0.000000;
8.082;2.2800;0.267136;-0.238736;8.534992;0.000000;
8.193;2.2900;0.268942;-0.240986;8.514849;0.000000;
8.303;2.3000;0.270758;-0.243236;8.494659;0.000000;
8.414;2.3100;0.272585;-0.245486;8.474428;0.000000;
8.524;2.3200;0.274421;-0.247737;8.454156;0.000000;
8.635;2.3300;0.276268;-0.249987;8.433848;0.000000;
8.745;2.3400;0.278124;-0.252237;8.413506;0.000000;
8.855;2.3500;0.279991;-0.254487;8.393133;0.000000;
8.966;2.3600;0.281867;-0.256737;8.372732;0.000000;
9.076;2.3700;0.283754;-0.258987;8.352305;0.000000;
9.187;2.3800;0.285651;-0.261238;8.331856;0.000000;
9.297;2.3900;0.287557;-0.263488;8.311386;0.000000;
9.407;2.4000;0.289474;-0.265738;8.290900;0.000000;
9.518;2.4100;0.291401;-0.267988;8.270397;0.000000;
9.628;2.4200;0.293338;-0.270238;8.249883;0.000000;
9.739;2.4300;0.295284;-0.272488;8.229357;0.000000;
9.849;2.4400;0.297241;-0.274738;8.208824;0.000000;
9.960;2.4500;0.299208;-0.276989;8.188284;0.000000;
10.070;2.4600;0.301185;-0.279239;8.167741;0.000000;
10.180;2.4700;0.303172;-0.281489;8.147197;0.000000;
10.291;2.4800;0.305169;-0.283739;8.126652;0.000000;
10.401;2.4900;0.307176;-0.285989;8.106110;0.000000;
10.512;2.5000;0.309193;-0.288239;8.085573;0.000000;
10.622;2.5100;0.311220;-0.290490;8.065042;0.000000;
10.732;2.5200;0.313257;-0.292740;8.044519;0.000000;
10.843;2.5300;0.315304;-0.294990;8.024006;0.000000;
10.953;2.5400;0.317361;-0.297240;8.003504;0.000000;
11.064;2.5500;0.319428;-0.299490;7.983016;0.000000;
11.174;2.5600;0.321505;-0.301740;7.962543;0.000000;
11.285;2.5700;0.323593;-0.303991;7.942087;0.000000;
11.395;2.5800;0.325690;-0.306241;7.921649;0.000000;
11.505;2.5900;0.327797;-0.308491;7.901231;0.000000;
11.616;2.6000;0.329914;-0.310741;7.880834;0.000000;
11.726;2.6100;0.332042;-0.312991;7.860459;0.000000;
11.837;2.6200;0.334179;-0.315241;7.840109;0.000000;
11.947;2.6300;0.336326;-0.317491;7.819784;0.000000;
12.057;2.6400;0.338484;-0.319742;7.799486;0.000000;
12.168;2.6500;0.340651;-0.321992;7.779216;0.000000;
12.278;2.6600;0.342829;-0.324242;7.758975;0.000000;
12.389;2.6700;0.345016;-0.326492;7.738765;0.000000;
12.499;2.6800;0.347214;-0.328742;7.718587;0.000000;
12.610;2.6900;0.349421;-0.330992;7.698441;0.000000;
12.720;2.7000;0.351639;-0.333243;7.678329;0.000000;
12.830;2.7100;0.353867;-0.335493;7.658253;0.000000;
12.941;2.7200;0.356104;-0.337743;7.638212;0.000000;
13.051;2.7300;0.358352;-0.339993;7.618208;0.000000;
13.162;2.7400;0.360610;-0.342243;7.598243;0.000000;
13.272;2.7500;0.362877;-0.344493;7.578316;0.000000;
13.382;2.7600;0.365155;-0.346744;7.558429;0.000000;
13.493;2.7700;0.367443;-0.348994;7.538583;0.000000;
13.603;2.7800;0.369741;-0.351244;7.518779;0.000000;
13.714;2.7900;0.372049;-0.353494;7.499017;0.000000;
13.824;2.8000;0.374367;-0.355744;7.479299;0.000000;
13.935;2.8100;0.376695;-0.357994;7.459624;0.000000;
14.045;2.8200;0.379033;-0.360244;7.439995;0.000000;
14.155;2.8300;0.381381;-0.362495;7.420410;0.000000;
14.266;2.8400;0.383739;-0.364745;7.400872;0.000000;
14.376;2.8500;0.386107;-0.366995;7.381381;0.000000;
14.487;2.8600;0.388485;-0.369245;7.361938;0.000000;
