# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M063_design_-600_plot.csv
# Clean Polar
# Mach Number 0.630000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
3.044;0.4600;0.028742;0.010571;0.018170;0.000000;0.296125;16.00462;-6.000000;0.005413;0.000000;0.001100;0.000000;-0.000771;-0.082809;
3.136;0.4700;0.029081;0.010870;0.018211;0.000000;0.293554;16.16192;-6.000000;0.005453;0.000000;0.001100;0.000000;-0.000849;-0.081866;
3.229;0.4800;0.029431;0.011178;0.018253;0.000000;0.290983;16.30916;-6.000000;0.005496;0.000000;0.001100;0.000000;-0.000926;-0.080922;
3.321;0.4900;0.029794;0.011495;0.018299;0.000000;0.288411;16.44643;-6.000000;0.005542;0.000000;0.001100;0.000000;-0.001000;-0.079978;
3.413;0.5000;0.030168;0.011820;0.018348;0.000000;0.285840;16.57385;-6.000000;0.005591;0.000000;0.001100;0.000000;-0.001072;-0.079035;
3.505;0.5100;0.030554;0.012155;0.018399;0.000000;0.283269;16.69156;-6.000000;0.005642;0.000000;0.001100;0.000000;-0.001143;-0.078091;
3.597;0.5200;0.030953;0.012499;0.018454;0.000000;0.280698;16.79970;-6.000000;0.005697;0.000000;0.001100;0.000000;-0.001211;-0.077147;
3.689;0.5300;0.031364;0.012852;0.018512;0.000000;0.278126;16.89842;-6.000000;0.005755;0.000000;0.001100;0.000000;-0.001277;-0.076203;
3.781;0.5400;0.031787;0.013214;0.018573;0.000000;0.275555;16.98789;-6.000000;0.005816;0.000000;0.001100;0.000000;-0.001341;-0.075260;
3.873;0.5500;0.032223;0.013586;0.018638;0.000000;0.272984;17.06829;-6.000000;0.005881;0.000000;0.001100;0.000000;-0.001404;-0.074316;
3.965;0.5600;0.032673;0.013966;0.018706;0.000000;0.270412;17.13979;-6.000000;0.005949;0.000000;0.001100;0.000000;-0.001464;-0.073372;
4.058;0.5700;0.033135;0.014356;0.018778;0.000000;0.267841;17.20260;-6.000000;0.006021;0.000000;0.001100;0.000000;-0.001523;-0.072423;
4.150;0.5800;0.033610;0.014755;0.018854;0.000000;0.265270;17.25691;-6.000000;0.006097;0.000000;0.001100;0.000000;-0.001580;-0.071467;
4.242;0.5900;0.034098;0.015164;0.018934;0.000000;0.262698;17.30293;-6.000000;0.006177;0.000000;0.001100;0.000000;-0.001635;-0.070511;
4.334;0.6000;0.034600;0.015582;0.019019;0.000000;0.260127;17.34087;-6.000000;0.006262;0.000000;0.001100;0.000000;-0.001688;-0.069556;
4.426;0.6100;0.035116;0.016009;0.019107;0.000000;0.257556;17.37095;-6.000000;0.006350;0.000000;0.001100;0.000000;-0.001739;-0.068600;
4.518;0.6200;0.035688;0.016445;0.019200;0.000042;0.254985;17.37299;-6.000000;0.006443;0.000042;0.001100;0.000000;-0.001787;-0.067644;
4.610;0.6300;0.036305;0.016891;0.019298;0.000116;0.252413;17.35286;-6.000000;0.006541;0.000116;0.001100;0.000000;-0.001834;-0.066689;
4.702;0.6400;0.036946;0.017347;0.019400;0.000198;0.249842;17.32264;-6.000000;0.006643;0.000198;0.001100;0.000000;-0.001879;-0.065733;
4.794;0.6500;0.037610;0.017812;0.019508;0.000291;0.247271;17.28243;-6.000000;0.006751;0.000291;0.001100;0.000000;-0.001921;-0.064778;
4.887;0.6600;0.038300;0.018287;0.019620;0.000393;0.244699;17.23232;-6.000000;0.006863;0.000393;0.001100;0.000000;-0.001962;-0.063822;
4.979;0.6700;0.039016;0.018771;0.019738;0.000508;0.242128;17.17241;-6.000000;0.006981;0.000508;0.001100;0.000000;-0.002001;-0.062866;
5.071;0.6800;0.039760;0.019264;0.019861;0.000634;0.239557;17.10279;-6.000000;0.007104;0.000634;0.001100;0.000000;-0.002037;-0.061911;
5.163;0.6900;0.040532;0.019768;0.019989;0.000775;0.236986;17.02357;-6.000000;0.007232;0.000775;0.001100;0.000000;-0.002071;-0.060955;
5.255;0.7000;0.041335;0.020281;0.020124;0.000931;0.234414;16.93486;-6.000000;0.007367;0.000931;0.001100;0.000000;-0.002104;-0.059999;
5.347;0.7100;0.042170;0.020803;0.020264;0.001102;0.231843;16.83678;-6.000000;0.007507;0.001102;0.001100;0.000000;-0.002134;-0.059044;
5.439;0.7200;0.043038;0.021336;0.020410;0.001292;0.229272;16.72943;-6.000000;0.007653;0.001292;0.001100;0.000000;-0.002162;-0.058088;
5.531;0.7300;0.043942;0.021878;0.020562;0.001501;0.226700;16.61296;-6.000000;0.007805;0.001501;0.001100;0.000000;-0.002189;-0.057132;
5.623;0.7400;0.044882;0.022430;0.020721;0.001731;0.224129;16.48750;-6.000000;0.007964;0.001731;0.001100;0.000000;-0.002213;-0.056177;
5.716;0.7500;0.045863;0.022992;0.020887;0.001984;0.221558;16.35320;-6.000000;0.008130;0.001984;0.001100;0.000000;-0.002235;-0.055221;
5.808;0.7600;0.046884;0.023563;0.021059;0.002262;0.218986;16.21021;-6.000000;0.008302;0.002262;0.001100;0.000000;-0.002255;-0.054266;
5.900;0.7700;0.047949;0.024145;0.021238;0.002567;0.216415;16.05870;-6.000000;0.008481;0.002567;0.001100;0.000000;-0.002273;-0.053310;
5.992;0.7800;0.049060;0.024736;0.021424;0.002900;0.213844;15.89885;-6.000000;0.008667;0.002900;0.001100;0.000000;-0.002289;-0.052354;
6.084;0.7900;0.050220;0.025337;0.021618;0.003265;0.211273;15.73086;-6.000000;0.008861;0.003265;0.001100;0.000000;-0.002303;-0.051392;
6.176;0.8000;0.051431;0.025949;0.021819;0.003663;0.208701;15.55494;-6.000000;0.009062;0.003663;0.001100;0.000000;-0.002315;-0.050427;
6.268;0.8100;0.052696;0.026570;0.022027;0.004098;0.206130;15.37130;-6.000000;0.009270;0.004098;0.001100;0.000000;-0.002325;-0.049462;
6.360;0.8200;0.054018;0.027201;0.022244;0.004573;0.203559;15.18019;-6.000000;0.009487;0.004573;0.001100;0.000000;-0.002333;-0.048497;
6.452;0.8300;0.055400;0.027843;0.022468;0.005089;0.200987;14.98186;-6.000000;0.009711;0.005089;0.001100;0.000000;-0.002338;-0.047532;
6.545;0.8400;0.056847;0.028494;0.022701;0.005651;0.198416;14.77658;-6.000000;0.009944;0.005651;0.001100;0.000000;-0.002342;-0.046567;
6.637;0.8500;0.058361;0.029156;0.022943;0.006262;0.195845;14.56464;-6.000000;0.010186;0.006262;0.001100;0.000000;-0.002344;-0.045602;
6.729;0.8600;0.059946;0.029828;0.023193;0.006925;0.193274;14.34634;-6.000000;0.010436;0.006925;0.001100;0.000000;-0.002343;-0.044637;
6.821;0.8700;0.061606;0.030510;0.023452;0.007645;0.190702;14.12201;-6.000000;0.010694;0.007645;0.001100;0.000000;-0.002340;-0.043672;
6.913;0.8800;0.063346;0.031202;0.023720;0.008425;0.188131;13.89197;-6.000000;0.010962;0.008425;0.001100;0.000000;-0.002335;-0.042707;
7.005;0.8900;0.065170;0.031904;0.023997;0.009269;0.185560;13.65659;-6.000000;0.011240;0.009269;0.001100;0.000000;-0.002329;-0.041742;
7.097;0.9000;0.067083;0.032617;0.024284;0.010182;0.182988;13.41622;-6.000000;0.011527;0.010182;0.001100;0.000000;-0.002320;-0.040777;
7.189;0.9100;0.069090;0.033340;0.024580;0.011170;0.180417;13.17126;-6.000000;0.011823;0.011170;0.001100;0.000000;-0.002309;-0.039812;
7.281;0.9200;0.071196;0.034074;0.024887;0.012236;0.177846;12.92209;-6.000000;0.012129;0.012236;0.001100;0.000000;-0.002295;-0.038847;
7.374;0.9300;0.073407;0.034817;0.025203;0.013386;0.175274;12.66911;-6.000000;0.012446;0.013386;0.001100;0.000000;-0.002280;-0.037882;
7.466;0.9400;0.075729;0.035572;0.025530;0.014627;0.172703;12.41276;-6.000000;0.012773;0.014627;0.001100;0.000000;-0.002263;-0.036917;
7.558;0.9500;0.078167;0.036336;0.025868;0.015963;0.170132;12.15345;-6.000000;0.013111;0.015963;0.001100;0.000000;-0.002244;-0.035952;
7.650;0.9600;0.080729;0.037111;0.026216;0.017402;0.167561;11.89160;-6.000000;0.013459;0.017402;0.001100;0.000000;-0.002222;-0.034987;
7.742;0.9700;0.083422;0.037897;0.026576;0.018949;0.164989;11.62767;-6.000000;0.013818;0.018949;0.001100;0.000000;-0.002198;-0.034023;
7.834;0.9800;0.086252;0.038693;0.026946;0.020612;0.162418;11.36208;-6.000000;0.014189;0.020612;0.001100;0.000000;-0.002173;-0.033058;
7.926;0.9900;0.089227;0.039500;0.027329;0.022399;0.159847;11.09527;-6.000000;0.014571;0.022399;0.001100;0.000000;-0.002145;-0.032093;
8.018;1.0000;0.092356;0.040317;0.027723;0.024316;0.157275;10.82769;-6.000000;0.014966;0.024316;0.001100;0.000000;-0.002115;-0.031127;
8.110;1.0100;0.095646;0.041145;0.028129;0.026372;0.154704;10.55976;-6.000000;0.015372;0.026372;0.001100;0.000000;-0.002083;-0.030156;
8.203;1.0200;0.099107;0.041984;0.028547;0.028576;0.152133;10.29191;-6.000000;0.015790;0.028576;0.001100;0.000000;-0.002049;-0.029184;
8.295;1.0300;0.102748;0.042833;0.028978;0.030936;0.149562;10.02457;-6.000000;0.016221;0.030936;0.001100;0.000000;-0.002012;-0.028212;
8.387;1.0400;0.106578;0.043693;0.029421;0.033463;0.146990;9.75815;-6.000000;0.016664;0.033463;0.001100;0.000000;-0.001974;-0.027241;
8.479;1.0500;0.110607;0.044564;0.029878;0.036165;0.144419;9.49304;-6.000000;0.017121;0.036165;0.001100;0.000000;-0.001933;-0.026269;
8.571;1.0600;0.114847;0.045446;0.030347;0.039054;0.141848;9.22964;-6.000000;0.017590;0.039054;0.001100;0.000000;-0.001890;-0.025298;
8.663;1.0700;0.119309;0.046338;0.030831;0.042140;0.139276;8.96830;-6.000000;0.018073;0.042140;0.001100;0.000000;-0.001845;-0.024326;
8.755;1.0800;0.124004;0.047242;0.031328;0.045435;0.136705;8.70939;-6.000000;0.018570;0.045435;0.001100;0.000000;-0.001798;-0.023354;
8.847;1.0900;0.128945;0.048156;0.031838;0.048950;0.134134;8.45324;-6.000000;0.019081;0.048950;0.001100;0.000000;-0.001749;-0.022383;
8.939;1.1000;0.134144;0.049081;0.032364;0.052699;0.131562;8.20017;-6.000000;0.019607;0.052699;0.001100;0.000000;-0.001698;-0.021411;
9.032;1.1100;0.139614;0.050017;0.032903;0.056694;0.128991;7.95047;-6.000000;0.020146;0.056694;0.001100;0.000000;-0.001644;-0.020440;
9.124;1.1200;0.145371;0.050964;0.033458;0.060949;0.126420;7.70442;-6.000000;0.020701;0.060949;0.001100;0.000000;-0.001589;-0.019468;
9.216;1.1300;0.151428;0.051922;0.034027;0.065479;0.123849;7.46227;-6.000000;0.021270;0.065479;0.001100;0.000000;-0.001531;-0.018497;
9.308;1.1400;0.157802;0.052891;0.034612;0.070298;0.121277;7.22426;-6.000000;0.021855;0.070298;0.001100;0.000000;-0.001471;-0.017525;
9.400;1.1500;0.164507;0.053871;0.035213;0.075423;0.118706;6.99059;-6.000000;0.022456;0.075423;0.001100;0.000000;-0.001410;-0.016553;
9.492;1.1600;0.171561;0.054863;0.035829;0.080869;0.116135;6.76145;-6.000000;0.023072;0.080869;0.001100;0.000000;-0.001346;-0.015582;
9.584;1.1700;0.178981;0.055865;0.036462;0.086654;0.113563;6.53701;-6.000000;0.023704;0.086654;0.001100;0.000000;-0.001279;-0.014610;
9.676;1.1800;0.186785;0.056879;0.037110;0.092796;0.110992;6.31741;-6.000000;0.024353;0.092796;0.001100;0.000000;-0.001211;-0.013639;
9.768;1.1900;0.194993;0.057903;0.037776;0.099314;0.108421;6.10277;-6.000000;0.025019;0.099314;0.001100;0.000000;-0.001141;-0.012667;
9.861;1.2000;0.203624;0.058939;0.038459;0.106226;0.105849;5.89320;-6.000000;0.025702;0.106226;0.001100;0.000000;-0.001068;-0.011695;
9.953;1.2100;0.212700;0.059987;0.039159;0.113554;0.103278;5.68878;-6.000000;0.026401;0.113554;0.001100;0.000000;-0.000994;-0.010724;
10.045;1.2200;0.222240;0.061045;0.039876;0.121319;0.100707;5.48956;-6.000000;0.027119;0.121319;0.001100;0.000000;-0.000917;-0.009750;
10.137;1.2300;0.232268;0.062115;0.040611;0.129542;0.098136;5.29560;-6.000000;0.027854;0.129542;0.001100;0.000000;-0.000838;-0.008775;
10.229;1.2400;0.242808;0.063196;0.041365;0.138247;0.095564;5.10691;-6.000000;0.028608;0.138247;0.001100;0.000000;-0.000756;-0.007799;
10.321;1.2500;0.253883;0.064289;0.042137;0.147457;0.092993;4.92352;-6.000000;0.029380;0.147457;0.001100;0.000000;-0.000673;-0.006824;
10.413;1.2600;0.265519;0.065393;0.042927;0.157199;0.090422;4.74542;-6.000000;0.030170;0.157199;0.001100;0.000000;-0.000587;-0.005848;
10.505;1.2700;0.277742;0.066509;0.043737;0.167497;0.087850;4.57258;-6.000000;0.030980;0.167497;0.001100;0.000000;-0.000500;-0.004873;
10.597;1.2800;0.290580;0.067636;0.044566;0.178378;0.085279;4.40498;-6.000000;0.031809;0.178378;0.001100;0.000000;-0.000410;-0.003897;
10.690;1.2900;0.304061;0.068774;0.045415;0.189872;0.082708;4.24257;-6.000000;0.032658;0.189872;0.001100;0.000000;-0.000318;-0.002922;
10.782;1.3000;0.318214;0.069924;0.046284;0.202007;0.080137;4.08530;-6.000000;0.033527;0.202007;0.001100;0.000000;-0.000224;-0.001946;
10.874;1.3100;0.333071;0.071086;0.047173;0.214813;0.077565;3.93309;-6.000000;0.034415;0.214813;0.001100;0.000000;-0.000127;-0.000971;
