# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/tawCalculatePolar_M020_design_600_plot.csv
# Clean Polar
# Mach Number 0.200000
AoA; C_L; C_Dtotal; C_Dind; C_Dvisc; C_Dwave; C_M; L/D; i_stab; C_Dvisc_wing; C_Dwave_wing; C_Dvisc_stab; C_Dwave_stab; C_Dind_stab; C_L_stab
-2.172;0.0900;0.018257;0.001267;0.016990;0.000000;-0.429729;4.92974;6.000000;0.004129;0.000000;0.000931;0.000000;0.000596;0.066284;
-2.061;0.1000;0.018345;0.001352;0.016994;0.000000;-0.431983;5.45096;6.000000;0.004133;0.000000;0.000931;0.000000;0.000677;0.067320;
-1.951;0.1100;0.018442;0.001444;0.016998;0.000000;-0.434236;5.96462;6.000000;0.004137;0.000000;0.000931;0.000000;0.000760;0.068353;
-1.840;0.1200;0.018547;0.001544;0.017002;0.000000;-0.436489;6.47018;6.000000;0.004142;0.000000;0.000931;0.000000;0.000845;0.069382;
-1.729;0.1300;0.018659;0.001652;0.017007;0.000000;-0.438743;6.96712;6.000000;0.004147;0.000000;0.000931;0.000000;0.000932;0.070412;
-1.619;0.1400;0.018779;0.001767;0.017013;0.000000;-0.440996;7.45496;6.000000;0.004152;0.000000;0.000931;0.000000;0.001022;0.071441;
-1.508;0.1500;0.018908;0.001889;0.017019;0.000000;-0.443249;7.93324;6.000000;0.004158;0.000000;0.000931;0.000000;0.001114;0.072471;
-1.398;0.1600;0.019044;0.002019;0.017025;0.000000;-0.445503;8.40153;6.000000;0.004164;0.000000;0.000931;0.000000;0.001208;0.073500;
-1.287;0.1700;0.019189;0.002157;0.017031;0.000000;-0.447756;8.85943;6.000000;0.004171;0.000000;0.000931;0.000000;0.001305;0.074530;
-1.177;0.1800;0.019341;0.002303;0.017038;0.000000;-0.450010;9.30659;6.000000;0.004178;0.000000;0.000931;0.000000;0.001405;0.075559;
-1.066;0.1900;0.019502;0.002456;0.017046;0.000000;-0.452263;9.74267;6.000000;0.004185;0.000000;0.000931;0.000000;0.001506;0.076589;
-0.956;0.2000;0.019671;0.002617;0.017054;0.000000;-0.454516;10.16740;6.000000;0.004193;0.000000;0.000931;0.000000;0.001610;0.077618;
-0.845;0.2100;0.019848;0.002786;0.017062;0.000000;-0.456770;10.58051;6.000000;0.004201;0.000000;0.000931;0.000000;0.001717;0.078648;
-0.735;0.2200;0.020033;0.002963;0.017070;0.000000;-0.459023;10.98177;6.000000;0.004210;0.000000;0.000931;0.000000;0.001826;0.079677;
-0.624;0.2300;0.020227;0.003147;0.017079;0.000000;-0.461276;11.37099;6.000000;0.004219;0.000000;0.000931;0.000000;0.001937;0.080707;
-0.514;0.2400;0.020429;0.003340;0.017089;0.000000;-0.463530;11.74802;6.000000;0.004228;0.000000;0.000931;0.000000;0.002050;0.081736;
-0.403;0.2500;0.020639;0.003541;0.017099;0.000000;-0.465783;12.11274;6.000000;0.004238;0.000000;0.000931;0.000000;0.002166;0.082766;
-0.292;0.2600;0.020858;0.003749;0.017109;0.000000;-0.468037;12.46505;6.000000;0.004248;0.000000;0.000931;0.000000;0.002285;0.083795;
-0.182;0.2700;0.021086;0.003966;0.017119;0.000000;-0.470290;12.80488;6.000000;0.004259;0.000000;0.000931;0.000000;0.002406;0.084825;
-0.071;0.2800;0.021322;0.004191;0.017130;0.000000;-0.472543;13.13221;6.000000;0.004270;0.000000;0.000931;0.000000;0.002529;0.085854;
0.039;0.2900;0.021566;0.004424;0.017142;0.000000;-0.474797;13.44703;6.000000;0.004281;0.000000;0.000931;0.000000;0.002654;0.086882;
0.150;0.3000;0.021819;0.004666;0.017154;0.000000;-0.477050;13.74937;6.000000;0.004293;0.000000;0.000931;0.000000;0.002781;0.087902;
0.260;0.3100;0.022081;0.004915;0.017166;0.000000;-0.479303;14.03927;6.000000;0.004305;0.000000;0.000931;0.000000;0.002910;0.088923;
0.371;0.3200;0.022351;0.005173;0.017178;0.000000;-0.481557;14.31680;6.000000;0.004318;0.000000;0.000931;0.000000;0.003041;0.089943;
0.481;0.3300;0.022631;0.005439;0.017191;0.000000;-0.483810;14.58207;6.000000;0.004331;0.000000;0.000931;0.000000;0.003175;0.090963;
0.592;0.3400;0.022918;0.005714;0.017205;0.000000;-0.486064;14.83519;6.000000;0.004344;0.000000;0.000931;0.000000;0.003311;0.091983;
0.702;0.3500;0.023215;0.005997;0.017219;0.000000;-0.488317;15.07630;6.000000;0.004358;0.000000;0.000931;0.000000;0.003449;0.093004;
0.813;0.3600;0.023521;0.006288;0.017233;0.000000;-0.490570;15.30556;6.000000;0.004372;0.000000;0.000931;0.000000;0.003590;0.094024;
0.924;0.3700;0.023835;0.006588;0.017247;0.000000;-0.492824;15.52313;6.000000;0.004387;0.000000;0.000931;0.000000;0.003733;0.095044;
1.034;0.3800;0.024159;0.006896;0.017262;0.000000;-0.495077;15.72920;6.000000;0.004402;0.000000;0.000931;0.000000;0.003878;0.096064;
1.145;0.3900;0.024491;0.007214;0.017278;0.000000;-0.497330;15.92399;6.000000;0.004417;0.000000;0.000931;0.000000;0.004026;0.097085;
1.255;0.4000;0.024833;0.007539;0.017294;0.000000;-0.499584;16.10770;6.000000;0.004433;0.000000;0.000931;0.000000;0.004176;0.098105;
1.366;0.4100;0.025183;0.007874;0.017310;0.000000;-0.501837;16.28055;6.000000;0.004449;0.000000;0.000931;0.000000;0.004329;0.099125;
1.476;0.4200;0.025543;0.008217;0.017326;0.000000;-0.504091;16.44280;6.000000;0.004466;0.000000;0.000931;0.000000;0.004483;0.100145;
1.587;0.4300;0.025912;0.008569;0.017343;0.000000;-0.506344;16.59467;6.000000;0.004483;0.000000;0.000931;0.000000;0.004641;0.101166;
1.697;0.4400;0.026290;0.008929;0.017361;0.000000;-0.508597;16.73642;6.000000;0.004500;0.000000;0.000931;0.000000;0.004800;0.102186;
1.808;0.4500;0.026677;0.009299;0.017379;0.000000;-0.510851;16.86830;6.000000;0.004518;0.000000;0.000931;0.000000;0.004962;0.103206;
1.918;0.4600;0.027074;0.009677;0.017397;0.000000;-0.513104;16.99059;6.000000;0.004536;0.000000;0.000931;0.000000;0.005126;0.104226;
2.029;0.4700;0.027480;0.010064;0.017415;0.000000;-0.515357;17.10353;6.000000;0.004555;0.000000;0.000931;0.000000;0.005292;0.105247;
2.139;0.4800;0.027895;0.010461;0.017434;0.000000;-0.517611;17.20741;6.000000;0.004574;0.000000;0.000931;0.000000;0.005459;0.106257;
2.250;0.4900;0.028320;0.010866;0.017454;0.000000;-0.519864;17.30250;6.000000;0.004593;0.000000;0.000931;0.000000;0.005629;0.107265;
2.361;0.5000;0.028754;0.011280;0.017474;0.000000;-0.522118;17.38905;6.000000;0.004613;0.000000;0.000931;0.000000;0.005800;0.108273;
2.471;0.5100;0.029197;0.011703;0.017494;0.000000;-0.524371;17.46735;6.000000;0.004633;0.000000;0.000931;0.000000;0.005974;0.109282;
2.582;0.5200;0.029650;0.012136;0.017514;0.000000;-0.526624;17.53767;6.000000;0.004654;0.000000;0.000931;0.000000;0.006150;0.110290;
2.692;0.5300;0.030113;0.012578;0.017535;0.000000;-0.528878;17.60027;6.000000;0.004675;0.000000;0.000931;0.000000;0.006328;0.111299;
2.803;0.5400;0.030586;0.013029;0.017557;0.000000;-0.531131;17.65542;6.000000;0.004696;0.000000;0.000931;0.000000;0.006508;0.112307;
2.913;0.5500;0.031067;0.013489;0.017579;0.000000;-0.533384;17.70339;6.000000;0.004718;0.000000;0.000931;0.000000;0.006691;0.113316;
3.024;0.5600;0.031559;0.013958;0.017601;0.000000;-0.535638;17.74443;6.000000;0.004740;0.000000;0.000931;0.000000;0.006876;0.114324;
3.134;0.5700;0.032061;0.014437;0.017623;0.000000;-0.537891;17.77881;6.000000;0.004763;0.000000;0.000931;0.000000;0.007064;0.115333;
3.245;0.5800;0.032572;0.014925;0.017646;0.000000;-0.540145;17.80678;6.000000;0.004786;0.000000;0.000931;0.000000;0.007253;0.116341;
3.355;0.5900;0.033093;0.015423;0.017670;0.000000;-0.542398;17.82859;6.000000;0.004809;0.000000;0.000931;0.000000;0.007445;0.117349;
3.466;0.6000;0.033624;0.015930;0.017694;0.000000;-0.544651;17.84449;6.000000;0.004833;0.000000;0.000931;0.000000;0.007639;0.118358;
3.577;0.6100;0.034165;0.016447;0.017718;0.000000;-0.546905;17.85470;6.000000;0.004857;0.000000;0.000931;0.000000;0.007836;0.119366;
3.687;0.6200;0.034715;0.016973;0.017742;0.000000;-0.549158;17.85948;6.000000;0.004882;0.000000;0.000931;0.000000;0.008035;0.120375;
3.798;0.6300;0.035276;0.017509;0.017767;0.000000;-0.551411;17.85904;6.000000;0.004907;0.000000;0.000931;0.000000;0.008236;0.121383;
3.908;0.6400;0.035847;0.018054;0.017793;0.000000;-0.553665;17.85362;6.000000;0.004932;0.000000;0.000931;0.000000;0.008439;0.122392;
4.019;0.6500;0.036428;0.018609;0.017819;0.000000;-0.555918;17.84342;6.000000;0.004958;0.000000;0.000931;0.000000;0.008645;0.123400;
4.129;0.6600;0.037019;0.019174;0.017845;0.000000;-0.558172;17.82868;6.000000;0.004984;0.000000;0.000931;0.000000;0.008851;0.124399;
4.240;0.6700;0.037620;0.019749;0.017871;0.000000;-0.560425;17.80958;6.000000;0.005011;0.000000;0.000931;0.000000;0.009058;0.125393;
4.350;0.6800;0.038232;0.020333;0.017898;0.000000;-0.562678;17.78633;6.000000;0.005038;0.000000;0.000931;0.000000;0.009267;0.126387;
4.461;0.6900;0.038853;0.020927;0.017926;0.000000;-0.564932;17.75913;6.000000;0.005065;0.000000;0.000931;0.000000;0.009479;0.127381;
4.571;0.7000;0.039485;0.021532;0.017954;0.000000;-0.567185;17.72816;6.000000;0.005093;0.000000;0.000931;0.000000;0.009693;0.128375;
4.682;0.7100;0.040127;0.022146;0.017982;0.000000;-0.569438;17.69361;6.000000;0.005121;0.000000;0.000931;0.000000;0.009909;0.129369;
4.793;0.7200;0.040780;0.022770;0.018010;0.000000;-0.571692;17.65566;6.000000;0.005150;0.000000;0.000931;0.000000;0.010127;0.130363;
4.903;0.7300;0.041443;0.023404;0.018039;0.000000;-0.573945;17.61447;6.000000;0.005179;0.000000;0.000931;0.000000;0.010348;0.131357;
5.014;0.7400;0.042117;0.024048;0.018069;0.000000;-0.576199;17.57022;6.000000;0.005208;0.000000;0.000931;0.000000;0.010570;0.132351;
5.124;0.7500;0.042801;0.024702;0.018099;0.000000;-0.578452;17.52306;6.000000;0.005238;0.000000;0.000931;0.000000;0.010795;0.133345;
5.235;0.7600;0.043495;0.025366;0.018129;0.000000;-0.580705;17.47315;6.000000;0.005268;0.000000;0.000931;0.000000;0.011022;0.134339;
5.345;0.7700;0.044200;0.026041;0.018159;0.000000;-0.582959;17.42063;6.000000;0.005299;0.000000;0.000931;0.000000;0.011252;0.135333;
5.456;0.7800;0.044916;0.026726;0.018190;0.000000;-0.585212;17.36565;6.000000;0.005330;0.000000;0.000931;0.000000;0.011483;0.136327;
5.566;0.7900;0.045643;0.027421;0.018222;0.000000;-0.587465;17.30835;6.000000;0.005361;0.000000;0.000931;0.000000;0.011717;0.137321;
5.677;0.8000;0.046380;0.028126;0.018254;0.000000;-0.589719;17.24887;6.000000;0.005393;0.000000;0.000931;0.000000;0.011953;0.138315;
5.787;0.8100;0.047128;0.028842;0.018286;0.000000;-0.591972;17.18732;6.000000;0.005425;0.000000;0.000931;0.000000;0.012192;0.139310;
5.898;0.8200;0.047886;0.029568;0.018318;0.000000;-0.594226;17.12383;6.000000;0.005458;0.000000;0.000931;0.000000;0.012432;0.140304;
6.008;0.8300;0.048656;0.030305;0.018351;0.000000;-0.596479;17.05852;6.000000;0.005491;0.000000;0.000931;0.000000;0.012675;0.141298;
6.119;0.8400;0.049436;0.031052;0.018385;0.000000;-0.598732;16.99151;6.000000;0.005524;0.000000;0.000931;0.000000;0.012917;0.142281;
6.230;0.8500;0.050228;0.031809;0.018419;0.000000;-0.600986;16.92290;6.000000;0.005558;0.000000;0.000931;0.000000;0.013160;0.143258;
6.340;0.8600;0.051030;0.032577;0.018453;0.000000;-0.603239;16.85280;6.000000;0.005592;0.000000;0.000931;0.000000;0.013405;0.144235;
6.451;0.8700;0.051843;0.033356;0.018487;0.000000;-0.605493;16.78130;6.000000;0.005627;0.000000;0.000931;0.000000;0.013652;0.145212;
6.561;0.8800;0.052668;0.034145;0.018522;0.000000;-0.607746;16.70851;6.000000;0.005662;0.000000;0.000931;0.000000;0.013901;0.146189;
6.672;0.8900;0.053503;0.034945;0.018558;0.000000;-0.609999;16.63451;6.000000;0.005697;0.000000;0.000931;0.000000;0.014153;0.147166;
6.782;0.9000;0.054350;0.035756;0.018594;0.000000;-0.612253;16.55939;6.000000;0.005733;0.000000;0.000931;0.000000;0.014406;0.148143;
6.893;0.9100;0.055208;0.036578;0.018630;0.000000;-0.614506;16.48325;6.000000;0.005769;0.000000;0.000931;0.000000;0.014662;0.149120;
7.003;0.9200;0.056077;0.037410;0.018666;0.000000;-0.616759;16.40615;6.000000;0.005806;0.000000;0.000931;0.000000;0.014920;0.150097;
7.114;0.9300;0.056957;0.038253;0.018703;0.000000;-0.619013;16.32817;6.000000;0.005843;0.000000;0.000931;0.000000;0.015180;0.151074;
7.224;0.9400;0.057848;0.039107;0.018741;0.000000;-0.621266;16.24940;6.000000;0.005880;0.000000;0.000931;0.000000;0.015442;0.152051;
7.335;0.9500;0.058751;0.039973;0.018779;0.000000;-0.623520;16.16989;6.000000;0.005918;0.000000;0.000931;0.000000;0.015706;0.153028;
7.446;0.9600;0.059665;0.040849;0.018817;0.000000;-0.625773;16.08972;6.000000;0.005956;0.000000;0.000931;0.000000;0.015973;0.154005;
7.556;0.9700;0.060591;0.041736;0.018855;0.000000;-0.628026;16.00895;6.000000;0.005995;0.000000;0.000931;0.000000;0.016241;0.154982;
7.667;0.9800;0.061528;0.042634;0.018894;0.000000;-0.630280;15.92764;6.000000;0.006034;0.000000;0.000931;0.000000;0.016512;0.155959;
7.777;0.9900;0.062477;0.043543;0.018934;0.000000;-0.632533;15.84586;6.000000;0.006073;0.000000;0.000931;0.000000;0.016785;0.156936;
7.888;1.0000;0.063437;0.044463;0.018974;0.000000;-0.634786;15.76364;6.000000;0.006113;0.000000;0.000931;0.000000;0.017060;0.157913;
7.998;1.0100;0.064409;0.045395;0.019014;0.000000;-0.637040;15.68106;6.000000;0.006153;0.000000;0.000931;0.000000;0.017337;0.158890;
8.109;1.0200;0.065392;0.046338;0.019054;0.000000;-0.639293;15.59816;6.000000;0.006194;0.000000;0.000931;0.000000;0.017612;0.159853;
8.219;1.0300;0.066387;0.047292;0.019095;0.000000;-0.641547;15.51498;6.000000;0.006235;0.000000;0.000931;0.000000;0.017888;0.160811;
8.330;1.0400;0.067394;0.048257;0.019137;0.000000;-0.643800;15.43157;6.000000;0.006276;0.000000;0.000931;0.000000;0.018166;0.161768;
8.440;1.0500;0.068413;0.049234;0.019179;0.000000;-0.646053;15.34799;6.000000;0.006318;0.000000;0.000931;0.000000;0.018446;0.162725;
8.551;1.0600;0.069443;0.050222;0.019221;0.000000;-0.648307;15.26426;6.000000;0.006360;0.000000;0.000931;0.000000;0.018727;0.163682;
8.661;1.0700;0.070486;0.051222;0.019263;0.000000;-0.650560;15.18042;6.000000;0.006403;0.000000;0.000931;0.000000;0.019011;0.164640;
8.772;1.0800;0.071540;0.052233;0.019306;0.000000;-0.652813;15.09652;6.000000;0.006446;0.000000;0.000931;0.000000;0.019297;0.165597;
8.883;1.0900;0.072606;0.053256;0.019350;0.000000;-0.655067;15.01259;6.000000;0.006489;0.000000;0.000931;0.000000;0.019585;0.166554;
8.993;1.1000;0.073684;0.054290;0.019394;0.000000;-0.657320;14.92866;6.000000;0.006533;0.000000;0.000931;0.000000;0.019876;0.167511;
9.104;1.1100;0.074774;0.055336;0.019438;0.000000;-0.659574;14.84477;6.000000;0.006577;0.000000;0.000931;0.000000;0.020168;0.168469;
9.214;1.1200;0.075876;0.056393;0.019482;0.000000;-0.661827;14.76094;6.000000;0.006622;0.000000;0.000931;0.000000;0.020462;0.169426;
9.325;1.1300;0.076990;0.057463;0.019527;0.000000;-0.664080;14.67721;6.000000;0.006667;0.000000;0.000931;0.000000;0.020758;0.170383;
9.435;1.1400;0.078116;0.058544;0.019573;0.000000;-0.666334;14.59360;6.000000;0.006712;0.000000;0.000931;0.000000;0.021057;0.171340;
9.546;1.1500;0.079255;0.059636;0.019619;0.000000;-0.668587;14.51013;6.000000;0.006758;0.000000;0.000931;0.000000;0.021357;0.172298;
9.656;1.1600;0.080406;0.060741;0.019665;0.000000;-0.670840;14.42684;6.000000;0.006804;0.000000;0.000931;0.000000;0.021659;0.173255;
9.767;1.1700;0.081569;0.061857;0.019711;0.000000;-0.673094;14.34373;6.000000;0.006851;0.000000;0.000931;0.000000;0.021964;0.174212;
9.877;1.1800;0.082744;0.062986;0.019758;0.000000;-0.675347;14.26085;6.000000;0.006898;0.000000;0.000931;0.000000;0.022270;0.175169;
9.988;1.1900;0.083932;0.064126;0.019806;0.000000;-0.677601;14.17819;6.000000;0.006945;0.000000;0.000931;0.000000;0.022579;0.176126;
10.099;1.2000;0.085132;0.065278;0.019854;0.000000;-0.679854;14.09579;6.000000;0.006993;0.000000;0.000931;0.000000;0.022882;0.177060;
10.209;1.2100;0.086344;0.066442;0.019902;0.000000;-0.682107;14.01367;6.000000;0.007041;0.000000;0.000931;0.000000;0.023187;0.177995;
10.320;1.2200;0.087569;0.067619;0.019950;0.000000;-0.684361;13.93183;6.000000;0.007090;0.000000;0.000931;0.000000;0.023495;0.178930;
10.430;1.2300;0.088807;0.068807;0.019999;0.000000;-0.686614;13.85030;6.000000;0.007139;0.000000;0.000931;0.000000;0.023804;0.179865;
10.541;1.2400;0.090057;0.070008;0.020049;0.000000;-0.688867;13.76909;6.000000;0.007188;0.000000;0.000931;0.000000;0.024115;0.180800;
10.651;1.2500;0.091319;0.071221;0.020099;0.000000;-0.691121;13.68821;6.000000;0.007238;0.000000;0.000931;0.000000;0.024428;0.181734;
10.762;1.2600;0.092595;0.072446;0.020149;0.000000;-0.693374;13.60769;6.000000;0.007288;0.000000;0.000931;0.000000;0.024744;0.182669;
10.872;1.2700;0.093883;0.073683;0.020199;0.000000;-0.695628;13.52752;6.000000;0.007339;0.000000;0.000931;0.000000;0.025061;0.183604;
10.983;1.2800;0.095183;0.074933;0.020250;0.000000;-0.697881;13.44772;6.000000;0.007390;0.000000;0.000931;0.000000;0.025380;0.184539;
11.093;1.2900;0.096497;0.076195;0.020302;0.000000;-0.700134;13.36830;6.000000;0.007441;0.000000;0.000931;0.000000;0.025701;0.185474;
11.204;1.3000;0.097823;0.077470;0.020354;0.000000;-0.702388;13.28928;6.000000;0.007493;0.000000;0.000931;0.000000;0.026024;0.186408;
11.314;1.3100;0.099162;0.078757;0.020406;0.000000;-0.704641;13.21066;6.000000;0.007545;0.000000;0.000931;0.000000;0.026349;0.187343;
11.425;1.3200;0.100514;0.080056;0.020458;0.000000;-0.706894;13.13245;6.000000;0.007598;0.000000;0.000931;0.000000;0.026676;0.188278;
11.536;1.3300;0.101879;0.081368;0.020511;0.000000;-0.709148;13.05465;6.000000;0.007651;0.000000;0.000931;0.000000;0.027004;0.189213;
11.646;1.3400;0.103257;0.082693;0.020565;0.000000;-0.711401;12.97729;6.000000;0.007704;0.000000;0.000931;0.000000;0.027335;0.190147;
11.757;1.3500;0.104648;0.084030;0.020619;0.000000;-0.713655;12.90035;6.000000;0.007758;0.000000;0.000931;0.000000;0.027668;0.191082;
11.867;1.3600;0.106052;0.085380;0.020673;0.000000;-0.715908;12.82385;6.000000;0.007812;0.000000;0.000931;0.000000;0.028003;0.192017;
11.978;1.3700;0.107470;0.086742;0.020727;0.000000;-0.718161;12.74780;6.000000;0.007867;0.000000;0.000931;0.000000;0.028340;0.192952;
12.088;1.3800;0.108900;0.088117;0.020782;0.000000;-0.720415;12.67220;6.000000;0.007922;0.000000;0.000931;0.000000;0.028678;0.193887;
12.199;1.3900;0.110343;0.089505;0.020838;0.000000;-0.722668;12.59705;6.000000;0.007977;0.000000;0.000931;0.000000;0.029019;0.194821;
12.309;1.4000;0.111800;0.090906;0.020894;0.000000;-0.724921;12.52236;6.000000;0.008033;0.000000;0.000931;0.000000;0.029362;0.195756;
12.420;1.4100;0.113270;0.092320;0.020950;0.000000;-0.727175;12.44813;6.000000;0.008089;0.000000;0.000931;0.000000;0.029706;0.196691;
12.530;1.4200;0.114753;0.093747;0.021006;0.000000;-0.729428;12.37436;6.000000;0.008146;0.000000;0.000931;0.000000;0.030053;0.197626;
12.641;1.4300;0.116250;0.095187;0.021063;0.000000;-0.731682;12.30107;6.000000;0.008203;0.000000;0.000931;0.000000;0.030401;0.198561;
12.752;1.4400;0.117760;0.096639;0.021121;0.000000;-0.733935;12.22825;6.000000;0.008260;0.000000;0.000931;0.000000;0.030752;0.199495;
12.862;1.4500;0.119284;0.098105;0.021179;0.000000;-0.736188;12.15590;6.000000;0.008318;0.000000;0.000931;0.000000;0.031104;0.200430;
12.973;1.4600;0.120821;0.099584;0.021237;0.000000;-0.738442;12.08403;6.000000;0.008376;0.000000;0.000931;0.000000;0.031459;0.201365;
13.083;1.4700;0.122371;0.101076;0.021295;0.000000;-0.740695;12.01263;6.000000;0.008435;0.000000;0.000931;0.000000;0.031815;0.202300;
13.194;1.4800;0.123935;0.102581;0.021354;0.000000;-0.742948;11.94172;6.000000;0.008494;0.000000;0.000931;0.000000;0.032173;0.203235;
13.304;1.4900;0.125513;0.104099;0.021414;0.000000;-0.745202;11.87128;6.000000;0.008553;0.000000;0.000931;0.000000;0.032533;0.204169;
13.415;1.5000;0.127104;0.105631;0.021474;0.000000;-0.747455;11.80133;6.000000;0.008613;0.000000;0.000931;0.000000;0.032896;0.205104;
13.525;1.5100;0.128709;0.107176;0.021534;0.000000;-0.749709;11.73186;6.000000;0.008673;0.000000;0.000931;0.000000;0.033260;0.206039;
13.636;1.5200;0.130328;0.108734;0.021594;0.000000;-0.751962;11.66286;6.000000;0.008734;0.000000;0.000931;0.000000;0.033626;0.206974;
13.746;1.5300;0.131961;0.110305;0.021655;0.000000;-0.754215;11.59436;6.000000;0.008795;0.000000;0.000931;0.000000;0.033994;0.207908;
13.857;1.5400;0.133607;0.111890;0.021717;0.000000;-0.756469;11.52633;6.000000;0.008856;0.000000;0.000931;0.000000;0.034364;0.208843;
13.967;1.5500;0.135267;0.113489;0.021779;0.000000;-0.758722;11.45878;6.000000;0.008918;0.000000;0.000931;0.000000;0.034736;0.209778;
