# C:/Programs/UNICADOworkflow/workingDirectoryRCE/UNICADOworkflow_2025-10-16_09-20-18_13/UNICADO-SMR-01/reporting/plots/csv_files/mission_analysis_study_mission_SAR.csv
# Diagram about specific air range
# Ma-Number [-]; Altitude [FL]; AC mass [kg]; SAR [m/kg];
0.78; 275; 48.5814; 443.188; 
0.78; 280; 48.5814; 450.883; 
0.78; 285; 48.5814; 458.568; 
0.78; 290; 48.5814; 466.369; 
0.78; 295; 48.5814; 474.234; 
0.78; 300; 48.5814; 482.035; 
0.78; 305; 48.5814; 489.916; 
0.78; 310; 48.5814; 497.858; 
0.78; 315; 48.5814; 505.717; 
0.78; 320; 48.5814; 513.564; 
0.78; 325; 48.5814; 521.455; 
0.78; 330; 48.5814; 529.3; 
0.78; 335; 48.5814; 537.018; 
0.78; 340; 48.5814; 544.578; 
0.78; 345; 48.5814; 552.03; 
0.78; 350; 48.5814; 559.204; 
0.78; 355; 48.5814; 566.283; 
0.78; 360; 48.5814; 573.244; 
0.78; 365; 48.5814; 579.583; 
0.78; 370; 48.5814; 585.399; 
0.78; 375; 48.5814; 590.034; 
0.78; 380; 48.5814; 593.66; 
0.78; 385; 48.5814; 596.719; 
0.78; 390; 48.5814; 599.204; 
0.78; 395; 48.5814; 601.004; 
0.78; 400; 48.5814; 602.079; 
0.78; 405; 48.5814; 602.428; 
0.78; 260; 49.8598; 418.354; 
0.78; 265; 49.8598; 425.667; 
0.78; 270; 49.8598; 433.043; 
0.78; 275; 49.8598; 440.515; 
0.78; 280; 49.8598; 448.051; 
0.78; 285; 49.8598; 455.575; 
0.78; 290; 49.8598; 463.173; 
0.78; 295; 49.8598; 470.852; 
0.78; 300; 49.8598; 478.458; 
0.78; 305; 49.8598; 486.126; 
0.78; 310; 49.8598; 493.822; 
0.78; 315; 49.8598; 501.446; 
0.78; 320; 49.8598; 509.043; 
0.78; 325; 49.8598; 516.668; 
0.78; 330; 49.8598; 524.227; 
0.78; 335; 49.8598; 531.486; 
0.78; 340; 49.8598; 538.661; 
0.78; 345; 49.8598; 545.745; 
0.78; 350; 49.8598; 552.538; 
0.78; 355; 49.8598; 559.212; 
0.78; 360; 49.8598; 565.744; 
0.78; 365; 49.8598; 571.446; 
0.78; 370; 49.8598; 575.825; 
0.78; 375; 49.8598; 579.387; 
0.78; 380; 49.8598; 582.375; 
0.78; 385; 49.8598; 584.715; 
0.78; 390; 49.8598; 586.437; 
0.78; 395; 49.8598; 587.48; 
0.78; 400; 49.8598; 587.765; 
0.78; 405; 49.8598; 587.286; 
0.78; 260; 51.1383; 416.078; 
0.78; 265; 51.1383; 423.261; 
0.78; 270; 51.1383; 430.488; 
0.78; 275; 51.1383; 437.794; 
0.78; 280; 51.1383; 445.177; 
0.78; 285; 51.1383; 452.522; 
0.78; 290; 51.1383; 459.928; 
0.78; 295; 51.1383; 467.421; 
0.78; 300; 51.1383; 474.828; 
0.78; 305; 51.1383; 482.257; 
0.78; 310; 51.1383; 489.731; 
0.78; 315; 51.1383; 497.118; 
0.78; 320; 51.1383; 504.462; 
0.78; 325; 51.1383; 511.803; 
0.78; 330; 51.1383; 518.927; 
0.78; 335; 51.1383; 525.824; 
0.78; 340; 51.1383; 532.654; 
0.78; 345; 51.1383; 539.374; 
0.78; 350; 51.1383; 545.784; 
0.78; 355; 51.1383; 552.052; 
0.78; 360; 51.1383; 557.948; 
0.78; 365; 51.1383; 562.198; 
0.78; 370; 51.1383; 565.658; 
0.78; 375; 51.1383; 568.584; 
0.78; 380; 51.1383; 570.867; 
0.78; 385; 51.1383; 572.513; 
0.78; 390; 51.1383; 573.51; 
0.78; 395; 51.1383; 573.796; 
0.78; 400; 51.1383; 573.261; 
0.78; 405; 51.1383; 571.788; 
0.78; 260; 52.4168; 413.782; 
0.78; 265; 52.4168; 420.829; 
0.78; 270; 52.4168; 427.877; 
0.78; 275; 52.4168; 435.036; 
0.78; 280; 52.4168; 442.259; 
0.78; 285; 52.4168; 449.409; 
0.78; 290; 52.4168; 456.639; 
0.78; 295; 52.4168; 463.943; 
0.78; 300; 52.4168; 471.131; 
0.78; 305; 52.4168; 478.339; 
0.78; 310; 52.4168; 485.586; 
0.78; 315; 52.4168; 492.734; 
0.78; 320; 52.4168; 499.8; 
0.78; 325; 52.4168; 506.74; 
0.78; 330; 52.4168; 513.507; 
0.78; 335; 52.4168; 520.081; 
0.78; 340; 52.4168; 526.566; 
0.78; 345; 52.4168; 532.922; 
0.78; 350; 52.4168; 538.842; 
0.78; 355; 52.4168; 544.311; 
0.78; 360; 52.4168; 548.978; 
0.78; 365; 52.4168; 552.489; 
0.78; 370; 52.4168; 555.329; 
0.78; 375; 52.4168; 557.587; 
0.78; 380; 52.4168; 559.206; 
0.78; 385; 52.4168; 560.159; 
0.78; 390; 52.4168; 560.43; 
0.78; 395; 52.4168; 559.909; 
0.78; 400; 52.4168; 558.443; 
0.78; 405; 52.4168; 556.117; 
0.78; 260; 53.6952; 411.46; 
0.78; 265; 53.6952; 418.332; 
0.78; 270; 53.6952; 425.237; 
0.78; 275; 53.6952; 432.242; 
0.78; 280; 53.6952; 439.264; 
0.78; 285; 53.6952; 446.246; 
0.78; 290; 53.6952; 453.3; 
0.78; 295; 53.6952; 460.405; 
0.78; 300; 53.6952; 467.377; 
0.78; 305; 53.6952; 474.371; 
0.78; 310; 53.6952; 481.391; 
0.78; 315; 53.6952; 488.268; 
0.78; 320; 53.6952; 494.958; 
0.78; 325; 53.6952; 501.533; 
0.78; 330; 53.6952; 507.943; 
0.78; 335; 53.6952; 514.122; 
0.78; 340; 53.6952; 520.164; 
0.78; 345; 53.6952; 526.017; 
0.78; 350; 53.6952; 531.264; 
0.78; 355; 53.6952; 535.733; 
0.78; 360; 53.6952; 539.72; 
0.78; 365; 53.6952; 542.625; 
0.78; 370; 53.6952; 544.837; 
0.78; 375; 53.6952; 546.452; 
0.78; 380; 53.6952; 547.399; 
0.78; 385; 53.6952; 547.656; 
0.78; 390; 53.6952; 547.15; 
0.78; 395; 53.6952; 545.751; 
0.78; 400; 53.6952; 543.466; 
0.78; 405; 53.6952; 538.541; 
0.78; 260; 54.9737; 409.072; 
0.78; 265; 54.9737; 415.806; 
0.78; 270; 54.9737; 422.566; 
0.78; 275; 54.9737; 429.379; 
0.78; 280; 54.9737; 436.231; 
0.78; 285; 54.9737; 443.032; 
0.78; 290; 54.9737; 449.885; 
0.78; 295; 54.9737; 456.757; 
0.78; 300; 54.9737; 463.512; 
0.78; 305; 54.9737; 470.276; 
0.78; 310; 54.9737; 477.014; 
0.78; 315; 54.9737; 483.506; 
0.78; 320; 54.9737; 489.834; 
0.78; 325; 54.9737; 496.071; 
0.78; 330; 54.9737; 502.132; 
0.78; 335; 54.9737; 507.944; 
0.78; 340; 54.9737; 513.592; 
0.78; 345; 54.9737; 518.817; 
0.78; 350; 54.9737; 523.117; 
0.78; 355; 54.9737; 526.948; 
0.78; 360; 54.9737; 530.322; 
0.78; 365; 54.9737; 532.617; 
0.78; 370; 54.9737; 534.214; 
0.78; 375; 54.9737; 535.178; 
0.78; 380; 54.9737; 535.45; 
0.78; 385; 54.9737; 534.974; 
0.78; 390; 54.9737; 533.625; 
0.78; 395; 54.9737; 531.438; 
0.78; 400; 54.9737; 526.662; 
0.78; 405; 54.9737; 520.401; 
0.78; 260; 56.2521; 406.656; 
0.78; 265; 56.2521; 413.254; 
0.78; 270; 56.2521; 419.835; 
0.78; 275; 56.2521; 426.482; 
0.78; 280; 56.2521; 433.163; 
0.78; 285; 56.2521; 439.778; 
0.78; 290; 56.2521; 446.406; 
0.78; 295; 56.2521; 453.07; 
0.78; 300; 56.2521; 459.602; 
0.78; 305; 56.2521; 466.096; 
0.78; 310; 56.2521; 472.471; 
0.78; 315; 56.2521; 478.631; 
0.78; 320; 56.2521; 484.639; 
0.78; 325; 56.2521; 490.547; 
0.78; 330; 56.2521; 496.26; 
0.78; 335; 56.2521; 501.702; 
0.78; 340; 56.2521; 506.758; 
0.78; 345; 56.2521; 511.086; 
0.78; 350; 56.2521; 514.778; 
0.78; 355; 56.2521; 518.047; 
0.78; 360; 56.2521; 520.788; 
0.78; 365; 56.2521; 522.484; 
0.78; 370; 56.2521; 523.458; 
0.78; 375; 56.2521; 523.767; 
0.78; 380; 56.2521; 523.356; 
0.78; 385; 56.2521; 522.055; 
0.78; 390; 56.2521; 519.948; 
0.78; 395; 56.2521; 515.38; 
0.78; 400; 56.2521; 509.326; 
0.78; 405; 56.2521; 502.251; 
0.78; 260; 57.5306; 404.217; 
0.78; 265; 57.5306; 410.647; 
0.78; 270; 57.5306; 417.068; 
0.78; 275; 57.5306; 423.554; 
0.78; 280; 57.5306; 430.06; 
0.78; 285; 57.5306; 436.46; 
0.78; 290; 57.5306; 442.892; 
0.78; 295; 57.5306; 449.345; 
0.78; 300; 57.5306; 455.624; 
0.78; 305; 57.5306; 461.775; 
0.78; 310; 57.5306; 467.831; 
0.78; 315; 57.5306; 473.688; 
0.78; 320; 57.5306; 479.387; 
0.78; 325; 57.5306; 484.965; 
0.78; 330; 57.5306; 490.327; 
0.78; 335; 57.5306; 495.217; 
0.78; 340; 57.5306; 499.434; 
0.78; 345; 57.5306; 503.168; 
0.78; 350; 57.5306; 506.332; 
0.78; 355; 57.5306; 509.01; 
0.78; 360; 57.5306; 511.136; 
0.78; 365; 57.5306; 512.225; 
0.78; 370; 57.5306; 512.57; 
0.78; 375; 57.5306; 512.218; 
0.78; 380; 57.5306; 511.019; 
0.78; 385; 57.5306; 508.989; 
0.78; 390; 57.5306; 504.69; 
0.78; 395; 57.5306; 498.836; 
0.78; 400; 57.5306; 491.969; 
0.78; 405; 57.5306; 484.007; 
0.78; 260; 58.809; 401.727; 
0.78; 265; 58.809; 408.005; 
0.78; 270; 58.809; 414.275; 
0.78; 275; 58.809; 420.594; 
0.78; 280; 58.809; 426.895; 
0.78; 285; 58.809; 433.11; 
0.78; 290; 58.809; 439.344; 
0.78; 295; 58.809; 445.561; 
0.78; 300; 58.809; 451.514; 
0.78; 305; 58.809; 457.356; 
0.78; 310; 58.809; 463.128; 
0.78; 315; 58.809; 468.692; 
0.78; 320; 58.809; 474.081; 
0.78; 325; 58.809; 479.328; 
0.78; 330; 58.809; 484.177; 
0.78; 335; 58.809; 488.284; 
0.78; 340; 58.809; 491.917; 
0.78; 345; 58.809; 495.148; 
0.78; 350; 58.809; 497.779; 
0.78; 355; 58.809; 499.861; 
0.78; 360; 58.809; 501.364; 
0.78; 365; 58.809; 501.841; 
0.78; 370; 58.809; 501.552; 
0.78; 375; 58.809; 500.486; 
0.78; 380; 58.809; 498.54; 
0.78; 385; 58.809; 494.533; 
0.78; 390; 58.809; 488.948; 
0.78; 395; 58.809; 482.239; 
0.78; 400; 58.809; 474.605; 
0.78; 405; 58.809; 465.621; 
0.78; 260; 60.0875; 399.203; 
0.78; 265; 60.0875; 405.338; 
0.78; 270; 60.0875; 411.448; 
0.78; 275; 60.0875; 417.574; 
0.78; 280; 60.0875; 423.701; 
0.78; 285; 60.0875; 429.73; 
0.78; 290; 60.0875; 435.746; 
0.78; 295; 60.0875; 441.646; 
0.78; 300; 60.0875; 447.301; 
0.78; 305; 60.0875; 452.881; 
0.78; 310; 60.0875; 458.376; 
0.78; 315; 60.0875; 463.648; 
0.78; 320; 60.0875; 468.724; 
0.78; 325; 60.0875; 473.499; 
0.78; 330; 60.0875; 477.621; 
0.78; 335; 60.0875; 481.148; 
0.78; 340; 60.0875; 484.306; 
0.78; 345; 60.0875; 487.027; 
0.78; 350; 60.0875; 489.11; 
0.78; 355; 60.0875; 490.598; 
0.78; 360; 60.0875; 491.474; 
0.78; 365; 60.0875; 491.331; 
0.78; 370; 60.0875; 490.405; 
0.78; 375; 60.0875; 488.578; 
0.78; 380; 60.0875; 484.856; 
0.78; 385; 60.0875; 479.579; 
0.78; 390; 60.0875; 473.086; 
0.78; 395; 60.0875; 465.629; 
0.78; 400; 60.0875; 457.015; 
0.78; 405; 60.0875; 443.596; 
0.78; 260; 61.366; 396.659; 
0.78; 265; 61.366; 402.638; 
0.78; 270; 61.366; 408.568; 
0.78; 275; 61.366; 414.529; 
0.78; 280; 61.366; 420.48; 
0.78; 285; 61.366; 426.311; 
0.78; 290; 61.366; 432.011; 
0.78; 295; 61.366; 437.632; 
0.78; 300; 61.366; 443.043; 
0.78; 305; 61.366; 448.363; 
0.78; 310; 61.366; 453.579; 
0.78; 315; 61.366; 458.556; 
0.78; 320; 61.366; 463.204; 
0.78; 325; 61.366; 467.31; 
0.78; 330; 61.366; 470.845; 
0.78; 335; 61.366; 473.923; 
0.78; 340; 61.366; 476.599; 
0.78; 345; 61.366; 478.807; 
0.78; 350; 61.366; 480.327; 
0.78; 355; 61.366; 481.221; 
0.78; 360; 61.366; 481.464; 
0.78; 365; 61.366; 480.698; 
0.78; 370; 61.366; 479.072; 
0.78; 375; 61.366; 475.69; 
0.78; 380; 61.366; 470.567; 
0.78; 385; 61.366; 464.428; 
0.78; 390; 61.366; 457.201; 
0.78; 395; 61.366; 448.914; 
0.78; 400; 61.366; 436.434; 
0.78; 405; 61.366; 420.988; 
0.78; 260; 62.6444; 394.077; 
0.78; 265; 62.6444; 399.89; 
0.78; 270; 62.6444; 405.665; 
0.78; 275; 62.6444; 411.461; 
0.78; 280; 62.6444; 417.234; 
0.78; 285; 62.6444; 422.745; 
0.78; 290; 62.6444; 428.192; 
0.78; 295; 62.6444; 433.58; 
0.78; 300; 62.6444; 438.745; 
0.78; 305; 62.6444; 443.803; 
0.78; 310; 62.6444; 448.74; 
0.78; 315; 62.6444; 453.332; 
0.78; 320; 62.6444; 457.37; 
0.78; 325; 62.6444; 460.877; 
0.78; 330; 62.6444; 463.986; 
0.78; 335; 62.6444; 466.61; 
0.78; 340; 62.6444; 468.799; 
0.78; 345; 62.6444; 470.485; 
0.78; 350; 62.6444; 471.436; 
0.78; 355; 62.6444; 471.73; 
0.78; 360; 62.6444; 471.335; 
0.78; 365; 62.6444; 469.942; 
0.78; 370; 62.6444; 467.01; 
0.78; 375; 62.6444; 462.039; 
0.78; 380; 62.6444; 456.213; 
0.78; 385; 62.6444; 449.244; 
0.78; 390; 62.6444; 441.311; 
0.78; 395; 62.6444; 429.753; 
0.78; 400; 62.6444; 414.918; 
0.78; 405; 62.6444; 398.847; 
0.78; 260; 63.9229; 391.456; 
0.78; 265; 63.9229; 397.123; 
0.78; 270; 63.9229; 402.742; 
0.78; 275; 63.9229; 408.361; 
0.78; 280; 63.9229; 413.827; 
0.78; 285; 63.9229; 419.112; 
0.78; 290; 63.9229; 424.337; 
0.78; 295; 63.9229; 429.492; 
0.78; 300; 63.9229; 434.41; 
0.78; 305; 63.9229; 439.203; 
0.78; 310; 63.9229; 443.801; 
0.78; 315; 63.9229; 447.84; 
0.78; 320; 63.9229; 451.265; 
0.78; 325; 63.9229; 454.368; 
0.78; 330; 63.9229; 457.045; 
0.78; 335; 63.9229; 459.208; 
0.78; 340; 63.9229; 460.904; 
0.78; 345; 63.9229; 462.063; 
0.78; 350; 63.9229; 462.438; 
0.78; 355; 63.9229; 462.126; 
0.78; 360; 63.9229; 461.089; 
0.78; 365; 63.9229; 458.717; 
0.78; 370; 63.9229; 453.971; 
0.78; 375; 63.9229; 448.337; 
0.78; 380; 63.9229; 441.704; 
0.78; 385; 63.9229; 434.043; 
0.78; 390; 63.9229; 423.754; 
0.78; 395; 63.9229; 409.087; 
0.78; 400; 63.9229; 393.648; 
0.78; 405; 63.9229; -nan(ind); 
0.78; 260; 65.2013; 388.819; 
0.78; 265; 65.2013; 394.338; 
0.78; 270; 65.2013; 399.778; 
0.78; 275; 65.2013; 405.123; 
0.78; 280; 65.2013; 410.371; 
0.78; 285; 65.2013; 415.444; 
0.78; 290; 65.2013; 420.45; 
0.78; 295; 65.2013; 425.37; 
0.78; 300; 65.2013; 430.039; 
0.78; 305; 65.2013; 434.539; 
0.78; 310; 65.2013; 438.64; 
0.78; 315; 65.2013; 442.046; 
0.78; 320; 65.2013; 445.09; 
0.78; 325; 65.2013; 447.783; 
0.78; 330; 65.2013; 450.022; 
0.78; 335; 65.2013; 451.718; 
0.78; 340; 65.2013; 452.913; 
0.78; 345; 65.2013; 453.539; 
0.78; 350; 65.2013; 453.332; 
0.78; 355; 65.2013; 452.408; 
0.78; 360; 65.2013; 450.577; 
0.78; 365; 65.2013; 446.272; 
0.78; 370; 65.2013; 440.879; 
0.78; 375; 65.2013; 434.596; 
0.78; 380; 65.2013; 427.17; 
0.78; 385; 65.2013; 418.184; 
0.78; 390; 65.2013; 403.887; 
0.78; 395; 65.2013; 388.888; 
0.78; 400; 65.2013; -nan(ind); 
0.78; 405; 65.2013; -nan(ind); 
0.78; 260; 66.4798; 386.158; 
0.78; 265; 66.4798; 391.502; 
0.78; 270; 66.4798; 396.706; 
0.78; 275; 66.4798; 401.838; 
0.78; 280; 66.4798; 406.881; 
0.78; 285; 66.4798; 411.748; 
0.78; 290; 66.4798; 416.532; 
0.78; 295; 66.4798; 421.216; 
0.78; 300; 66.4798; 425.631; 
0.78; 305; 66.4798; 429.684; 
0.78; 310; 66.4798; 433.14; 
0.78; 315; 66.4798; 436.188; 
0.78; 320; 66.4798; 438.845; 
0.78; 325; 66.4798; 441.122; 
0.78; 330; 66.4798; 442.916; 
0.78; 335; 66.4798; 444.138; 
0.78; 340; 66.4798; 444.827; 
0.78; 345; 66.4798; 444.914; 
0.78; 350; 66.4798; 444.118; 
0.78; 355; 66.4798; 442.327; 
0.78; 360; 66.4798; 438.777; 
0.78; 365; 66.4798; 433.771; 
0.78; 370; 66.4798; 427.743; 
0.78; 375; 66.4798; 420.719; 
0.78; 380; 66.4798; 412.627; 
0.78; 385; 66.4798; 399.15; 
0.78; 390; 66.4798; 384.471; 
0.78; 395; 66.4798; 368.287; 
0.78; 400; 66.4798; -nan(ind); 
0.78; 405; 66.4798; -nan(ind); 
0.78; 260; 67.7582; 383.451; 
0.78; 265; 67.7582; 388.589; 
0.78; 270; 67.7582; 393.583; 
0.78; 275; 67.7582; 398.519; 
0.78; 280; 67.7582; 403.367; 
0.78; 285; 67.7582; 408.013; 
0.78; 290; 67.7582; 412.562; 
0.78; 295; 67.7582; 416.999; 
0.78; 300; 67.7582; 420.993; 
0.78; 305; 67.7582; 424.437; 
0.78; 310; 67.7582; 427.547; 
0.78; 315; 67.7582; 430.244; 
0.78; 320; 67.7582; 432.53; 
0.78; 325; 67.7582; 434.386; 
0.78; 330; 67.7582; 435.728; 
0.78; 335; 67.7582; 436.469; 
0.78; 340; 67.7582; 436.646; 
0.78; 345; 67.7582; 436.187; 
0.78; 350; 67.7582; 434.457; 
0.78; 355; 67.7582; 431.152; 
0.78; 360; 67.7582; 426.924; 
0.78; 365; 67.7582; 421.223; 
0.78; 370; 67.7582; 414.572; 
0.78; 375; 67.7582; 406.809; 
0.78; 380; 67.7582; 394.644; 
0.78; 385; 67.7582; 380.46; 
0.78; 390; 67.7582; 365.524; 
0.78; 395; 67.7582; -nan(ind); 
0.78; 400; 67.7582; -nan(ind); 
0.78; 405; 67.7582; -nan(ind); 
0.78; 260; 69.0367; 380.691; 
0.78; 265; 69.0367; 385.622; 
0.78; 270; 69.0367; 390.427; 
0.78; 275; 69.0367; 395.159; 
0.78; 280; 69.0367; 399.791; 
0.78; 285; 69.0367; 404.224; 
0.78; 290; 69.0367; 408.55; 
0.78; 295; 69.0367; 412.621; 
0.78; 300; 69.0367; 416.07; 
0.78; 305; 69.0367; 419.128; 
0.78; 310; 69.0367; 421.893; 
0.78; 315; 69.0367; 424.223; 
0.78; 320; 69.0367; 426.123; 
0.78; 325; 69.0367; 427.573; 
0.78; 330; 69.0367; 428.457; 
0.78; 335; 69.0367; 428.711; 
0.78; 340; 69.0367; 428.369; 
0.78; 345; 69.0367; 426.942; 
0.78; 350; 69.0367; 423.877; 
0.78; 355; 69.0367; 419.92; 
0.78; 360; 69.0367; 414.967; 
0.78; 365; 69.0367; 408.636; 
0.78; 370; 69.0367; 401.377; 
0.78; 375; 69.0367; 390.452; 
0.78; 380; 69.0367; 376.804; 
0.78; 385; 69.0367; 362.195; 
0.78; 390; 69.0367; -nan(ind); 
0.78; 395; 69.0367; -nan(ind); 
0.78; 400; 69.0367; -nan(ind); 
0.78; 405; 69.0367; -nan(ind); 
0.78; 260; 70.3152; 377.874; 
0.78; 265; 70.3152; 382.599; 
0.78; 270; 70.3152; 387.208; 
0.78; 275; 70.3152; 391.753; 
0.78; 280; 70.3152; 396.188; 
0.78; 285; 70.3152; 400.41; 
0.78; 290; 70.3152; 404.423; 
0.78; 295; 70.3152; 408.01; 
0.78; 300; 70.3152; 411.031; 
0.78; 305; 70.3152; 413.764; 
0.78; 310; 70.3152; 416.18; 
0.78; 315; 70.3152; 418.137; 
0.78; 320; 70.3152; 419.637; 
0.78; 325; 70.3152; 420.684; 
0.78; 330; 70.3152; 421.103; 
0.78; 335; 70.3152; 420.863; 
0.78; 340; 70.3152; 419.516; 
0.78; 345; 70.3152; 416.929; 
0.78; 350; 70.3152; 413.237; 
0.78; 355; 70.3152; 408.635; 
0.78; 360; 70.3152; 402.965; 
0.78; 365; 70.3152; 396.02; 
0.78; 370; 70.3152; 386.729; 
0.78; 375; 70.3152; 373.321; 
0.78; 380; 70.3152; 359.206; 
0.78; 385; 70.3152; -nan(ind); 
0.78; 390; 70.3152; -nan(ind); 
0.78; 395; 70.3152; -nan(ind); 
0.78; 400; 70.3152; -nan(ind); 
0.78; 405; 70.3152; -nan(ind); 
0.78; 260; 71.5936; 374.975; 
0.78; 265; 71.5936; 379.536; 
0.78; 270; 71.5936; 383.97; 
0.78; 275; 71.5936; 388.328; 
0.78; 280; 71.5936; 392.563; 
0.78; 285; 71.5936; 396.524; 
0.78; 290; 71.5936; 400.115; 
0.78; 295; 71.5936; 403.229; 
0.78; 300; 71.5936; 405.944; 
0.78; 305; 71.5936; 408.346; 
0.78; 310; 71.5936; 410.408; 
0.78; 315; 71.5936; 411.985; 
0.78; 320; 71.5936; 413.079; 
0.78; 325; 71.5936; 413.694; 
0.78; 330; 71.5936; 413.666; 
0.78; 335; 71.5936; 412.391; 
0.78; 340; 71.5936; 410.04; 
0.78; 345; 71.5936; 406.856; 
0.78; 350; 71.5936; 402.542; 
0.78; 355; 71.5936; 397.304; 
0.78; 360; 71.5936; 390.928; 
0.78; 365; 71.5936; 383.107; 
0.78; 370; 71.5936; 370.236; 
0.78; 375; 71.5936; 356.531; 
0.78; 380; 71.5936; 341.021; 
0.78; 385; 71.5936; -nan(ind); 
0.78; 390; 71.5936; -nan(ind); 
0.78; 395; 71.5936; -nan(ind); 
0.78; 400; 71.5936; -nan(ind); 
0.78; 405; 71.5936; -nan(ind); 
0.78; 260; 72.8721; 372.062; 
0.78; 265; 72.8721; 376.457; 
0.78; 270; 72.8721; 380.714; 
0.78; 275; 72.8721; 384.885; 
0.78; 280; 72.8721; 388.909; 
0.78; 285; 72.8721; 392.51; 
0.78; 290; 72.8721; 395.582; 
0.78; 295; 72.8721; 398.406; 
0.78; 300; 72.8721; 400.808; 
0.78; 305; 72.8721; 402.876; 
0.78; 310; 72.8721; 404.577; 
0.78; 315; 72.8721; 405.768; 
0.78; 320; 72.8721; 406.45; 
0.78; 325; 72.8721; 406.624; 
0.78; 330; 72.8721; 405.563; 
0.78; 335; 72.8721; 403.418; 
0.78; 340; 72.8721; 400.505; 
0.78; 345; 72.8721; 396.727; 
0.78; 350; 72.8721; 391.798; 
0.78; 355; 72.8721; 385.933; 
0.78; 360; 72.8721; 378.867; 
0.78; 365; 72.8721; 367.35; 
0.78; 370; 72.8721; 354.053; 
0.78; 375; 72.8721; 340.067; 
0.78; 380; 72.8721; -nan(ind); 
0.78; 385; 72.8721; -nan(ind); 
0.78; 390; 72.8721; -nan(ind); 
0.78; 395; 72.8721; -nan(ind); 
0.78; 400; 72.8721; -nan(ind); 
0.78; 405; 72.8721; -nan(ind); 
0.78; 260; 74.1505; 369.136; 
0.78; 265; 74.1505; 373.361; 
0.78; 270; 74.1505; 377.427; 
0.78; 275; 74.1505; 381.396; 
0.78; 280; 74.1505; 385.07; 
0.78; 285; 74.1505; 388.165; 
0.78; 290; 74.1505; 390.966; 
0.78; 295; 74.1505; 393.505; 
0.78; 300; 74.1505; 395.61; 
0.78; 305; 74.1505; 397.353; 
0.78; 310; 74.1505; 398.686; 
0.78; 315; 74.1505; 399.486; 
0.78; 320; 74.1505; 399.749; 
0.78; 325; 74.1505; 398.846; 
0.78; 330; 74.1505; 397.072; 
0.78; 335; 74.1505; 394.39; 
0.78; 340; 74.1505; 390.916; 
0.78; 345; 74.1505; 386.547; 
0.78; 350; 74.1505; 381.01; 
0.78; 355; 74.1505; 374.531; 
0.78; 360; 74.1505; 364.404; 
0.78; 365; 74.1505; 351.862; 
0.78; 370; 74.1505; 338.191; 
0.78; 375; 74.1505; -nan(ind); 
0.78; 380; 74.1505; -nan(ind); 
0.78; 385; 74.1505; -nan(ind); 
0.78; 390; 74.1505; -nan(ind); 
0.78; 395; 74.1505; -nan(ind); 
0.78; 400; 74.1505; -nan(ind); 
0.78; 405; 74.1505; -nan(ind); 
0.78; 260; 75.429; 366.164; 
0.78; 265; 75.429; 370.209; 
0.78; 270; 75.429; 374.096; 
0.78; 275; 75.429; 377.769; 
0.78; 280; 75.429; 381.004; 
0.78; 285; 75.429; 383.779; 
0.78; 290; 75.429; 386.304; 
0.78; 295; 75.429; 388.544; 
0.78; 300; 75.429; 390.33; 
0.78; 305; 75.429; 391.745; 
0.78; 310; 75.429; 392.738; 
0.78; 315; 75.429; 393.14; 
0.78; 320; 75.429; 392.303; 
0.78; 325; 75.429; 390.784; 
0.78; 330; 75.429; 388.53; 
0.78; 335; 75.429; 385.307; 
0.78; 340; 75.429; 381.274; 
0.78; 345; 75.429; 376.32; 
0.78; 350; 75.429; 370.184; 
0.78; 355; 75.429; 361.335; 
0.78; 360; 75.429; 349.531; 
0.78; 365; 75.429; 336.57; 
0.78; 370; 75.429; 321.108; 
0.78; 375; 75.429; -nan(ind); 
0.78; 380; 75.429; -nan(ind); 
0.78; 385; 75.429; -nan(ind); 
0.78; 390; 75.429; -nan(ind); 
0.78; 395; 75.429; -nan(ind); 
0.78; 400; 75.429; -nan(ind); 
0.78; 405; 75.429; -nan(ind); 
0.8; 260; 38.3537; 423.125; 
0.8; 265; 38.3537; 431.363; 
0.8; 270; 38.3537; 439.705; 
0.8; 275; 38.3537; 448.253; 
0.8; 280; 38.3537; 456.922; 
0.8; 285; 38.3537; 465.677; 
0.8; 290; 38.3537; 474.576; 
0.8; 295; 38.3537; 483.694; 
0.8; 300; 38.3537; 492.792; 
0.8; 305; 38.3537; 502.083; 
0.8; 310; 38.3537; 511.525; 
0.8; 315; 38.3537; 521.015; 
0.8; 320; 38.3537; 530.599; 
0.8; 325; 38.3537; 540.325; 
0.8; 330; 38.3537; 550.153; 
0.8; 335; 38.3537; 559.959; 
0.8; 340; 38.3537; 569.912; 
0.8; 345; 38.3537; 579.997; 
0.8; 350; 38.3537; 589.946; 
0.8; 355; 38.3537; 599.985; 
0.8; 360; 38.3537; 610.101; 
0.8; 365; 38.3537; 619.706; 
0.8; 370; 38.3537; 629.113; 
0.8; 375; 38.3537; 638.457; 
0.8; 380; 38.3537; 647.626; 
0.8; 385; 38.3537; 656.597; 
0.8; 390; 38.3537; 665.426; 
0.8; 395; 38.3537; 674.009; 
0.8; 400; 38.3537; 682.225; 
0.8; 405; 38.3537; 690.101; 
0.8; 260; 39.6322; 421.369; 
0.8; 265; 39.6322; 429.486; 
0.8; 270; 39.6322; 437.71; 
0.8; 275; 39.6322; 446.118; 
0.8; 280; 39.6322; 454.663; 
