Time [s];Range [m];Altitude [m];mode_name;TAS m/s];Mach [-];Ambient Temperature [K];Ambient Pressure [N/m^2];(8) Consumed Fuel [kg];Fuel Flow [kg/s];N_1 [-];St3_mass_flow [kg/s];St3_total_temperature [K];St3_static_temperature [K];St3_total_pressure [kPa];St3_mach [-];St4_fuel_air [-];EI CO2 [kg/kg];EI H2O [kg/kg];EI NOx [kg/kg];EI CO [kg/kg];EI HC [kg/kg];EI soot [kg/kg];EI SO2 [kg/kg];EI SO4 [kg/kg]
14980.91249;3428458.207;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9271.471639;0.535487251;0.9014684751;11.27820133;677.20777;672.0496805;970.9977058;0.2039606641;0.02654981882;3.149;1.2;0.01332915263;0.001541944312;5.410753788e-05;1.695057941e-05;0.00084;0.0002;
14985.23434;3429457.85;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9273.785837;0.535464507;0.90145786;11.27795199;677.2017474;672.0436644;970.9693448;0.2039610425;0.02654932592;3.149;1.2;0.01332872366;0.001542058554;5.41085353e-05;1.695055572e-05;0.00084;0.0002;
14989.55619;3430457.493;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9276.099936;0.5354417639;0.9014472453;11.27770265;677.195725;672.0376485;970.940985;0.203961421;0.02654883304;3.149;1.2;0.01332829471;0.001542172807;5.410953277e-05;1.695053204e-05;0.00084;0.0002;
14993.87804;3431457.136;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9278.413938;0.5354190218;0.9014366311;11.27745333;677.1897028;672.031633;970.9126265;0.2039617995;0.02654834018;3.149;1.2;0.0133278658;0.001542287069;5.411053028e-05;1.695050838e-05;0.00084;0.0002;
14998.19989;3432456.779;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9280.727841;0.5353962806;0.9014260173;11.27720401;677.1836809;672.0256176;970.884269;0.2039621779;0.02654784735;3.149;1.2;0.0133274369;0.001542401341;5.411152782e-05;1.695048474e-05;0.00084;0.0002;
15002.52174;3433456.422;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9283.041646;0.5353735404;0.901415404;11.27695471;677.1776593;672.0196025;970.8559129;0.2039625564;0.02654735453;3.149;1.2;0.01332700803;0.001542515623;5.41125254e-05;1.695046111e-05;0.00084;0.0002;
15006.84359;3434456.065;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9285.355352;0.5353508012;0.9014047911;11.27670542;677.1716379;672.0135877;970.8275579;0.2039629348;0.02654686173;3.149;1.2;0.01332657918;0.001542629914;5.411352302e-05;1.69504375e-05;0.00084;0.0002;
15011.16545;3435455.708;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9287.66896;0.5353280629;0.9013941787;11.27645614;677.1656168;672.0075731;970.7992042;0.2039633132;0.02654636896;3.149;1.2;0.01332615035;0.001542744215;5.411452067e-05;1.69504139e-05;0.00084;0.0002;
15015.4873;3436455.35;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9289.982471;0.5353053256;0.9013835667;11.27620687;677.1595959;672.0015588;970.7708515;0.2039636915;0.0265458762;3.149;1.2;0.01332572155;0.001542858526;5.411551837e-05;1.695039032e-05;0.00084;0.0002;
15019.80915;3437454.993;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9292.295882;0.5352825893;0.9013729552;11.27595761;677.1535753;671.9955447;970.7425002;0.2039640699;0.02654538347;3.149;1.2;0.01332529277;0.001542972847;5.411651609e-05;1.695036675e-05;0.00084;0.0002;
15024.131;3438454.636;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9294.609196;0.5352598539;0.9013623442;11.27570836;677.147555;671.9895309;970.7141503;0.2039644483;0.02654489076;3.149;1.2;0.01332486402;0.001543087176;5.411751385e-05;1.69503432e-05;0.00084;0.0002;
15028.45285;3439454.279;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9296.922411;0.5352371196;0.9013517335;11.27545912;677.1415349;671.9835173;970.6858011;0.2039648266;0.02654439807;3.149;1.2;0.01332443529;0.001543201517;5.411851166e-05;1.695031966e-05;0.00084;0.0002;
15032.7747;3440453.922;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9299.235528;0.5352143861;0.9013411234;11.27520989;677.1355151;671.9775041;970.6574536;0.2039652049;0.0265439054;3.149;1.2;0.01332400658;0.001543315866;5.41195095e-05;1.695029614e-05;0.00084;0.0002;
15037.09655;3441453.565;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9301.548547;0.5351916537;0.9013305137;11.27496067;677.1294955;671.971491;970.6291071;0.2039655832;0.02654341275;3.149;1.2;0.0133235779;0.001543430225;5.412050737e-05;1.695027264e-05;0.00084;0.0002;
15041.4184;3442453.208;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9303.861467;0.5351689222;0.9013199044;11.27471146;677.1234761;671.9654782;970.6007616;0.2039659615;0.02654292012;3.149;1.2;0.01332314924;0.001543544594;5.412150529e-05;1.695024915e-05;0.00084;0.0002;
15045.74026;3443452.85;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9306.17429;0.5351461916;0.9013092956;11.27446227;677.1174571;671.9594657;970.5724176;0.2039663398;0.02654242752;3.149;1.2;0.01332272061;0.001543658973;5.412250324e-05;1.695022567e-05;0.00084;0.0002;
15050.06211;3444452.493;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9308.487014;0.5351234621;0.9012986872;11.27421308;677.1114382;671.9534534;970.5440745;0.203966718;0.02654193493;3.149;1.2;0.01332229199;0.001543773362;5.412350124e-05;1.695020221e-05;0.00084;0.0002;
15054.38396;3445452.136;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9310.799639;0.5351007335;0.9012880793;11.27396391;677.1054197;671.9474414;970.5157329;0.2039670962;0.02654144237;3.149;1.2;0.01332186341;0.00154388776;5.412449926e-05;1.695017877e-05;0.00084;0.0002;
15058.70581;3446451.779;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9313.112167;0.5350780058;0.9012774719;11.27371474;677.0994014;671.9414297;970.4873925;0.2039674745;0.02654094982;3.149;1.2;0.01332143485;0.001544002167;5.412549732e-05;1.695015534e-05;0.00084;0.0002;
15063.02766;3447451.422;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9315.424596;0.5350552792;0.9012668649;11.27346559;677.0933834;671.9354182;970.4590532;0.2039678527;0.0265404573;3.149;1.2;0.01332100631;0.001544116584;5.412649542e-05;1.695013193e-05;0.00084;0.0002;
15067.34951;3448451.065;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9317.736928;0.5350325534;0.9012562583;11.27321644;677.0873655;671.9294069;970.430715;0.2039682309;0.0265399648;3.149;1.2;0.01332057779;0.001544231012;5.412749357e-05;1.695010853e-05;0.00084;0.0002;
15071.67136;3449450.708;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9320.049161;0.5350098287;0.9012456522;11.27296731;677.081348;671.9233959;970.4023782;0.203968609;0.02653947232;3.149;1.2;0.0133201493;0.001544345449;5.412849174e-05;1.695008515e-05;0.00084;0.0002;
15075.99322;3450450.35;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9322.361295;0.5349871049;0.9012350465;11.27271819;677.0753307;671.9173851;970.3740424;0.2039689872;0.02653897985;3.149;1.2;0.01331972083;0.001544459896;5.412948996e-05;1.695006178e-05;0.00084;0.0002;
15080.31507;3451449.993;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9324.673332;0.5349643821;0.9012244413;11.27246907;677.0693137;671.9113746;970.3457079;0.2039693653;0.02653848741;3.149;1.2;0.01331929238;0.001544574352;5.413048821e-05;1.695003843e-05;0.00084;0.0002;
15084.63692;3452449.636;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9326.98527;0.5349416603;0.9012138366;11.27221997;677.0632969;671.9053644;970.3173748;0.2039697434;0.026537995;3.149;1.2;0.01331886396;0.001544688818;5.413148649e-05;1.69500151e-05;0.00084;0.0002;
15088.95877;3453449.279;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9329.29711;0.5349189394;0.9012032322;11.27197088;677.0572804;671.8993544;970.2890424;0.2039701216;0.0265375026;3.149;1.2;0.01331843556;0.001544803295;5.413248482e-05;1.694999178e-05;0.00084;0.0002;
15093.28062;3454448.922;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9331.608852;0.5348962195;0.9011926284;11.2717218;677.0512641;671.8933447;970.2607117;0.2039704996;0.02653701022;3.149;1.2;0.01331800719;0.00154491778;5.413348318e-05;1.694996847e-05;0.00084;0.0002;
15097.60247;3455448.565;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9333.920496;0.5348735005;0.901182025;11.27147273;677.0452481;671.8873353;970.232382;0.2039708777;0.02653651787;3.149;1.2;0.01331757884;0.001545032275;5.413448158e-05;1.694994518e-05;0.00084;0.0002;
15101.92432;3456448.208;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9336.232042;0.5348507825;0.901171422;11.27122367;677.0392324;671.881326;970.2040534;0.2039712558;0.02653602553;3.149;1.2;0.01331715051;0.001545146781;5.413548002e-05;1.694992191e-05;0.00084;0.0002;
15106.24617;3457447.851;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9338.543489;0.5348280655;0.9011608195;11.27097462;677.0332169;671.8753171;970.1757262;0.2039716338;0.02653553321;3.149;1.2;0.01331672221;0.001545261295;5.41364785e-05;1.694989865e-05;0.00084;0.0002;
15110.56803;3458447.493;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9340.854838;0.5348053495;0.9011502175;11.27072559;677.0272017;671.8693084;970.1474003;0.2039720118;0.02653504092;3.149;1.2;0.01331629393;0.001545375819;5.4137477e-05;1.694987541e-05;0.00084;0.0002;
15114.88988;3459447.136;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9343.166089;0.5347826344;0.9011396159;11.27047656;677.0211867;671.8632999;970.1190754;0.2039723899;0.02653454865;3.149;1.2;0.01331586568;0.001545490353;5.413847555e-05;1.694985218e-05;0.00084;0.0002;
15119.21173;3460446.779;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9345.477242;0.5347599203;0.9011290147;11.27022754;677.0151719;671.8572917;970.0907516;0.2039727679;0.0265340564;3.149;1.2;0.01331543745;0.001545604898;5.413947414e-05;1.694982897e-05;0.00084;0.0002;
15123.53358;3461446.422;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9347.788297;0.5347372071;0.901118414;11.26997853;677.0091575;671.8512838;970.0624292;0.2039731458;0.02653356417;3.149;1.2;0.01331500924;0.001545719451;5.414047276e-05;1.694980577e-05;0.00084;0.0002;
15127.85543;3462446.065;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9350.099253;0.5347144949;0.9011078137;11.26972954;677.0031432;671.8452761;970.0341078;0.2039735238;0.02653307196;3.149;1.2;0.01331458106;0.001545834015;5.414147143e-05;1.694978259e-05;0.00084;0.0002;
15132.17728;3463445.708;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9352.410112;0.5346917837;0.9010972139;11.26948055;676.9971292;671.8392687;970.0057878;0.2039739017;0.02653257977;3.149;1.2;0.0133141529;0.001545948588;5.414247013e-05;1.694975942e-05;0.00084;0.0002;
15136.49913;3464445.351;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9354.720872;0.5346690734;0.9010866146;11.26923158;676.9911156;671.8332615;969.9774691;0.2039742797;0.0265320876;3.149;1.2;0.01331372476;0.00154606317;5.414346886e-05;1.694973628e-05;0.00084;0.0002;
15140.82099;3465444.993;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9357.031534;0.5346463641;0.9010760157;11.26898261;676.9851021;671.8272546;969.9491514;0.2039746576;0.02653159545;3.149;1.2;0.01331329665;0.001546177763;5.414446763e-05;1.694971314e-05;0.00084;0.0002;
15145.14284;3466444.636;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9359.342098;0.5346236558;0.9010654172;11.26873366;676.9790889;671.8212479;969.9208349;0.2039750355;0.02653110333;3.149;1.2;0.01331286856;0.001546292366;5.414546644e-05;1.694969002e-05;0.00084;0.0002;
15149.46469;3467444.279;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9361.652564;0.5346009484;0.9010548192;11.26848472;676.973076;671.8152415;969.8925196;0.2039754134;0.02653061122;3.149;1.2;0.0133124405;0.001546406978;5.414646529e-05;1.694966692e-05;0.00084;0.0002;
15153.78654;3468443.922;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9363.962932;0.534578242;0.9010442217;11.26823579;676.9670633;671.8092354;969.8642057;0.2039757912;0.02653011914;3.149;1.2;0.01331201246;0.001546521599;5.414746417e-05;1.694964383e-05;0.00084;0.0002;
15158.10839;3469443.565;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9366.273201;0.5345555365;0.9010336246;11.26798686;676.9610509;671.8032295;969.8358929;0.2039761691;0.02652962708;3.149;1.2;0.01331158444;0.00154663623;5.414846309e-05;1.694962076e-05;0.00084;0.0002;
15162.43024;3470443.208;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9368.583373;0.5345328321;0.9010230279;11.26773795;676.9550387;671.7972238;969.8075812;0.2039765469;0.02652913503;3.149;1.2;0.01331115644;0.001546750872;5.414946206e-05;1.69495977e-05;0.00084;0.0002;
15166.75209;3471442.851;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9370.893446;0.5345101285;0.9010124317;11.26748905;676.9490268;671.7912185;969.7792707;0.2039769247;0.02652864301;3.149;1.2;0.01331072847;0.001546865523;5.415046105e-05;1.694957466e-05;0.00084;0.0002;
15171.07394;3472442.493;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9373.203421;0.534487426;0.901001836;11.26724016;676.9430151;671.7852134;969.7509617;0.2039773025;0.02652815101;3.149;1.2;0.01331030053;0.001546980183;5.415146008e-05;1.694955163e-05;0.00084;0.0002;
15175.3958;3473442.136;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9375.513298;0.5344647244;0.9009912407;11.26699128;676.9370037;671.7792085;969.7226536;0.2039776803;0.02652765903;3.149;1.2;0.01330987261;0.001547094853;5.415245915e-05;1.694952862e-05;0.00084;0.0002;
15179.71765;3474441.779;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9377.823077;0.5344420238;0.9009806458;11.26674241;676.9309925;671.7732038;969.6943467;0.2039780581;0.02652716707;3.149;1.2;0.01330944471;0.001547209534;5.415345826e-05;1.694950562e-05;0.00084;0.0002;
15184.0395;3475441.422;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9380.132758;0.5344193241;0.9009700514;11.26649355;676.9249816;671.7671995;969.6660411;0.2039784358;0.02652667513;3.149;1.2;0.01330901683;0.001547324224;5.415445741e-05;1.694948264e-05;0.00084;0.0002;
15188.36135;3476441.065;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9382.442341;0.5343966254;0.9009594575;11.26624471;676.918971;671.7611954;969.6377368;0.2039788136;0.02652618322;3.149;1.2;0.01330858898;0.001547438922;5.415545659e-05;1.694945968e-05;0.00084;0.0002;
15192.6832;3477440.708;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9384.751825;0.5343739277;0.9009488639;11.26599587;676.9129606;671.7551915;969.6094333;0.2039791913;0.02652569132;3.149;1.2;0.01330816115;0.001547553633;5.415645582e-05;1.694943673e-05;0.00084;0.0002;
15197.00505;3478440.351;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9387.061212;0.5343512309;0.9009382709;11.26574704;676.9069505;671.7491879;969.5811315;0.203979569;0.02652519945;3.149;1.2;0.01330773335;0.001547668351;5.415745507e-05;1.69494138e-05;0.00084;0.0002;
15201.3269;3479439.994;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9389.3705;0.5343285351;0.9009276783;11.26549823;676.9009406;671.7431846;969.5528307;0.2039799467;0.02652470759;3.149;1.2;0.01330730557;0.00154778308;5.415845436e-05;1.694939088e-05;0.00084;0.0002;
15205.64876;3480439.636;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9391.679691;0.5343058403;0.9009170861;11.26524942;676.894931;671.7371814;969.5245309;0.2039803244;0.02652421576;3.149;1.2;0.01330687781;0.001547897819;5.41594537e-05;1.694936797e-05;0.00084;0.0002;
15209.97061;3481439.279;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9393.988783;0.5342831464;0.9009064944;11.26500062;676.8889216;671.7311786;969.4962325;0.203980702;0.02652372394;3.149;1.2;0.01330645008;0.001548012567;5.416045307e-05;1.694934508e-05;0.00084;0.0002;
15214.29246;3482438.922;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9396.297777;0.5342604535;0.9008959032;11.26475184;676.8829125;671.7251761;969.4679355;0.2039810797;0.02652323215;3.149;1.2;0.01330602237;0.001548127324;5.416145247e-05;1.694932221e-05;0.00084;0.0002;
15218.61431;3483438.565;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9398.606674;0.5342377616;0.9008853124;11.26450307;676.8769037;671.7191737;969.4396395;0.2039814573;0.02652274038;3.149;1.2;0.01330559469;0.001548242092;5.416245192e-05;1.694929936e-05;0.00084;0.0002;
15222.93616;3484438.208;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9400.915472;0.5342150706;0.900874722;11.2642543;676.870895;671.7131716;969.4113445;0.2039818349;0.02652224863;3.149;1.2;0.01330516703;0.00154835687;5.41634514e-05;1.694927651e-05;0.00084;0.0002;
15227.25801;3485437.851;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9403.224172;0.5341923806;0.9008641321;11.26400555;676.8648867;671.7071698;969.3830509;0.2039822125;0.0265217569;3.149;1.2;0.01330473939;0.001548471657;5.416445092e-05;1.694925369e-05;0.00084;0.0002;
15231.57986;3486437.494;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9405.532774;0.5341696915;0.9008535427;11.26375681;676.8588786;671.7011683;969.3547587;0.2039825901;0.0265212652;3.149;1.2;0.01330431178;0.001548586453;5.416545047e-05;1.694923088e-05;0.00084;0.0002;
15235.90171;3487437.136;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9407.841278;0.5341470034;0.9008429537;11.26350808;676.8528708;671.695167;969.3264675;0.2039829676;0.02652077351;3.149;1.2;0.01330388419;0.00154870126;5.416645006e-05;1.694920808e-05;0.00084;0.0002;
15240.22357;3488436.779;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9410.149684;0.5341243163;0.9008323651;11.26325936;676.8468632;671.6891659;969.2981774;0.2039833452;0.02652028184;3.149;1.2;0.01330345662;0.001548816077;5.41674497e-05;1.69491853e-05;0.00084;0.0002;
15244.54542;3489436.422;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9412.457991;0.5341016301;0.900821777;11.26301065;676.8408559;671.6831651;969.2698886;0.2039837227;0.0265197902;3.149;1.2;0.01330302908;0.001548930903;5.416844937e-05;1.694916254e-05;0.00084;0.0002;
15248.86727;3490436.065;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9414.766201;0.5340789449;0.9008111893;11.26276194;676.8348488;671.6771646;969.2416009;0.2039841002;0.02651929857;3.149;1.2;0.01330260156;0.001549045739;5.416944908e-05;1.694913979e-05;0.00084;0.0002;
15253.18912;3491435.708;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9417.074313;0.5340562607;0.9008006021;11.26251326;676.828842;671.6711643;969.2133145;0.2039844777;0.02651880697;3.149;1.2;0.01330217406;0.001549160585;5.417044882e-05;1.694911706e-05;0.00084;0.0002;
15257.51097;3492435.351;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9419.382327;0.5340335774;0.9007900154;11.26226458;676.8228354;671.6651643;969.1850295;0.2039848552;0.02651831539;3.149;1.2;0.01330174659;0.001549275439;5.417144859e-05;1.694909434e-05;0.00084;0.0002;
15261.83282;3493434.994;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9421.690242;0.5340108951;0.9007794291;11.26201591;676.8168291;671.6591645;969.1567455;0.2039852327;0.02651782382;3.149;1.2;0.01330131914;0.001549390304;5.417244841e-05;1.694907164e-05;0.00084;0.0002;
15266.15467;3494434.636;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9423.99806;0.5339882137;0.9007688432;11.26176725;676.8108231;671.653165;969.1284626;0.2039856101;0.02651733228;3.149;1.2;0.01330089172;0.001549505179;5.417344827e-05;1.694904895e-05;0.00084;0.0002;
15270.47653;3495434.279;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9426.30578;0.5339655334;0.9007582578;11.2615186;676.8048173;671.6471657;969.100181;0.2039859876;0.02651684076;3.149;1.2;0.01330046432;0.001549620064;5.417444816e-05;1.694902628e-05;0.00084;0.0002;
15274.79838;3496433.922;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9428.613401;0.5339428539;0.9007476729;11.26126997;676.7988118;671.6411667;969.0719008;0.203986365;0.02651634926;3.149;1.2;0.01330003694;0.001549734958;5.417544808e-05;1.694900362e-05;0.00084;0.0002;
15279.12023;3497433.565;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9430.920925;0.5339201755;0.9007370883;11.26102134;676.7928064;671.6351679;969.0436214;0.2039867424;0.02651585778;3.149;1.2;0.01329960959;0.001549849863;5.417644806e-05;1.694898098e-05;0.00084;0.0002;
15283.44208;3498433.208;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9433.228351;0.533897498;0.9007265043;11.26077273;676.7868014;671.6291694;969.0153435;0.2039871198;0.02651536633;3.149;1.2;0.01329918226;0.001549964776;5.417744806e-05;1.694895836e-05;0.00084;0.0002;
15287.76393;3499432.851;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9435.535678;0.5338748215;0.9007159207;11.26052412;676.7807967;671.6231712;968.9870668;0.2039874971;0.02651487489;3.149;1.2;0.01329875495;0.001550079699;5.41784481e-05;1.694893575e-05;0.00084;0.0002;
15292.08578;3500432.494;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9437.842908;0.5338521459;0.9007053375;11.26027553;676.7747921;671.6171732;968.9587911;0.2039878745;0.02651438347;3.149;1.2;0.01329832767;0.001550194633;5.417944818e-05;1.694891315e-05;0.00084;0.0002;
15296.40763;3501432.137;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9440.150039;0.5338294713;0.9006947548;11.26002694;676.7687879;671.6111754;968.9305167;0.2039882518;0.02651389208;3.149;1.2;0.01329790041;0.001550309576;5.418044829e-05;1.694889057e-05;0.00084;0.0002;
15300.72948;3502431.779;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9442.457073;0.5338067977;0.9006841726;11.25977837;676.7627839;671.605178;968.9022437;0.2039886291;0.02651340071;3.149;1.2;0.01329747318;0.001550424528;5.418144844e-05;1.694886801e-05;0.00084;0.0002;
15305.05134;3503431.422;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9444.764009;0.533784125;0.9006735907;11.25952981;676.7567801;671.5991807;968.8739715;0.2039890065;0.02651290935;3.149;1.2;0.01329704597;0.001550539491;5.418244864e-05;1.694884546e-05;0.00084;0.0002;
15309.37319;3504431.065;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9447.070846;0.5337614533;0.9006630094;11.25928126;676.7507766;671.5931838;968.8457009;0.2039893837;0.02651241802;3.149;1.2;0.01329661878;0.001550654463;5.418344886e-05;1.694882293e-05;0.00084;0.0002;
15313.69504;3505430.708;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9449.377586;0.5337387825;0.9006524285;11.25903272;676.7447734;671.5871871;968.8174314;0.203989761;0.02651192671;3.149;1.2;0.01329619162;0.001550769444;5.418444913e-05;1.694880041e-05;0.00084;0.0002;
15318.01689;3506430.351;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9451.684228;0.5337161127;0.900641848;11.25878418;676.7387704;671.5811906;968.7891629;0.2039901383;0.02651143542;3.149;1.2;0.01329576448;0.001550884436;5.418544943e-05;1.694877791e-05;0.00084;0.0002;
15322.33874;3507429.994;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9453.990771;0.5336934439;0.900631268;11.25853566;676.7327676;671.5751944;968.7608957;0.2039905155;0.02651094415;3.149;1.2;0.01329533736;0.001550999438;5.418644977e-05;1.694875542e-05;0.00084;0.0002;
15326.66059;3508429.637;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9456.297217;0.533670776;0.9006206884;11.25828715;676.7267651;671.5691984;968.7326297;0.2039908927;0.0265104529;3.149;1.2;0.01329491027;0.001551114449;5.418745015e-05;1.694873295e-05;0.00084;0.0002;
15330.98244;3509429.279;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9458.603565;0.5336481091;0.9006101093;11.25803865;676.7207629;671.5632027;968.7043649;0.2039912699;0.02650996167;3.149;1.2;0.0132944832;0.00155122947;5.418845056e-05;1.69487105e-05;0.00084;0.0002;
15335.3043;3510428.922;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9460.909815;0.5336254432;0.9005995307;11.25779017;676.714761;671.5572073;968.6761015;0.2039916471;0.02650947046;3.149;1.2;0.01329405616;0.0015513445;5.418945101e-05;1.694868806e-05;0.00084;0.0002;
15339.62615;3511428.565;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9463.215967;0.5336027782;0.9005889524;11.25754169;676.7087592;671.5512121;968.6478389;0.2039920243;0.02650897927;3.149;1.2;0.01329362913;0.001551459541;5.419045151e-05;1.694866563e-05;0.00084;0.0002;
15343.948;3512428.208;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9465.522021;0.5335801142;0.9005783747;11.25729322;676.7027578;671.5452172;968.6195779;0.2039924015;0.02650848811;3.149;1.2;0.01329320214;0.001551574591;5.419145203e-05;1.694864322e-05;0.00084;0.0002;
15348.26985;3513427.851;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9467.827977;0.5335574511;0.9005677974;11.25704476;676.6967566;671.5392225;968.591318;0.2039927786;0.02650799697;3.149;1.2;0.01329277517;0.001551689651;5.419245259e-05;1.694862083e-05;0.00084;0.0002;
15352.5917;3514427.494;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9470.133835;0.5335347891;0.9005572205;11.25679632;676.6907557;671.533228;968.5630592;0.2039931557;0.02650750584;3.149;1.2;0.01329234821;0.001551804721;5.419345319e-05;1.694859845e-05;0.00084;0.0002;
15356.91355;3515427.137;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9472.439595;0.5335121279;0.9005466441;11.25654788;676.684755;671.5272339;968.5348016;0.2039935329;0.02650701474;3.149;1.2;0.01329192129;0.0015519198;5.419445383e-05;1.694857609e-05;0.00084;0.0002;
15361.2354;3516426.779;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9474.745257;0.5334894678;0.9005360681;11.25629946;676.6787545;671.52124;968.5065452;0.20399391;0.02650652366;3.149;1.2;0.01329149438;0.001552034889;5.419545451e-05;1.694855374e-05;0.00084;0.0002;
15365.55725;3517426.422;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9477.050821;0.5334668086;0.9005254926;11.25605104;676.6727543;671.5152463;968.4782901;0.203994287;0.0265060326;3.149;1.2;0.01329106751;0.001552149988;5.419645522e-05;1.694853141e-05;0.00084;0.0002;
15369.87911;3518426.065;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9479.356288;0.5334441503;0.9005149175;11.25580264;676.6667544;671.5092529;968.450036;0.2039946641;0.02650554156;3.149;1.2;0.01329064065;0.001552265097;5.419745597e-05;1.694850909e-05;0.00084;0.0002;
15374.20096;3519425.708;10668;cruise;231.2996876;0.78;218.808;23842.88942;-9481.661656;0.5334214931;0.9005043429;11.25555424;676.6607547;671.5032597;968.4217833;0.2039950411;0.02650505054;3.149;1.2;0.01329021382;0.001552380215;5.419845676e-05;1.694848679e-05;0.00084;0.0002;
