Time [s]; Range [m]; Altitude [m]; FL [100 ft]; Mode name [-]; Total mass [kg]; Energy carrier (ID); Thrust [N]; Fuelflow [kg/s]; Fuel consumed (kerosene | ID = 0) [kg]; Energy consumed (kerosene | ID = 0) [J]; Mach [-]; CAS [m/s]; TAS [m/s]; TAS [kts]; ROC [fpm]; SAR [m/kg]; Aero Config [-]; C_L [-]; L over D [-]; Air Brake Factor [-]; Reynolds Number [-]; Engine Rating [-]; Engine N1 (PW1127G-JM | ID = 0) [-]; Engine N1 (PW1127G-JM | ID = 1) [-]; Shaft power offtake [W]; Bleed [kg/s]; Angle of attack [deg]; Glidepath angle [deg]; Incidence angle (stabilizer) [deg]
14825.32584; 3392471.064; 10668; 350.0000005; cruise; 67441.69907; kerosene (ID = 0); 37922.82401; 0.5363265599; -9188.094351; -3.960068665e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.2761634; clean; 0.5503006438; 17.4400814; 1; 25813753.77; cruise; 0.9018599152; 0.9018599152; 113249.2395; 1.024591634; 2.700087086; 0; -2.217107994
14829.64769; 3393470.707; 10668; 350.0000005; cruise; 67439.38125; kerosene (ID = 0); 37921.24473; 0.5363025682; -9190.412171; -3.961067645e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.2954567; clean; 0.5502817312; 17.44020831; 1; 25813753.77; cruise; 0.9018487178; 0.9018487178; 113249.2395; 1.024591634; 2.699919937; 0; -2.217046472
14833.96954; 3394470.35; 10668; 350.0000005; cruise; 67437.06353; kerosene (ID = 0); 37919.66552; 0.5362785776; -9192.729887; -3.962066581e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.3147509; clean; 0.5502628194; 17.44033523; 1; 25813753.77; cruise; 0.9018375209; 0.9018375209; 113249.2395; 1.024591634; 2.699752795; 0; -2.216984952
14838.29139; 3395469.993; 10668; 350.0000005; cruise; 67434.74592; kerosene (ID = 0); 37918.08637; 0.5362545881; -9195.047499; -3.963065472e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.3340459; clean; 0.5502439085; 17.44046216; 1; 25813753.77; cruise; 0.9018263245; 0.9018263245; 113249.2395; 1.024591634; 2.69958566; 0; -2.216923434
14842.61324; 3396469.636; 10668; 350.0000005; cruise; 67432.42841; kerosene (ID = 0); 37916.5073; 0.5362305996; -9197.365008; -3.964064319e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.3533418; clean; 0.5502249985; 17.44058909; 1; 25813753.77; cruise; 0.9018151285; 0.9018151285; 113249.2395; 1.024591634; 2.699418533; 0; -2.21686192
14846.93509; 3397469.279; 10668; 350.0000005; cruise; 67430.111; kerosene (ID = 0); 37914.9283; 0.5362066122; -9199.682414; -3.96506312e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.3726385; clean; 0.5502060893; 17.44071602; 1; 25813753.77; cruise; 0.9018039331; 0.9018039331; 113249.2395; 1.024591634; 2.699251413; 0; -2.216800408
14851.25695; 3398468.922; 10668; 350.0000005; cruise; 67427.7937; kerosene (ID = 0); 37913.34937; 0.5361826259; -9201.999715; -3.966061877e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.3919361; clean; 0.5501871809; 17.44084296; 1; 25813753.77; cruise; 0.9017927382; 0.9017927382; 113249.2395; 1.024591634; 2.699084301; 0; -2.216738899
14855.5788; 3399468.564; 10668; 350.0000005; cruise; 67425.4765; kerosene (ID = 0); 37911.77051; 0.5361586406; -9204.316913; -3.96706059e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.4112346; clean; 0.5501682734; 17.44096991; 1; 25813753.77; cruise; 0.9017815438; 0.9017815438; 113249.2395; 1.024591634; 2.698917196; 0; -2.216677393
14859.90065; 3400468.207; 10668; 350.0000005; cruise; 67423.15941; kerosene (ID = 0); 37910.19172; 0.5361346564; -9206.634007; -3.968059257e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.430534; clean; 0.5501493667; 17.44109686; 1; 25813753.77; cruise; 0.9017703499; 0.9017703499; 113249.2395; 1.024591634; 2.698750099; 0; -2.21661589
14864.2225; 3401467.85; 10668; 350.0000005; cruise; 67420.84242; kerosene (ID = 0); 37908.613; 0.5361106733; -9208.950998; -3.96905788e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.4498342; clean; 0.5501304609; 17.44122381; 1; 25813753.77; cruise; 0.9017591565; 0.9017591565; 113249.2395; 1.024591634; 2.698583009; 0; -2.216554389
14868.54435; 3402467.493; 10668; 350.0000005; cruise; 67418.52553; kerosene (ID = 0); 37907.03435; 0.5360866913; -9211.267885; -3.970056458e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.4691352; clean; 0.5501115559; 17.44135077; 1; 25813753.77; cruise; 0.9017479636; 0.9017479636; 113249.2395; 1.024591634; 2.698415927; 0; -2.216492891
14872.8662; 3403467.136; 10668; 350.0000005; cruise; 67416.20875; kerosene (ID = 0); 37905.45578; 0.5360627103; -9213.584668; -3.971054992e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.4884372; clean; 0.5500926517; 17.44147773; 1; 25813753.77; cruise; 0.9017367712; 0.9017367712; 113249.2395; 1.024591634; 2.698248852; 0; -2.216431396
14877.18805; 3404466.779; 10668; 350.0000005; cruise; 67413.89207; kerosene (ID = 0); 37903.87727; 0.5360387304; -9215.901348; -3.972053481e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.50774; clean; 0.5500737484; 17.4416047; 1; 25813753.77; cruise; 0.9017255793; 0.9017255793; 113249.2395; 1.024591634; 2.698081785; 0; -2.216369904
14881.50991; 3405466.422; 10668; 350.0000005; cruise; 67411.57549; kerosene (ID = 0); 37902.29883; 0.5360147516; -9218.217924; -3.973051925e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.5270436; clean; 0.550054846; 17.44173168; 1; 25813753.77; cruise; 0.9017143879; 0.9017143879; 113249.2395; 1.024591634; 2.697914725; 0; -2.216308414
14885.83176; 3406466.065; 10668; 350.0000005; cruise; 67409.25902; kerosene (ID = 0); 37900.72047; 0.5359907739; -9220.534397; -3.974050325e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.5463481; clean; 0.5500359444; 17.44185866; 1; 25813753.77; cruise; 0.901703197; 0.901703197; 113249.2395; 1.024591634; 2.697747673; 0; -2.216246927
14890.15361; 3407465.707; 10668; 350.0000005; cruise; 67406.94265; kerosene (ID = 0); 37899.14217; 0.5359667972; -9222.850765; -3.97504868e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.5656535; clean; 0.5500170436; 17.44198564; 1; 25813753.77; cruise; 0.9016920066; 0.9016920066; 113249.2395; 1.024591634; 2.697580628; 0; -2.216185443
14894.47546; 3408465.35; 10668; 350.0000005; cruise; 67404.62639; kerosene (ID = 0); 37897.57178; 0.5359428811; -9225.167031; -3.97604699e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.584864; clean; 0.5499981437; 17.44210902; 1; 25813753.77; cruise; 0.9016808723; 0.9016808723; 113249.2395; 1.024591634; 2.697413592; 0; -2.216123967
14898.79731; 3409464.993; 10668; 350.0000005; cruise; 67402.31022; kerosene (ID = 0); 37896.07335; 0.5359195716; -9227.483196; -3.977045257e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.6031957; clean; 0.5499792446; 17.44219932; 1; 25813753.77; cruise; 0.9016702481; 0.9016702481; 113249.2395; 1.024591634; 2.697246581; 0; -2.216062545
14903.11916; 3410464.636; 10668; 350.0000005; cruise; 67399.99416; kerosene (ID = 0); 37894.57499; 0.5358968092; -9229.799262; -3.978043482e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.6215282; clean; 0.5499603463; 17.44228963; 1; 25813753.77; cruise; 0.9016596244; 0.9016596244; 113249.2395; 1.024591634; 2.697079577; 0; -2.216001126
14907.44101; 3411464.279; 10668; 350.0000005; cruise; 67397.67819; kerosene (ID = 0); 37893.07668; 0.5358740478; -9232.11523; -3.979041664e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.6398615; clean; 0.5499414488; 17.44237993; 1; 25813753.77; cruise; 0.9016490012; 0.9016490012; 113249.2395; 1.024591634; 2.69691258; 0; -2.215939709
14911.76286; 3412463.922; 10668; 350.0000005; cruise; 67395.36232; kerosene (ID = 0); 37891.57844; 0.5358512873; -9234.431099; -3.980039804e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.6581955; clean; 0.5499225522; 17.44247024; 1; 25813753.77; cruise; 0.9016383784; 0.9016383784; 113249.2395; 1.024591634; 2.69674559; 0; -2.215878295
14916.08472; 3413463.565; 10668; 350.0000005; cruise; 67393.04655; kerosene (ID = 0); 37890.08027; 0.5358285278; -9236.746871; -3.981037901e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.6765304; clean; 0.5499036563; 17.44256055; 1; 25813753.77; cruise; 0.9016277561; 0.9016277561; 113249.2395; 1.024591634; 2.696578607; 0; -2.215816883
14920.40657; 3414463.207; 10668; 350.0000005; cruise; 67390.73087; kerosene (ID = 0); 37888.58215; 0.5358057692; -9239.062544; -3.982035956e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.694866; clean; 0.5498847612; 17.44265087; 1; 25813753.77; cruise; 0.9016171342; 0.9016171342; 113249.2395; 1.024591634; 2.696411631; 0; -2.215755474
14924.72842; 3415462.85; 10668; 350.0000005; cruise; 67388.4153; kerosene (ID = 0); 37887.08411; 0.5357830116; -9241.378118; -3.983033969e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.7132024; clean; 0.5498658669; 17.44274119; 1; 25813753.77; cruise; 0.9016065127; 0.9016065127; 113249.2395; 1.024591634; 2.696244662; 0; -2.215694067
14929.05027; 3416462.493; 10668; 350.0000005; cruise; 67386.09982; kerosene (ID = 0); 37885.58612; 0.535760255; -9243.693594; -3.984031939e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.7315396; clean; 0.5498469734; 17.44283151; 1; 25813753.77; cruise; 0.9015958918; 0.9015958918; 113249.2395; 1.024591634; 2.696077701; 0; -2.215632664
14933.37212; 3417462.136; 10668; 350.0000005; cruise; 67383.78445; kerosene (ID = 0); 37884.0882; 0.5357374994; -9246.008972; -3.985029867e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.7498775; clean; 0.5498280808; 17.44292183; 1; 25813753.77; cruise; 0.9015852712; 0.9015852712; 113249.2395; 1.024591634; 2.695910746; 0; -2.215571263
14937.69397; 3418461.779; 10668; 350.0000005; cruise; 67381.46917; kerosene (ID = 0); 37882.59034; 0.5357147447; -9248.324252; -3.986027752e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.7682163; clean; 0.5498091889; 17.44301216; 1; 25813753.77; cruise; 0.9015746511; 0.9015746511; 113249.2395; 1.024591634; 2.695743799; 0; -2.215509864
14942.01582; 3419461.422; 10668; 350.0000005; cruise; 67379.15399; kerosene (ID = 0); 37881.09255; 0.535691991; -9250.639433; -3.987025596e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.7865558; clean; 0.5497902978; 17.44310249; 1; 25813753.77; cruise; 0.9015640315; 0.9015640315; 113249.2395; 1.024591634; 2.695576858; 0; -2.215448468
14946.33768; 3420461.065; 10668; 350.0000005; cruise; 67376.8389; kerosene (ID = 0); 37879.59482; 0.5356692382; -9252.954516; -3.988023396e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.8048961; clean; 0.5497714076; 17.44319283; 1; 25813753.77; cruise; 0.9015534123; 0.9015534123; 113249.2395; 1.024591634; 2.695409925; 0; -2.215387075
14950.65953; 3421460.707; 10668; 350.0000005; cruise; 67374.52392; kerosene (ID = 0); 37878.09715; 0.5356464864; -9255.2695; -3.989021155e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.8232372; clean; 0.5497525181; 17.44328317; 1; 25813753.77; cruise; 0.9015427936; 0.9015427936; 113249.2395; 1.024591634; 2.695242999; 0; -2.215325684
14954.98138; 3422460.35; 10668; 350.0000005; cruise; 67372.20903; kerosene (ID = 0); 37876.59955; 0.5356237356; -9257.584386; -3.99001887e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.841579; clean; 0.5497336294; 17.44337351; 1; 25813753.77; cruise; 0.9015321753; 0.9015321753; 113249.2395; 1.024591634; 2.69507608; 0; -2.215264296
14959.30323; 3423459.993; 10668; 350.0000005; cruise; 67369.89424; kerosene (ID = 0); 37875.10201; 0.5356009858; -9259.899174; -3.991016544e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.8599216; clean; 0.5497147416; 17.44346385; 1; 25813753.77; cruise; 0.9015215575; 0.9015215575; 113249.2395; 1.024591634; 2.694909168; 0; -2.21520291
14963.62508; 3424459.636; 10668; 350.0000005; cruise; 67367.57955; kerosene (ID = 0); 37873.60453; 0.5355782369; -9262.213864; -3.992014175e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.878265; clean; 0.5496958545; 17.4435542; 1; 25813753.77; cruise; 0.9015109401; 0.9015109401; 113249.2395; 1.024591634; 2.694742263; 0; -2.215141527
14967.94693; 3425459.279; 10668; 350.0000005; cruise; 67365.26496; kerosene (ID = 0); 37872.10712; 0.535555489; -9264.528455; -3.993011764e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.8966092; clean; 0.5496769683; 17.44364455; 1; 25813753.77; cruise; 0.9015003232; 0.9015003232; 113249.2395; 1.024591634; 2.694575365; 0; -2.215080147
14972.26878; 3426458.922; 10668; 350.0000005; cruise; 67362.95047; kerosene (ID = 0); 37870.60977; 0.535532742; -9266.842948; -3.99400931e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.9149542; clean; 0.5496580828; 17.44373491; 1; 25813753.77; cruise; 0.9014897067; 0.9014897067; 113249.2395; 1.024591634; 2.694408474; 0; -2.215018769
14976.59063; 3427458.565; 10668; 350.0000005; cruise; 67360.63608; kerosene (ID = 0); 37869.11248; 0.535509996; -9269.157342; -3.995006814e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.9333; clean; 0.5496391982; 17.44382527; 1; 25813753.77; cruise; 0.9014790907; 0.9014790907; 113249.2395; 1.024591634; 2.694241591; 0; -2.214957394
14980.91249; 3428458.207; 10668; 350.0000005; cruise; 67358.32178; kerosene (ID = 0); 37867.61526; 0.535487251; -9271.471639; -3.996004276e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.9516465; clean; 0.5496203143; 17.44391563; 1; 25813753.77; cruise; 0.9014684751; 0.9014684751; 113249.2395; 1.024591634; 2.694074714; 0; -2.214896022
14985.23434; 3429457.85; 10668; 350.0000005; cruise; 67356.00758; kerosene (ID = 0); 37866.1181; 0.535464507; -9273.785837; -3.997001696e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.9699938; clean; 0.5496014313; 17.44400599; 1; 25813753.77; cruise; 0.90145786; 0.90145786; 113249.2395; 1.024591634; 2.693907845; 0; -2.214834652
14989.55619; 3430457.493; 10668; 350.0000005; cruise; 67353.69348; kerosene (ID = 0); 37864.62101; 0.5354417639; -9276.099936; -3.997999073e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 431.9883419; clean; 0.549582549; 17.44409636; 1; 25813753.77; cruise; 0.9014472453; 0.9014472453; 113249.2395; 1.024591634; 2.693740982; 0; -2.214773284
14993.87804; 3431457.136; 10668; 350.0000005; cruise; 67351.37948; kerosene (ID = 0); 37863.12398; 0.5354190218; -9278.413938; -3.998996407e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.0066907; clean; 0.5495636676; 17.44418673; 1; 25813753.77; cruise; 0.9014366311; 0.9014366311; 113249.2395; 1.024591634; 2.693574127; 0; -2.21471192
14998.19989; 3432456.779; 10668; 350.0000005; cruise; 67349.06558; kerosene (ID = 0); 37861.62701; 0.5353962806; -9280.727841; -3.999993699e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.0250404; clean; 0.549544787; 17.44427711; 1; 25813753.77; cruise; 0.9014260173; 0.9014260173; 113249.2395; 1.024591634; 2.693407279; 0; -2.214650558
15002.52174; 3433456.422; 10668; 350.0000005; cruise; 67346.75177; kerosene (ID = 0); 37860.13011; 0.5353735404; -9283.041646; -4.000990949e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.0433908; clean; 0.5495259071; 17.44436749; 1; 25813753.77; cruise; 0.901415404; 0.901415404; 113249.2395; 1.024591634; 2.693240438; 0; -2.214589198
15006.84359; 3434456.065; 10668; 350.0000005; cruise; 67344.43807; kerosene (ID = 0); 37858.63327; 0.5353508012; -9285.355352; -4.001988157e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.061742; clean; 0.5495070281; 17.44445787; 1; 25813753.77; cruise; 0.9014047911; 0.9014047911; 113249.2395; 1.024591634; 2.693073604; 0; -2.214527841
15011.16545; 3435455.708; 10668; 350.0000005; cruise; 67342.12446; kerosene (ID = 0); 37857.13649; 0.5353280629; -9287.66896; -4.002985322e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.080094; clean; 0.5494881499; 17.44454825; 1; 25813753.77; cruise; 0.9013941787; 0.9013941787; 113249.2395; 1.024591634; 2.692906777; 0; -2.214466487
15015.4873; 3436455.35; 10668; 350.0000005; cruise; 67339.81095; kerosene (ID = 0); 37855.63978; 0.5353053256; -9289.982471; -4.003982445e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.0984468; clean; 0.5494692724; 17.44463864; 1; 25813753.77; cruise; 0.9013835667; 0.9013835667; 113249.2395; 1.024591634; 2.692739957; 0; -2.214405135
15019.80915; 3437454.993; 10668; 350.0000005; cruise; 67337.49754; kerosene (ID = 0); 37854.14313; 0.5352825893; -9292.295882; -4.004979525e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.1168003; clean; 0.5494503958; 17.44472903; 1; 25813753.77; cruise; 0.9013729552; 0.9013729552; 113249.2395; 1.024591634; 2.692573144; 0; -2.214343786
15024.131; 3438454.636; 10668; 350.0000005; cruise; 67335.18422; kerosene (ID = 0); 37852.64654; 0.5352598539; -9294.609196; -4.005976563e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.1351546; clean; 0.54943152; 17.44481943; 1; 25813753.77; cruise; 0.9013623442; 0.9013623442; 113249.2395; 1.024591634; 2.692406338; 0; -2.21428244
15028.45285; 3439454.279; 10668; 350.0000005; cruise; 67332.87101; kerosene (ID = 0); 37851.15002; 0.5352371196; -9296.922411; -4.006973559e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.1535097; clean; 0.5494126449; 17.44490983; 1; 25813753.77; cruise; 0.9013517335; 0.9013517335; 113249.2395; 1.024591634; 2.69223954; 0; -2.214221096
15032.7747; 3440453.922; 10668; 350.0000005; cruise; 67330.55789; kerosene (ID = 0); 37849.65356; 0.5352143861; -9299.235528; -4.007970513e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.1718656; clean; 0.5493937707; 17.44500023; 1; 25813753.77; cruise; 0.9013411234; 0.9013411234; 113249.2395; 1.024591634; 2.692072748; 0; -2.214159755
15037.09655; 3441453.565; 10668; 350.0000005; cruise; 67328.24487; kerosene (ID = 0); 37848.15717; 0.5351916537; -9301.548547; -4.008967424e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.1902223; clean; 0.5493748973; 17.44509063; 1; 25813753.77; cruise; 0.9013305137; 0.9013305137; 113249.2395; 1.024591634; 2.691905964; 0; -2.214098416
15041.4184; 3442453.208; 10668; 350.0000005; cruise; 67325.93195; kerosene (ID = 0); 37846.66083; 0.5351689222; -9303.861467; -4.009964292e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.2085797; clean; 0.5493560247; 17.44518104; 1; 25813753.77; cruise; 0.9013199044; 0.9013199044; 113249.2395; 1.024591634; 2.691739186; 0; -2.21403708
15045.74026; 3443452.85; 10668; 350.0000005; cruise; 67323.61913; kerosene (ID = 0); 37845.16457; 0.5351461916; -9306.17429; -4.010961119e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.2269379; clean; 0.5493371529; 17.44527145; 1; 25813753.77; cruise; 0.9013092956; 0.9013092956; 113249.2395; 1.024591634; 2.691572416; 0; -2.213975747
15050.06211; 3444452.493; 10668; 350.0000005; cruise; 67321.3064; kerosene (ID = 0); 37843.66836; 0.5351234621; -9308.487014; -4.011957903e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.2452969; clean; 0.5493182818; 17.44536187; 1; 25813753.77; cruise; 0.9012986872; 0.9012986872; 113249.2395; 1.024591634; 2.691405653; 0; -2.213914416
15054.38396; 3445452.136; 10668; 350.0000005; cruise; 67318.99378; kerosene (ID = 0); 37842.17222; 0.5351007335; -9310.799639; -4.012954645e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.2636567; clean; 0.5492994116; 17.44545228; 1; 25813753.77; cruise; 0.9012880793; 0.9012880793; 113249.2395; 1.024591634; 2.691238897; 0; -2.213853088
15058.70581; 3446451.779; 10668; 350.0000005; cruise; 67316.68125; kerosene (ID = 0); 37840.67614; 0.5350780058; -9313.112167; -4.013951344e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.2820173; clean; 0.5492805422; 17.4455427; 1; 25813753.77; cruise; 0.9012774719; 0.9012774719; 113249.2395; 1.024591634; 2.691072148; 0; -2.213791762
15063.02766; 3447451.422; 10668; 350.0000005; cruise; 67314.36882; kerosene (ID = 0); 37839.18013; 0.5350552792; -9315.424596; -4.014948001e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.3003786; clean; 0.5492616736; 17.44563313; 1; 25813753.77; cruise; 0.9012668649; 0.9012668649; 113249.2395; 1.024591634; 2.690905406; 0; -2.213730439
15067.34951; 3448451.065; 10668; 350.0000005; cruise; 67312.05649; kerosene (ID = 0); 37837.68418; 0.5350325534; -9317.736928; -4.015944616e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.3187407; clean; 0.5492428058; 17.44572356; 1; 25813753.77; cruise; 0.9012562583; 0.9012562583; 113249.2395; 1.024591634; 2.690738671; 0; -2.213669119
15071.67136; 3449450.708; 10668; 350.0000005; cruise; 67309.74426; kerosene (ID = 0); 37836.18829; 0.5350098287; -9320.049161; -4.016941188e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.3371036; clean; 0.5492239388; 17.44581399; 1; 25813753.77; cruise; 0.9012456522; 0.9012456522; 113249.2395; 1.024591634; 2.690571943; 0; -2.213607801
15075.99322; 3450450.35; 10668; 350.0000005; cruise; 67307.43212; kerosene (ID = 0); 37834.69247; 0.5349871049; -9322.361295; -4.017937718e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.3554673; clean; 0.5492050726; 17.44590442; 1; 25813753.77; cruise; 0.9012350465; 0.9012350465; 113249.2395; 1.024591634; 2.690405223; 0; -2.213546486
15080.31507; 3451449.993; 10668; 350.0000005; cruise; 67305.12009; kerosene (ID = 0); 37833.19671; 0.5349643821; -9324.673332; -4.018934206e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.3738317; clean; 0.5491862071; 17.44599486; 1; 25813753.77; cruise; 0.9012244413; 0.9012244413; 113249.2395; 1.024591634; 2.690238509; 0; -2.213485173
15084.63692; 3452449.636; 10668; 350.0000005; cruise; 67302.80815; kerosene (ID = 0); 37831.70101; 0.5349416603; -9326.98527; -4.019930651e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.392197; clean; 0.5491673425; 17.4460853; 1; 25813753.77; cruise; 0.9012138366; 0.9012138366; 113249.2395; 1.024591634; 2.690071802; 0; -2.213423863
15088.95877; 3453449.279; 10668; 350.0000005; cruise; 67300.49631; kerosene (ID = 0); 37830.20538; 0.5349189394; -9329.29711; -4.020927055e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.410563; clean; 0.5491484787; 17.44617575; 1; 25813753.77; cruise; 0.9012032322; 0.9012032322; 113249.2395; 1.024591634; 2.689905103; 0; -2.213362556
15093.28062; 3454448.922; 10668; 350.0000005; cruise; 67298.18457; kerosene (ID = 0); 37828.70981; 0.5348962195; -9331.608852; -4.021923415e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.4289298; clean; 0.5491296157; 17.44626619; 1; 25813753.77; cruise; 0.9011926284; 0.9011926284; 113249.2395; 1.024591634; 2.689738411; 0; -2.213301251
15097.60247; 3455448.565; 10668; 350.0000005; cruise; 67295.87292; kerosene (ID = 0); 37827.21431; 0.5348735005; -9333.920496; -4.022919734e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.4472974; clean; 0.5491107535; 17.44635664; 1; 25813753.77; cruise; 0.901182025; 0.901182025; 113249.2395; 1.024591634; 2.689571725; 0; -2.213239949
15101.92432; 3456448.208; 10668; 350.0000005; cruise; 67293.56138; kerosene (ID = 0); 37825.71886; 0.5348507825; -9336.232042; -4.02391601e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.4656657; clean; 0.5490918921; 17.4464471; 1; 25813753.77; cruise; 0.901171422; 0.901171422; 113249.2395; 1.024591634; 2.689405047; 0; -2.213178649
15106.24617; 3457447.851; 10668; 350.0000005; cruise; 67291.24993; kerosene (ID = 0); 37824.22348; 0.5348280655; -9338.543489; -4.024912244e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.4840349; clean; 0.5490730315; 17.44653756; 1; 25813753.77; cruise; 0.9011608195; 0.9011608195; 113249.2395; 1.024591634; 2.689238376; 0; -2.213117352
15110.56803; 3458447.493; 10668; 350.0000005; cruise; 67288.93858; kerosene (ID = 0); 37822.72817; 0.5348053495; -9340.854838; -4.025908435e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.5024048; clean; 0.5490541717; 17.44662802; 1; 25813753.77; cruise; 0.9011502175; 0.9011502175; 113249.2395; 1.024591634; 2.689071712; 0; -2.213056058
15114.88988; 3459447.136; 10668; 350.0000005; cruise; 67286.62733; kerosene (ID = 0); 37821.23292; 0.5347826344; -9343.166089; -4.026904584e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.5207755; clean; 0.5490353127; 17.44671848; 1; 25813753.77; cruise; 0.9011396159; 0.9011396159; 113249.2395; 1.024591634; 2.688905055; 0; -2.212994766
15119.21173; 3460446.779; 10668; 350.0000005; cruise; 67284.31618; kerosene (ID = 0); 37819.73773; 0.5347599203; -9345.477242; -4.027900691e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.539147; clean; 0.5490164545; 17.44680895; 1; 25813753.77; cruise; 0.9011290147; 0.9011290147; 113249.2395; 1.024591634; 2.688738405; 0; -2.212933477
15123.53358; 3461446.422; 10668; 350.0000005; cruise; 67282.00512; kerosene (ID = 0); 37818.2426; 0.5347372071; -9347.788297; -4.028896756e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.5575192; clean; 0.5489975971; 17.44689942; 1; 25813753.77; cruise; 0.901118414; 0.901118414; 113249.2395; 1.024591634; 2.688571762; 0; -2.212872191
15127.85543; 3462446.065; 10668; 350.0000005; cruise; 67279.69416; kerosene (ID = 0); 37816.74754; 0.5347144949; -9350.099253; -4.029892778e+11; 0.78; 136.032511; 231.2996876; 449.6106232; 0; 432.5758923; clean; 0.5489787405; 17.44698989; 1; 25813753.77; cruise; 0.9011078137; 0.9011078137; 113249.2395; 1.024591634; 2.688405127; 0; -2.212810907
