Time [s]; Range [m]; Altitude [m]; FL [100 ft]; Mode name [-]; Total mass [kg]; Energy carrier (ID); Thrust [N]; Fuelflow [kg/s]; Fuel consumed (kerosene | ID = 0) [kg]; Energy consumed (kerosene | ID = 0) [J]; Mach [-]; CAS [m/s]; TAS [m/s]; TAS [kts]; ROC [fpm]; SAR [m/kg]; Aero Config [-]; C_L [-]; L over D [-]; Air Brake Factor [-]; Reynolds Number [-]; Engine Rating [-]; Engine N1 (PW1127G-JM | ID = 0) [-]; Engine N1 (PW1127G-JM | ID = 1) [-]; Shaft power offtake [W]; Bleed [kg/s]; Angle of attack [deg]; Glidepath angle [deg]; Incidence angle (stabilizer) [deg]
455.1408547; 65529.64798; 6084.653923; 199.6277537; climb_to_cruise; 63034.76768; kerosene (ID = 0); 75341.51789; 1.029416547; -629.9342566; -2.715016646e+10; 0.6508188738; 154.3334; 205.7118584; 399.8718624; 2362.321628; 382.585559; clean; 0.3770625013; 15.70489988; 1; 35590415.86; climb; 0.9600389957; 0.9600389957; 112310.3297; 0.8061945429; 1.515373956; 3.344768965; -1.694148383
455.5576741; 65615.25742; 6089.65212; 199.7917365; climb_to_cruise; 63034.33878; kerosene (ID = 0); 75302.09038; 1.028981929; -630.3631561; -2.716865203e+10; 0.6510214453; 154.3334; 205.7624411; 399.9701874; 2360.487882; 382.6649953; clean; 0.3770855648; 15.70577942; 1; 35583127.57; climb; 0.9600390083; 0.9600390083; 112310.3297; 0.8061945429; 1.515099315; 3.34134713; -1.694177779
455.9748175; 65700.95479; 6094.650316; 199.9557193; climb_to_cruise; 63033.90973; kerosene (ID = 0); 75262.66898; 1.028547274; -630.7922079; -2.718714416e+10; 0.6512240946; 154.3334; 205.8130392; 400.0685423; 2358.653583; 382.7444743; clean; 0.3771086437; 15.70665948; 1; 35575839.32; climb; 0.9600390208; 0.9600390208; 112310.3297; 0.8061945429; 1.514824577; 3.337925955; -1.694207199
456.3922857; 65786.74028; 6099.648513; 200.1197022; climb_to_cruise; 63033.48052; kerosene (ID = 0); 75223.25371; 1.028112581; -631.2214122; -2.720564287e+10; 0.651426822; 154.3334; 205.8636528; 400.1669271; 2356.81873; 382.8239959; clean; 0.3771317381; 15.70754004; 1; 35568551.1; climb; 0.9600390334; 0.9600390334; 112310.3297; 0.8061945429; 1.514549742; 3.33450544; -1.694236645
456.8100793; 65872.61403; 6104.646709; 200.283685; climb_to_cruise; 63033.05116; kerosene (ID = 0); 75183.84457; 1.02767785; -631.6507694; -2.722414816e+10; 0.6516296275; 154.3334; 205.9142817; 400.2653419; 2354.983324; 382.9035603; clean; 0.377154848; 15.70842112; 1; 35561262.92; climb; 0.9600390459; 0.9600390459; 112310.3297; 0.8061945429; 1.51427481; 3.331085585; -1.694266116
457.2281989; 65958.57622; 6109.644905; 200.4476678; climb_to_cruise; 63032.62165; kerosene (ID = 0); 75144.44155; 1.027243082; -632.0802798; -2.724266006e+10; 0.6518325109; 154.3334; 205.9649261; 400.3637866; 2353.147364; 382.9831676; clean; 0.3771779734; 15.7093027; 1; 35553974.78; climb; 0.9600390585; 0.9600390585; 112310.3297; 0.8061945429; 1.51399978; 3.327666391; -1.694295612
457.646645; 66044.62701; 6114.643102; 200.6116506; climb_to_cruise; 63032.19199; kerosene (ID = 0); 75105.04467; 1.026808276; -632.5099438; -2.726117858e+10; 0.6520354725; 154.3334; 206.0155858; 400.4622613; 2351.310852; 383.0628177; clean; 0.3772011144; 15.71018479; 1; 35546686.68; climb; 0.9600390711; 0.9600390711; 112310.3297; 0.8061945429; 1.513724654; 3.324247858; -1.694325133
458.0654183; 66130.76656; 6119.641298; 200.7756334; climb_to_cruise; 63031.76217; kerosene (ID = 0); 75065.65393; 1.026373432; -632.9397616; -2.727970372e+10; 0.6522385122; 154.3334; 206.066261; 400.560766; 2349.473786; 383.1425109; clean; 0.3772242708; 15.71106739; 1; 35539398.61; climb; 0.9600390837; 0.9600390837; 112310.3297; 0.8061945429; 1.51344943; 3.320829986; -1.694354679
458.4845194; 66216.99505; 6124.639494; 200.9396163; climb_to_cruise; 63031.3322; kerosene (ID = 0); 75026.26934; 1.025938551; -633.3697336; -2.729823552e+10; 0.6524416301; 154.3334; 206.1169515; 400.6593006; 2347.636168; 383.222247; clean; 0.3772474428; 15.7119505; 1; 35532110.57; climb; 0.9600390963; 0.9600390963; 112310.3297; 0.8061945429; 1.513174109; 3.317412777; -1.694384251
458.9039489; 66303.31263; 6129.637691; 201.1035991; climb_to_cruise; 63030.90207; kerosene (ID = 0); 74986.89088; 1.025503631; -633.7998601; -2.731677397e+10; 0.6526448261; 154.3334; 206.1676576; 400.7578652; 2345.797997; 383.3020263; clean; 0.3772706304; 15.71283411; 1; 35524822.58; climb; 0.9600391089; 0.9600391089; 112310.3297; 0.8061945429; 1.51289869; 3.313996229; -1.694413847
459.3237109; 66389.72018; 6134.635887; 201.2675819; climb_to_cruise; 63030.47178; kerosene (ID = 0); 74946.93473; 1.025083136; -634.230151; -2.733531951e+10; 0.6528481004; 154.3334; 206.218379; 400.8564597; 2343.940072; 383.3680544; clean; 0.3772938541; 15.71371872; 1; 35517534.62; climb; 0.9600367318; 0.9600367318; 112310.3297; 0.8061945429; 1.512623374; 3.310553195; -1.694443539
459.743806; 66476.21787; 6139.634084; 201.4315647; climb_to_cruise; 63030.04133; kerosene (ID = 0); 74907.5687; 1.024662605; -634.6606067; -2.735387215e+10; 0.6530514529; 154.3334; 206.2691159; 400.9550843; 2342.08159; 383.44791; clean; 0.3773170726; 15.71460335; 1; 35510246.7; climb; 0.9600367435; 0.9600367435; 112310.3297; 0.8061945429; 1.512347759; 3.307110829; -1.694473186
460.1642313; 66562.80516; 6144.63228; 201.5955475; climb_to_cruise; 63029.61072; kerosene (ID = 0); 74868.20882; 1.024227576; -635.0912179; -2.737243149e+10; 0.6532548837; 154.3334; 206.3198682; 401.0537389; 2340.24176; 383.5278089; clean; 0.3773403068; 15.7154885; 1; 35502958.81; climb; 0.9600367553; 0.9600367553; 112310.3297; 0.8061945429; 1.512072047; 3.303696283; -1.694502858
460.5849875; 66649.48222; 6149.630476; 201.7595304; climb_to_cruise; 63029.17995; kerosene (ID = 0); 74828.8551; 1.02379251; -635.521985; -2.739099755e+10; 0.6534583928; 154.3334; 206.3706359; 401.1524235; 2338.401378; 383.6077512; clean; 0.3773635565; 15.71637416; 1; 35495670.96; climb; 0.9600367671; 0.9600367671; 112310.3297; 0.8061945429; 1.511796238; 3.3002824; -1.694532555
461.0060753; 66736.24921; 6154.628673; 201.9235132; climb_to_cruise; 63028.74902; kerosene (ID = 0); 74789.50755; 1.023357405; -635.9529082; -2.740957034e+10; 0.6536619803; 154.3334; 206.4214191; 401.2511381; 2336.560444; 383.687737; clean; 0.3773868219; 15.71726033; 1; 35488383.15; climb; 0.9600367789; 0.9600367789; 112310.3297; 0.8061945429; 1.511520331; 3.296869181; -1.694562278
461.4274951; 66823.10631; 6159.626869; 202.087496; climb_to_cruise; 63028.31795; kerosene (ID = 0); 74750.16616; 1.022922263; -636.383988; -2.742814988e+10; 0.6538656461; 154.3334; 206.4722177; 401.3498827; 2334.718959; 383.7677664; clean; 0.3774101029; 15.71814702; 1; 35481095.37; climb; 0.9600367907; 0.9600367907; 112310.3297; 0.8061945429; 1.511244326; 3.293456627; -1.694592026
461.8492477; 66910.05368; 6164.625065; 202.2514788; climb_to_cruise; 63027.88671; kerosene (ID = 0); 74710.83095; 1.022487082; -636.8152246; -2.744673618e+10; 0.6540693904; 154.3334; 206.5230318; 401.4486574; 2332.876921; 383.8478394; clean; 0.3774333995; 15.71903421; 1; 35473807.63; climb; 0.9600368025; 0.9600368025; 112310.3297; 0.8061945429; 1.510968224; 3.290044738; -1.6946218
462.2713337; 66997.09149; 6169.623262; 202.4154617; climb_to_cruise; 63027.45531; kerosene (ID = 0); 74671.50191; 1.022051864; -637.2466183; -2.746532925e+10; 0.654273213; 154.3334; 206.5738613; 401.5474621; 2331.034332; 383.9279561; clean; 0.3774567118; 15.71992192; 1; 35466519.92; climb; 0.9600368143; 0.9600368143; 112310.3297; 0.8061945429; 1.510692024; 3.286633514; -1.694651599
462.6937537; 67084.21991; 6174.621458; 202.5794445; climb_to_cruise; 63027.02376; kerosene (ID = 0); 74632.17906; 1.021616607; -637.6781696; -2.748392911e+10; 0.6544771142; 154.3334; 206.6247063; 401.6462968; 2329.191191; 384.0081166; clean; 0.3774800398; 15.72081014; 1; 35459232.25; climb; 0.9600368262; 0.9600368262; 112310.3297; 0.8061945429; 1.510415727; 3.283222956; -1.694681423
463.1165083; 67171.43912; 6179.619655; 202.7434273; climb_to_cruise; 63026.59205; kerosene (ID = 0); 74592.86238; 1.021181312; -638.1098787; -2.750253577e+10; 0.6546810938; 154.3334; 206.6755667; 401.7451616; 2327.347499; 384.0883209; clean; 0.3775033834; 15.72169888; 1; 35451944.61; climb; 0.960036838; 0.960036838; 112310.3297; 0.8061945429; 1.510139332; 3.279813064; -1.694711273
463.5395982; 67258.74928; 6184.617851; 202.9074101; climb_to_cruise; 63026.16019; kerosene (ID = 0); 74553.5519; 1.020745979; -638.5417461; -2.752114925e+10; 0.654885152; 154.3334; 206.7264427; 401.8440565; 2325.503256; 384.1685691; clean; 0.3775267428; 15.72258813; 1; 35444657.01; climb; 0.9600368499; 0.9600368499; 112310.3297; 0.8061945429; 1.509862839; 3.276403839; -1.694741149
463.963024; 67346.15056; 6189.616047; 203.0713929; climb_to_cruise; 63025.72816; kerosene (ID = 0); 74514.2476; 1.020310607; -638.9737719; -2.753976957e+10; 0.6550892887; 154.3334; 206.777334; 401.9429814; 2323.658461; 384.2488614; clean; 0.3775501178; 15.7234779; 1; 35437369.45; climb; 0.9600368617; 0.9600368617; 112310.3297; 0.8061945429; 1.509586249; 3.272995281; -1.69477105
464.3867864; 67433.64314; 6194.614244; 203.2353758; climb_to_cruise; 63025.29598; kerosene (ID = 0); 74474.94951; 1.019875198; -639.4059566; -2.755839673e+10; 0.655293504; 154.3334; 206.8282409; 402.0419365; 2321.813116; 384.3291977; clean; 0.3775735086; 15.72436818; 1; 35430081.92; climb; 0.9600368736; 0.9600368736; 112310.3297; 0.8061945429; 1.509309561; 3.26958739; -1.694800976
464.8108858; 67521.22719; 6199.61244; 203.3993586; climb_to_cruise; 63024.86363; kerosene (ID = 0); 74435.6576; 1.01943975; -639.8383004; -2.757703075e+10; 0.655497798; 154.3334; 206.8791633; 402.1409216; 2319.967219; 384.4095781; clean; 0.3775969152; 15.72525897; 1; 35422794.42; climb; 0.9600368855; 0.9600368855; 112310.3297; 0.8061945429; 1.509032774; 3.266180167; -1.694830928
465.2353231; 67608.90288; 6204.610636; 203.5633414; climb_to_cruise; 63024.43113; kerosene (ID = 0); 74396.37191; 1.019004264; -640.2708039; -2.759567165e+10; 0.6557021706; 154.3334; 206.9301011; 402.2399368; 2318.120773; 384.4900028; clean; 0.3776203374; 15.72615028; 1; 35415506.96; climb; 0.9600368974; 0.9600368974; 112310.3297; 0.8061945429; 1.50875589; 3.262773611; -1.694860906
465.6600989; 67696.67039; 6209.608833; 203.7273242; climb_to_cruise; 63023.99847; kerosene (ID = 0); 74357.09241; 1.018568739; -640.7034672; -2.761431943e+10; 0.6559066219; 154.3334; 206.9810544; 402.3389821; 2316.273775; 384.5704718; clean; 0.3776437755; 15.72704211; 1; 35408219.53; climb; 0.9600369093; 0.9600369093; 112310.3297; 0.8061945429; 1.508478908; 3.259367725; -1.694890909
466.0852137; 67784.52988; 6214.607029; 203.891307; climb_to_cruise; 63023.56564; kerosene (ID = 0); 74317.81913; 1.018133176; -641.1362907; -2.763297413e+10; 0.6561111519; 154.3334; 207.0320232; 402.4380575; 2314.426227; 384.6509851; clean; 0.3776672293; 15.72793445; 1; 35400932.14; climb; 0.9600369212; 0.9600369212; 112310.3297; 0.8061945429; 1.508201829; 3.255962507; -1.694920938
466.5106683; 67872.48154; 6219.605226; 204.0552899; climb_to_cruise; 63023.13266; kerosene (ID = 0); 74278.55206; 1.017697575; -641.5692748; -2.765163574e+10; 0.6563157607; 154.3334; 207.0830075; 402.5371631; 2312.578129; 384.7315429; clean; 0.3776906989; 15.72882731; 1; 35393644.78; climb; 0.9600369332; 0.9600369332; 112310.3297; 0.8061945429; 1.507924651; 3.252557959; -1.694950993
466.9364632; 67960.52554; 6224.603422; 204.2192727; climb_to_cruise; 63022.69951; kerosene (ID = 0); 74239.29121; 1.017261935; -642.0024197; -2.767030429e+10; 0.6565204482; 154.3334; 207.1340073; 402.6362987; 2310.729481; 384.8121452; clean; 0.3777141843; 15.72972069; 1; 35386357.46; climb; 0.9600369451; 0.9600369451; 112310.3297; 0.8061945429; 1.507647375; 3.24915408; -1.694981073
467.3625992; 68048.66205; 6229.601618; 204.3832555; climb_to_cruise; 63022.26621; kerosene (ID = 0); 74200.03658; 1.016826257; -642.435726; -2.768897979e+10; 0.6567252146; 154.3334; 207.1850226; 402.7354645; 2308.880282; 384.892792; clean; 0.3777376855; 15.73061458; 1; 35379070.17; climb; 0.9600369571; 0.9600369571; 112310.3297; 0.8061945429; 1.507370001; 3.245750871; -1.695011179
467.7890768; 68136.89125; 6234.599815; 204.5472383; climb_to_cruise; 63021.83274; kerosene (ID = 0); 74160.78817; 1.01639054; -642.8691938; -2.770766225e+10; 0.6569300598; 154.3334; 207.2360534; 402.8346605; 2307.030534; 384.9734836; clean; 0.3777612026; 15.73150899; 1; 35371782.92; climb; 0.960036969; 0.960036969; 112310.3297; 0.8061945429; 1.507092529; 3.242348333; -1.695041311
468.2158968; 68225.21331; 6239.598011; 204.7112211; climb_to_cruise; 63021.39911; kerosene (ID = 0); 74121.546; 1.015954785; -643.3028236; -2.77263517e+10; 0.6571349838; 154.3334; 207.2870997; 402.9338866; 2305.180236; 385.0542199; clean; 0.3777847355; 15.73240392; 1; 35364495.7; climb; 0.960036981; 0.960036981; 112310.3297; 0.8061945429; 1.506814958; 3.238946465; -1.695071468
468.6430597; 68313.62842; 6244.596207; 204.875204; climb_to_cruise; 63020.96532; kerosene (ID = 0); 74082.31005; 1.015518991; -643.7366157; -2.774504813e+10; 0.6573399868; 154.3334; 207.3381615; 403.0331428; 2303.329389; 385.135001; clean; 0.3778082842; 15.73329937; 1; 35357208.51; climb; 0.960036993; 0.960036993; 112310.3297; 0.8061945429; 1.50653729; 3.235545269; -1.695101651
469.0705663; 68402.13674; 6249.594404; 205.0391868; climb_to_cruise; 63020.53136; kerosene (ID = 0); 74043.08034; 1.015083159; -644.1705704; -2.776375158e+10; 0.6575450687; 154.3334; 207.3892389; 403.1324292; 2301.477992; 385.215827; clean; 0.3778318489; 15.73419534; 1; 35349921.36; climb; 0.960037005; 0.960037005; 112310.3297; 0.8061945429; 1.506259523; 3.232144745; -1.69513186
469.4984171; 68490.73847; 6254.5926; 205.2031696; climb_to_cruise; 63020.09725; kerosene (ID = 0); 74003.85687; 1.014647288; -644.6046881; -2.778246206e+10; 0.6577502296; 154.3334; 207.4403317; 403.2317458; 2299.626045; 385.296698; clean; 0.3778554294; 15.73509182; 1; 35342634.24; climb; 0.960037017; 0.960037017; 112310.3297; 0.8061945429; 1.505981658; 3.228744892; -1.695162095
469.9266129; 68579.43376; 6259.590797; 205.3671524; climb_to_cruise; 63019.66296; kerosene (ID = 0); 73964.63965; 1.014211378; -645.0389691; -2.780117957e+10; 0.6579554695; 154.3334; 207.4914401; 403.3310926; 2297.77355; 385.3776141; clean; 0.3778790258; 15.73598883; 1; 35335347.16; climb; 0.960037029; 0.960037029; 112310.3297; 0.8061945429; 1.505703695; 3.225345712; -1.695192356
470.3551543; 68668.22281; 6264.588993; 205.5311353; climb_to_cruise; 63019.22852; kerosene (ID = 0); 73925.42867; 1.01377543; -645.4734138; -2.781990413e+10; 0.6581607884; 154.3334; 207.542564; 403.4304696; 2295.920506; 385.4585752; clean; 0.3779026381; 15.73688636; 1; 35328060.1; climb; 0.960037041; 0.960037041; 112310.3297; 0.8061945429; 1.505425634; 3.221947205; -1.695222642
470.7840419; 68757.1058; 6269.587189; 205.6951181; climb_to_cruise; 63018.79391; kerosene (ID = 0); 73886.22394; 1.013339442; -645.9080225; -2.783863577e+10; 0.6583661864; 154.3334; 207.5937035; 403.5298767; 2294.066912; 385.5395816; clean; 0.3779262663; 15.7377844; 1; 35320773.09; climb; 0.9600370531; 0.9600370531; 112310.3297; 0.8061945429; 1.505147474; 3.218549371; -1.695252955
471.2132764; 68846.08289; 6274.585386; 205.8591009; climb_to_cruise; 63018.35914; kerosene (ID = 0); 73847.02547; 1.012903417; -646.3427957; -2.785737449e+10; 0.6585716634; 154.3334; 207.6448585; 403.6293141; 2292.21277; 385.6206333; clean; 0.3779499105; 15.73868297; 1; 35313486.1; climb; 0.9600370651; 0.9600370651; 112310.3297; 0.8061945429; 1.504869215; 3.215152211; -1.695283293
471.6428586; 68935.15428; 6279.583582; 206.0230837; climb_to_cruise; 63017.9242; kerosene (ID = 0); 73807.83326; 1.012467352; -646.7777336; -2.787612032e+10; 0.6587772196; 154.3334; 207.696029; 403.7287816; 2290.35808; 385.7017303; clean; 0.3779735706; 15.73958206; 1; 35306199.15; climb; 0.9600370772; 0.9600370772; 112310.3297; 0.8061945429; 1.504590859; 3.211755724; -1.695313657
472.072789; 69024.32014; 6284.581778; 206.1870665; climb_to_cruise; 63017.4891; kerosene (ID = 0); 73768.64731; 1.012031249; -647.2128366; -2.789487326e+10; 0.658982855; 154.3334; 207.7472151; 403.8282794; 2288.502841; 385.7828727; clean; 0.3779972467; 15.74048167; 1; 35298912.23; climb; 0.9600370893; 0.9600370893; 112310.3297; 0.8061945429; 1.504312403; 3.208359912; -1.695344048
472.5030683; 69113.58066; 6289.579975; 206.3510494; climb_to_cruise; 63017.05383; kerosene (ID = 0); 73729.46762; 1.011595106; -647.648105; -2.791363333e+10; 0.6591885695; 154.3334; 207.7984167; 403.9278074; 2286.647053; 385.8640607; clean; 0.3780209388; 15.7413818; 1; 35291625.34; climb; 0.9600371013; 0.9600371013; 112310.3297; 0.8061945429; 1.504033849; 3.204964775; -1.695374464
472.9336972; 69202.93601; 6294.578171; 206.5150322; climb_to_cruise; 63016.61839; kerosene (ID = 0); 73690.29421; 1.011158925; -648.0835393; -2.793240054e+10; 0.6593943633; 154.3334; 207.8496339; 404.0273657; 2284.790718; 385.9452942; clean; 0.3780446469; 15.74228246; 1; 35284338.49; climb; 0.9600371134; 0.9600371134; 112310.3297; 0.8061945429; 1.503755197; 3.201570313; -1.695404906
473.3646764; 69292.38638; 6299.576368; 206.679015; climb_to_cruise; 63016.18279; kerosene (ID = 0); 73651.12706; 1.010722705; -648.5191397; -2.795117492e+10; 0.6596002363; 154.3334; 207.9008667; 404.1269542; 2282.933834; 386.0265734; clean; 0.3780683709; 15.74318364; 1; 35277051.67; climb; 0.9600371255; 0.9600371255; 112310.3297; 0.8061945429; 1.503476446; 3.198176527; -1.695435374
473.7960065; 69381.93195; 6304.574564; 206.8429978; climb_to_cruise; 63015.74703; kerosene (ID = 0); 73611.9662; 1.010286446; -648.9549067; -2.796995648e+10; 0.6598061886; 154.3334; 207.952115; 404.2265729; 2281.076403; 386.1078984; clean; 0.378092111; 15.74408534; 1; 35269764.88; climb; 0.9600371377; 0.9600371377; 112310.3297; 0.8061945429; 1.503197596; 3.194783416; -1.695465869
474.2276882; 69471.5729; 6309.57276; 207.0069806; climb_to_cruise; 63015.31109; kerosene (ID = 0); 73572.81162; 1.009850148; -649.3908405; -2.798874523e+10; 0.6600122202; 154.3334; 208.0033789; 404.3262219; 2279.218424; 386.1892691; clean; 0.3781158671; 15.74498756; 1; 35262478.12; climb; 0.9600371498; 0.9600371498; 112310.3297; 0.8061945429; 1.502918648; 3.191390982; -1.695496389
474.6597222; 69561.30943; 6314.570957; 207.1709635; climb_to_cruise; 63014.87499; kerosene (ID = 0); 73533.66332; 1.009413811; -649.8269416; -2.800754118e+10; 0.6602183312; 154.3334; 208.0546583; 404.4259012; 2277.359897; 386.2706858; clean; 0.3781396393; 15.74589031; 1; 35255191.4; climb; 0.9600371619; 0.9600371619; 112310.3297; 0.8061945429; 1.5026396; 3.187999225; -1.695526936
475.0921092; 69651.1417; 6319.569153; 207.3349463; climb_to_cruise; 63014.43872; kerosene (ID = 0); 73494.52131; 1.008977436; -650.2632103; -2.802634436e+10; 0.6604245215; 154.3334; 208.1059533; 404.5256107; 2275.500823; 386.3521485; clean; 0.3781634275; 15.74679358; 1; 35247904.71; climb; 0.9600371741; 0.9600371741; 112310.3297; 0.8061945429; 1.502360455; 3.184608145; -1.695557508
475.5248498; 69741.06991; 6324.567349; 207.4989291; climb_to_cruise; 63014.00229; kerosene (ID = 0); 73455.3856; 1.008541021; -650.699647; -2.804515479e+10; 0.6606307912; 154.3334; 208.1572639; 404.6253505; 2273.641202; 386.4336572; clean; 0.3781872318; 15.74769738; 1; 35240618.05; climb; 0.9600371862; 0.9600371862; 112310.3297; 0.8061945429; 1.50208121; 3.181217743; -1.695588107
475.9579448; 69831.09424; 6329.565546; 207.6629119; climb_to_cruise; 63013.56568; kerosene (ID = 0); 73416.25618; 1.008104566; -651.136252; -2.806397246e+10; 0.6608371404; 154.3334; 208.2085901; 404.7251206; 2271.781033; 386.5152121; clean; 0.3782110521; 15.7486017; 1; 35233331.42; climb; 0.9600371984; 0.9600371984; 112310.3297; 0.8061945429; 1.501801866; 3.177828018; -1.695618732
476.3913947; 69921.21488; 6334.563742; 207.8268947; climb_to_cruise; 63013.12891; kerosene (ID = 0); 73377.13306; 1.007668073; -651.5730257; -2.808279741e+10; 0.6610435691; 154.3334; 208.2599319; 404.824921; 2269.920318; 386.5968131; clean; 0.3782348886; 15.74950654; 1; 35226044.82; climb; 0.9600372106; 0.9600372106; 112310.3297; 0.8061945429; 1.501522424; 3.174438972; -1.695649383
476.8252004; 70011.43202; 6339.561939; 207.9908776; climb_to_cruise; 63012.69196; kerosene (ID = 0); 73338.01624; 1.007231541; -652.0099685; -2.810162964e+10; 0.6612500772; 154.3334; 208.3112892; 404.9247517; 2268.059056; 386.6784605; clean; 0.3782587412; 15.75041192; 1; 35218758.26; climb; 0.9600372228; 0.9600372228; 112310.3297; 0.8061945429; 1.501242882; 3.171050605; -1.695680061
477.2593625; 70101.74583; 6344.560135; 208.1548604; climb_to_cruise; 63012.25485; kerosene (ID = 0); 73298.90574; 1.006794969; -652.4470807; -2.812046918e+10; 0.6614566649; 154.3334; 208.3626621; 405.0246127; 2266.197247; 386.7601543; clean; 0.3782826099; 15.75131781; 1; 35211471.73; climb; 0.960037235; 0.960037235; 112310.3297; 0.8061945429; 1.500963242; 3.167662916; -1.695710764
477.6938817; 70192.15652; 6349.558331; 208.3188432; climb_to_cruise; 63011.81757; kerosene (ID = 0); 73259.80154; 1.006358359; -652.8843627; -2.813931603e+10; 0.6616633322; 154.3334; 208.4140507; 405.1245041; 2264.334891; 386.8418945; clean; 0.3783064947; 15.75222424; 1; 35204185.23; climb; 0.9600372472; 0.9600372472; 112310.3297; 0.8061945429; 1.500683502; 3.164275908; -1.695741494
478.1287586; 70282.66426; 6354.556528; 208.482826; climb_to_cruise; 63011.38012; kerosene (ID = 0); 73220.70366; 1.005921709; -653.3218149; -2.815817022e+10; 0.661870079; 154.3334; 208.4654548; 405.2244257; 2262.47199; 386.9236812; clean; 0.3783303957; 15.75313119; 1; 35196898.76; climb; 0.9600372594; 0.9600372594; 112310.3297; 0.8061945429; 1.500403664; 3.160889579; -1.695772251
478.5639941; 70373.26924; 6359.554724; 208.6468089; climb_to_cruise; 63010.9425; kerosene (ID = 0); 73181.6121; 1.005485019; -653.7594376; -2.817703176e+10; 0.6620769055; 154.3334; 208.5168746; 405.3243777; 2260.608542; 387.0055146; clean; 0.3783543129; 15.75403867; 1; 35189612.32; climb; 0.9600372717; 0.9600372717; 112310.3297; 0.8061945429; 1.500123726; 3.157503931; -1.695803033
478.9995887; 70463.97166; 6364.55292; 208.8107917; climb_to_cruise; 63010.5047; kerosene (ID = 0); 73142.52687; 1.005048291; -654.1972312; -2.819590066e+10; 0.6622838116; 154.3334; 208.5683099; 405.4243601; 2258.744547; 387.0873946; clean; 0.3783782462; 15.75494668; 1; 35182325.91; climb; 0.9600372839; 0.9600372839; 112310.3297; 0.8061945429; 1.499843689; 3.154118963; -1.695833842
479.4355431; 70554.7717; 6369.551117; 208.9747745; climb_to_cruise; 63010.06674; kerosene (ID = 0); 73103.44796; 1.004611523; -654.6351961; -2.821477695e+10; 0.6624907975; 154.3334; 208.6197609; 405.5243728; 2256.880007; 387.1693215; clean; 0.3784021957; 15.75585521; 1; 35175039.53; climb; 0.9600372962; 0.9600372962; 112310.3297; 0.8061945429; 1.499563553; 3.150734676; -1.695864677
479.8718582; 70645.66955; 6374.549313; 209.1387573; climb_to_cruise; 63009.6286; kerosene (ID = 0); 73064.37538; 1.004174716; -655.0733326; -2.823366063e+10; 0.662697863; 154.3334; 208.6712275; 405.6244158; 2255.014922; 387.2512951; clean; 0.3784261615; 15.75676427; 1; 35167753.19; climb; 0.9600373085; 0.9600373085; 112310.3297; 0.8061945429; 1.499283318; 3.147351072; -1.695895539
480.3085345; 70736.66541; 6379.54751; 209.3027401; climb_to_cruise; 63009.19029; kerosene (ID = 0); 73025.30913; 1.003737869; -655.5116411; -2.825255173e+10; 0.6629050083; 154.3334; 208.7227097; 405.7244892; 2253.14929; 387.3333158; clean; 0.3784501434; 15.75767386; 1; 35160466.87; climb; 0.9600373207; 0.9600373207; 112310.3297; 0.8061945429; 1.499002983; 3.143968149; -1.695926427
480.7455728; 70827.75946; 6384.545706; 209.466723; climb_to_cruise; 63008.75181; kerosene (ID = 0); 72986.24922; 1.003300983; -655.9501221; -2.827145026e+10; 0.6631122334; 154.3334; 208.7742075; 405.824593; 2251.283113; 387.4153834; clean; 0.3784741416; 15.75858398; 1; 35153180.59; climb; 0.960037333; 0.960037333; 112310.3297; 0.8061945429; 1.49872255; 3.140585908; -1.695957341
481.1829738; 70918.9519; 6389.543902; 209.6307058; climb_to_cruise; 63008.31316; kerosene (ID = 0); 72947.19566; 1.002864057; -656.3887758; -2.829035624e+10; 0.6633195383; 154.3334; 208.825721; 405.9247272; 2249.416391; 387.4974982; clean; 0.378498156; 15.75949463; 1; 35145894.34; climb; 0.9600373453; 0.9600373453; 112310.3297; 0.8061945429; 1.498442016; 3.13720435; -1.695988282
481.6207381; 71010.24291; 6394.542099; 209.7946886; climb_to_cruise; 63007.87433; kerosene (ID = 0); 72908.14844; 1.002427092; -656.8276027; -2.830926967e+10; 0.6635269231; 154.3334; 208.8772501; 406.0248917; 2247.549124; 387.5796601; clean; 0.3785221867; 15.76040581; 1; 35138608.11; climb; 0.9600373577; 0.9600373577; 112310.3297; 0.8061945429; 1.498161384; 3.133823475; -1.69601925
482.0588666; 71101.6327; 6399.540295; 209.9586714; climb_to_cruise; 63007.43533; kerosene (ID = 0); 72869.10757; 1.001990088; -657.266603; -2.832819059e+10; 0.6637343878; 154.3334; 208.9287948; 406.1250867; 2245.681311; 387.6618693; clean; 0.3785462337; 15.76131752; 1; 35131321.92; climb; 0.96003737; 0.96003737; 112310.3297; 0.8061945429; 1.497880652; 3.130443284; -1.696050244
482.4973599; 71193.12145; 6404.538491; 210.1226542; climb_to_cruise; 63006.99616; kerosene (ID = 0); 72830.07306; 1.001553043; -657.7057773; -2.8347119e+10; 0.6639419323; 154.3334; 208.9803552; 406.225312; 2243.812954; 387.7441258; clean; 0.3785702969; 15.76222976; 1; 35124035.76; climb; 0.9600373823; 0.9600373823; 112310.3297; 0.8061945429; 1.497599821; 3.127063777; -1.696081264
