Time [s];Range [m];Altitude [m];mode_name;TAS m/s];Mach [-];Ambient Temperature [K];Ambient Pressure [N/m^2];(8) Consumed Fuel [kg];Fuel Flow [kg/s];N_1 [-];St3_mass_flow [kg/s];St3_total_temperature [K];St3_static_temperature [K];St3_total_pressure [kPa];St3_mach [-];St4_fuel_air [-];EI CO2 [kg/kg];EI H2O [kg/kg];EI NOx [kg/kg];EI CO [kg/kg];EI HC [kg/kg];EI soot [kg/kg];EI SO2 [kg/kg];EI SO4 [kg/kg]
400.0194629;54401.2299;5384.906431;climb_to_cruise;198.7803452;0.6232140737;253.1481082;51299.19126;-571.4473033;1.095169812;0.9600377265;20.54758753;748.6590183;743.0837573;1861.497667;0.2044579493;0.02991531861;3.149;1.2;0.02124159462;0.0006759186751;4.371137589e-05;2.459991967e-05;0.00084;0.0002;
400.3890719;54474.53967;5389.904627;climb_to_cruise;198.8288124;0.6234060318;253.1156199;51264.5988;-571.8519069;1.094680157;0.9600377343;20.53916918;748.6231754;743.0482423;1860.698521;0.2044565999;0.02991419274;3.149;1.2;0.021236581;0.000676105674;4.371520068e-05;2.459243818e-05;0.00084;0.0002;
400.7590637;54547.9437;5394.902824;climb_to_cruise;198.8772944;0.6235980635;253.0831316;51230.02521;-572.2567484;1.094190485;0.9600377421;20.53075058;748.5873386;743.0127333;1859.899348;0.20445525;0.02991306727;3.149;1.2;0.02123156564;0.0006762929389;4.371902872e-05;2.458495235e-05;0.00084;0.0002;
401.1294392;54621.44221;5399.90102;climb_to_cruise;198.9257912;0.6237901691;253.0506434;51195.47052;-572.6618284;1.093700796;0.96003775;20.52233176;748.5515079;742.9772305;1859.100149;0.2044538996;0.0299119422;3.149;1.2;0.02122654856;0.00067648047;4.372286e-05;2.457746222e-05;0.00084;0.0002;
401.5001994;54695.03542;5404.899216;climb_to_cruise;198.9743029;0.6239823483;253.0181551;51160.9347;-573.0671475;1.09321109;0.9600377578;20.51391268;748.5156833;742.9417336;1858.300923;0.2044525489;0.02991081753;3.149;1.2;0.02122152974;0.0006766682683;4.372669455e-05;2.456996775e-05;0.00084;0.0002;
401.8713451;54768.72358;5409.897413;climb_to_cruise;199.0228294;0.6241746014;252.9856668;51126.41774;-573.4727064;1.092721367;0.9600377657;20.50549337;748.4798649;742.9062427;1857.50167;0.2044511976;0.02990969327;3.149;1.2;0.02121650919;0.0006768563338;4.373053236e-05;2.456246896e-05;0.00084;0.0002;
402.2428773;54842.50689;5414.895609;climb_to_cruise;199.0713707;0.6243669283;252.9531785;51091.91965;-573.8785056;1.092231626;0.9600377736;20.49707381;748.4440526;742.8707579;1856.70239;0.204449846;0.02990856941;3.149;1.2;0.02121148692;0.0006770446671;4.373437343e-05;2.455496585e-05;0.00084;0.0002;
402.614797;54916.3856;5419.893805;climb_to_cruise;199.1199269;0.6245593291;252.9206903;51057.44041;-574.2845459;1.091741869;0.9600377815;20.48865401;748.4082463;742.8352792;1855.903084;0.2044484939;0.02990744595;3.149;1.2;0.02120646292;0.0006772332688;4.373821777e-05;2.454745841e-05;0.00084;0.0002;
402.9871051;54990.35994;5424.892002;climb_to_cruise;199.168498;0.6247518038;252.888202;51022.98001;-574.6908279;1.091252094;0.9600377894;20.48023397;748.3724462;742.7998065;1855.10375;0.2044471413;0.0299063229;3.149;1.2;0.02120143719;0.0006774221393;4.374206539e-05;2.453994665e-05;0.00084;0.0002;
403.3598025;55064.43013;5429.890198;climb_to_cruise;199.2170839;0.6249443523;252.8557137;50988.53845;-575.0973522;1.090762303;0.9600377973;20.47181368;748.3366522;742.7643398;1854.304389;0.2044457883;0.02990520025;3.149;1.2;0.02119640975;0.0006776112792;4.374591628e-05;2.453243054e-05;0.00084;0.0002;
403.7328902;55138.59641;5434.888395;climb_to_cruise;199.2656847;0.6251369749;252.8232254;50954.11571;-575.5041194;1.090272494;0.9600378053;20.46339316;748.3008644;742.7288792;1853.505002;0.2044444349;0.029904078;3.149;1.2;0.02119138059;0.0006778006888;4.374977046e-05;2.452491012e-05;0.00084;0.0002;
404.1063691;55212.859;5439.886591;climb_to_cruise;199.3143003;0.6253296714;252.7907372;50919.71179;-575.9111302;1.089782668;0.9600378132;20.45497239;748.2650826;742.6934246;1852.705587;0.204443081;0.02990295616;3.149;1.2;0.02118634971;0.0006779903688;4.375362793e-05;2.451738536e-05;0.00084;0.0002;
404.4802402;55287.21815;5444.884787;climb_to_cruise;199.3629309;0.6255224419;252.7582489;50885.32669;-576.3183853;1.089292825;0.9600378212;20.44655138;748.229307;742.6579761;1851.906146;0.2044417267;0.02990183472;3.149;1.2;0.02118131712;0.0006781803193;4.375748868e-05;2.450985627e-05;0.00084;0.0002;
404.8545044;55361.67409;5449.882984;climb_to_cruise;199.4115763;0.6257152864;252.7257606;50850.96038;-576.7258853;1.088802965;0.9600378292;20.43813012;748.1935376;742.6225337;1851.106677;0.2044403719;0.02990071369;3.149;1.2;0.02117628282;0.0006783705413;4.376135274e-05;2.450232283e-05;0.00084;0.0002;
405.2291627;55436.22705;5454.88118;climb_to_cruise;199.4602365;0.6259082051;252.6932723;50816.61288;-577.1336308;1.088313087;0.9600378372;20.42970862;748.1577742;742.5870973;1850.307182;0.2044390167;0.02989959307;3.149;1.2;0.02117124682;0.0006785610349;4.376522009e-05;2.449478508e-05;0.00084;0.0002;
405.604216;55510.87727;5459.879376;climb_to_cruise;199.5089117;0.6261011978;252.6607841;50782.28417;-577.5416226;1.087823193;0.9600378452;20.42128687;748.122017;742.551667;1849.507659;0.204437661;0.02989847284;3.149;1.2;0.0211662091;0.0006787518008;4.376909076e-05;2.448724297e-05;0.00084;0.0002;
405.9796654;55585.62499;5464.877573;climb_to_cruise;199.5576017;0.6262942646;252.6282958;50747.97423;-577.9498612;1.087333281;0.9600378532;20.41286488;748.0862659;742.5162427;1848.708109;0.2044363049;0.02989735303;3.149;1.2;0.02116116968;0.0006789428395;4.377296473e-05;2.447969653e-05;0.00084;0.0002;
406.3555118;55660.47044;5469.875769;climb_to_cruise;199.6063067;0.6264874056;252.5958075;50713.68307;-578.3583473;1.086843351;0.9600378613;20.40444265;748.050521;742.4808245;1847.908533;0.2044349484;0.02989623362;3.149;1.2;0.02115612856;0.0006791341512;4.377684202e-05;2.447214576e-05;0.00084;0.0002;
406.7317561;55735.41386;5474.873966;climb_to_cruise;199.6550265;0.6266806208;252.5633192;50679.41067;-578.7670816;1.086353405;0.9600378693;20.39602017;748.0147822;742.4454123;1847.108928;0.2044335914;0.02989511461;3.149;1.2;0.02115108574;0.0006793257368;4.378072263e-05;2.446459063e-05;0.00084;0.0002;
407.1083994;55810.45549;5479.872162;climb_to_cruise;199.7037612;0.6268739102;252.5308309;50645.15703;-579.1760648;1.085863441;0.9600378774;20.38759744;747.9790496;742.4100063;1846.309297;0.2044322339;0.02989399601;3.149;1.2;0.02114604123;0.0006795175965;4.378460656e-05;2.445703117e-05;0.00084;0.0002;
407.4854426;55885.59557;5484.870358;climb_to_cruise;199.7525109;0.6270672739;252.4983427;50610.92214;-579.5852975;1.08537346;0.9600378855;20.37917448;747.9433231;742.3746063;1845.509639;0.204430876;0.02989287782;3.149;1.2;0.02114099502;0.0006797097309;4.378849381e-05;2.444946737e-05;0.00084;0.0002;
407.8628867;55960.83435;5489.868555;climb_to_cruise;199.8012754;0.6272607118;252.4658544;50576.70599;-579.9947804;1.084883462;0.9600378936;20.37075126;747.9076027;742.3392124;1844.709953;0.2044295177;0.02989176003;3.149;1.2;0.02113594711;0.0006799021406;4.379238441e-05;2.444189921e-05;0.00084;0.0002;
408.2407327;56036.17206;5494.866751;climb_to_cruise;199.8500548;0.627454224;252.4333661;50542.50857;-580.4045141;1.084393446;0.9600379017;20.3623278;747.8718885;742.3038245;1843.91024;0.2044281589;0.02989064265;3.149;1.2;0.02113089752;0.0006800948259;4.379627834e-05;2.443432671e-05;0.00084;0.0002;
408.6189816;56111.60895;5499.864947;climb_to_cruise;199.8988492;0.6276478106;252.4008778;50508.32988;-580.8144993;1.083903413;0.9600379098;20.35390409;747.8361804;742.2684428;1843.1105;0.2044267997;0.02988952568;3.149;1.2;0.02112584624;0.0006802877874;4.380017561e-05;2.442674987e-05;0.00084;0.0002;
408.9976297;56187.14432;5504.863144;climb_to_cruise;199.9476585;0.6278414716;252.3683896;50474.1699;-581.2247359;1.083424293;0.9600379183;20.34577681;747.800449;742.2330093;1842.343544;0.2044253707;0.02988842806;3.149;1.2;0.02112094042;0.0006804741145;4.380393677e-05;2.44200356e-05;0.00084;0.0002;
409.3766731;56262.77744;5509.86134;climb_to_cruise;199.9964827;0.6280352069;252.3359013;50440.02864;-581.6352234;1.082956384;0.9600379269;20.33765721;747.7647213;742.197579;1841.577435;0.2044239392;0.02988733156;3.149;1.2;0.02111603681;0.0006806605151;4.380769732e-05;2.441326329e-05;0.00084;0.0002;
409.7561127;56338.50854;5514.859537;climb_to_cruise;200.0453218;0.6282290167;252.303413;50405.90608;-582.0459625;1.082488752;0.9600379355;20.32953703;747.7289983;742.1621534;1840.811262;0.204422507;0.02988623566;3.149;1.2;0.02111113132;0.0006808471818;4.381146116e-05;2.440648359e-05;0.00084;0.0002;
410.1359495;56414.33785;5519.857733;climb_to_cruise;200.0941759;0.6284229009;252.2709247;50371.80221;-582.4569539;1.082021094;0.9600379441;20.32141629;747.6932799;742.1267325;1840.045024;0.2044210743;0.02988514035;3.149;1.2;0.02110622397;0.0006810341149;4.381522828e-05;2.439969865e-05;0.00084;0.0002;
410.5161845;56490.26561;5524.855929;climb_to_cruise;200.1430449;0.6286168596;252.2384365;50337.71703;-582.8681983;1.08155341;0.9600379527;20.31329497;747.6575661;742.0913163;1839.278722;0.204419641;0.02988404564;3.149;1.2;0.02110131474;0.000681221315;4.38189987e-05;2.439290846e-05;0.00084;0.0002;
410.8968186;56566.29206;5529.854126;climb_to_cruise;200.1919289;0.6288108928;252.2059482;50303.65052;-583.2796965;1.081085699;0.9600379613;20.30517308;747.6218569;742.0559047;1838.512355;0.204418207;0.02988295153;3.149;1.2;0.02109640364;0.0006814087826;4.382277242e-05;2.438611301e-05;0.00084;0.0002;
411.2778529;56642.41746;5534.852322;climb_to_cruise;200.2408277;0.6290050006;252.1734599;50269.60269;-583.691449;1.080617961;0.9600379699;20.29705062;747.5861524;742.0204979;1837.745923;0.2044167724;0.02988185801;3.149;1.2;0.02109149067;0.0006815965182;4.382654943e-05;2.437931232e-05;0.00084;0.0002;
411.6592884;56718.64204;5539.850518;climb_to_cruise;200.2897416;0.629199183;252.1409716;50235.57353;-584.1034565;1.080150197;0.9600379785;20.28892759;747.5504524;741.9850958;1836.979427;0.2044153373;0.02988076508;3.149;1.2;0.02108657584;0.0006817845223;4.383032975e-05;2.437250637e-05;0.00084;0.0002;
412.041126;56794.96606;5544.848715;climb_to_cruise;200.3386704;0.6293934399;252.1084834;50201.56301;-584.5157199;1.079682407;0.9600379872;20.28080398;747.5147572;741.9496984;1836.212865;0.2044139015;0.02987967276;3.149;1.2;0.02108165915;0.0006819727952;4.383411338e-05;2.436569516e-05;0.00084;0.0002;
412.4233668;56871.38975;5549.846911;climb_to_cruise;200.3876141;0.6295877715;252.0759951;50167.57114;-584.9282397;1.07921459;0.9600379958;20.2726798;747.4790665;741.9143057;1835.446239;0.2044124651;0.02987858103;3.149;1.2;0.02107674059;0.0006821613377;4.383790033e-05;2.435887869e-05;0.00084;0.0002;
412.8060117;56947.91337;5554.845108;climb_to_cruise;200.4365728;0.6297821778;252.0435068;50133.59791;-585.3410167;1.078746746;0.9600380045;20.26455504;747.4433804;741.8789177;1834.679548;0.2044110281;0.0298774899;3.149;1.2;0.02107182018;0.0006823501501;4.384169059e-05;2.435205697e-05;0.00084;0.0002;
413.1890619;57024.53717;5559.843304;climb_to_cruise;200.4855465;0.6299766588;252.0110185;50099.64332;-585.7540516;1.078278876;0.9600380131;20.25642971;747.407699;741.8435344;1833.912791;0.2044095905;0.02987639936;3.149;1.2;0.02106689791;0.000682539233;4.384548419e-05;2.434522997e-05;0.00084;0.0002;
413.5724675;57101.25119;5564.8415;climb_to_cruise;200.5345351;0.6301712144;251.9785302;50065.70734;-586.1672904;1.077810979;0.9600380218;20.2483038;747.3720222;741.8081558;1833.14597;0.2044081523;0.02987530943;3.149;1.2;0.02106197378;0.0006827285868;4.384928111e-05;2.433839771e-05;0.00084;0.0002;
413.9561716;57178.04403;5569.839697;climb_to_cruise;200.5835387;0.6303658449;251.946042;50031.78998;-586.5806713;1.077343055;0.9600380305;20.24017732;747.33635;741.772782;1832.379083;0.2044067134;0.02987422009;3.149;1.2;0.02105704781;0.0006829182121;4.385308136e-05;2.433156018e-05;0.00084;0.0002;
414.3401678;57254.91443;5574.837893;climb_to_cruise;200.6325573;0.6305605501;251.9135537;49997.89124;-586.9941873;1.076875105;0.9600380392;20.23205026;747.3006825;741.7374128;1831.612132;0.204405274;0.02987313136;3.149;1.2;0.02105211998;0.0006831081094;4.385688496e-05;2.432471737e-05;0.00084;0.0002;
414.7244565;57331.86253;5579.836089;climb_to_cruise;200.6815909;0.6307553302;251.8810654;49964.01109;-587.4078384;1.076407128;0.9600380479;20.22392263;747.2650196;741.7020484;1830.845115;0.2044038339;0.02987204322;3.149;1.2;0.0210471903;0.0006832982791;4.386069189e-05;2.43178693e-05;0.00084;0.0002;
415.1090384;57408.88847;5584.834286;climb_to_cruise;200.7306394;0.6309501851;251.8485771;49930.14953;-587.8216251;1.075939124;0.9600380566;20.21579441;747.2293614;741.6666887;1830.078033;0.2044023932;0.02987095568;3.149;1.2;0.02104225878;0.0006834887219;4.386450218e-05;2.431101594e-05;0.00084;0.0002;
415.4939139;57485.99239;5589.832482;climb_to_cruise;200.779703;0.6311451149;251.8160889;49896.30656;-588.2355476;1.075471094;0.9600380653;20.20766562;747.1937077;741.6313337;1829.310886;0.2044009519;0.02986986874;3.149;1.2;0.02103732541;0.0006836794382;4.386831582e-05;2.43041573e-05;0.00084;0.0002;
415.8790836;57563.17443;5594.830679;climb_to_cruise;200.8287815;0.6313401196;251.7836006;49862.48216;-588.6496062;1.075003036;0.960038074;20.19953625;747.1580587;741.5959834;1828.543673;0.20439951;0.0298687824;3.149;1.2;0.0210323902;0.0006838704285;4.387213283e-05;2.429729338e-05;0.00084;0.0002;
416.264548;57640.43472;5599.828875;climb_to_cruise;200.877875;0.6315351992;251.7511123;49828.67634;-589.0638011;1.074534952;0.9600380827;20.19140631;747.1224144;741.5606379;1827.776395;0.2043980675;0.02986769666;3.149;1.2;0.02102745315;0.0006840616933;4.387595319e-05;2.429042418e-05;0.00084;0.0002;
416.6503075;57717.77341;5604.827071;climb_to_cruise;200.9269836;0.6317303538;251.718624;49794.88908;-589.4781327;1.074066841;0.9600380915;20.18327578;747.0867747;741.5252971;1827.009052;0.2043966244;0.02986661152;3.149;1.2;0.02102251426;0.000684253233;4.387977692e-05;2.428354969e-05;0.00084;0.0002;
417.0363628;57795.19064;5609.825268;climb_to_cruise;200.9761071;0.6319255834;251.6861358;49761.12036;-589.8926011;1.073598704;0.9600381002;20.17514468;747.0511396;741.489961;1826.241643;0.2043951806;0.02986552699;3.149;1.2;0.02101757353;0.0006844450485;4.388360403e-05;2.42766699e-05;0.00084;0.0002;
417.4227143;57872.68654;5614.823464;climb_to_cruise;201.0252456;0.632120888;251.6536475;49727.3702;-590.3072067;1.073130539;0.960038109;20.16701299;747.0155092;741.4546296;1825.474168;0.2043937362;0.02986444305;3.149;1.2;0.02101263097;0.0006846371398;4.388743451e-05;2.426978484e-05;0.00084;0.0002;
417.8093627;57950.26127;5619.82166;climb_to_cruise;201.0743992;0.6323162677;251.6211592;49693.63857;-590.7219498;1.072662348;0.9600381178;20.15888073;746.9798835;741.419303;1824.706628;0.2043922912;0.02986335972;3.149;1.2;0.02100768658;0.0006848295078;4.389126838e-05;2.426289447e-05;0.00084;0.0002;
418.1963083;58027.91495;5624.819857;climb_to_cruise;201.1235678;0.6325117225;251.5886709;49659.92547;-591.1368307;1.072194129;0.9600381266;20.15074788;746.9442624;741.3839811;1823.939023;0.2043908456;0.02986227699;3.149;1.2;0.02100274036;0.0006850221528;4.389510563e-05;2.425599881e-05;0.00084;0.0002;
418.5835518;58105.64774;5629.818053;climb_to_cruise;201.1727514;0.6327072524;251.5561827;49626.2309;-591.5518495;1.071725884;0.9600381354;20.14261446;746.9086459;741.3486639;1823.171352;0.2043893994;0.02986119487;3.149;1.2;0.02099779231;0.0006852150755;4.389894628e-05;2.424909785e-05;0.00084;0.0002;
418.9710936;58183.45977;5634.81625;climb_to_cruise;201.22195;0.6329028574;251.5236944;49592.55484;-591.9670067;1.071257612;0.9600381442;20.13448045;746.8730341;741.3133515;1822.403614;0.2043879526;0.02986011334;3.149;1.2;0.02099284244;0.0006854082763;4.390279033e-05;2.424219158e-05;0.00084;0.0002;
419.3589344;58261.35119;5639.814446;climb_to_cruise;201.2711636;0.6330985376;251.4912061;49558.89728;-592.3823024;1.070789312;0.960038153;20.12634586;746.837427;741.2780438;1821.635811;0.2043865051;0.02985903242;3.149;1.2;0.02098789073;0.0006856017558;4.390663778e-05;2.423528002e-05;0.00084;0.0002;
419.7470746;58339.32214;5644.812642;climb_to_cruise;201.3203923;0.6332942931;251.4587178;49525.25823;-592.797737;1.070320986;0.9600381618;20.11821068;746.8018245;741.2427408;1820.867943;0.204385057;0.0298579521;3.149;1.2;0.02098293721;0.0006857955144;4.391048863e-05;2.422836314e-05;0.00084;0.0002;
420.1355148;58417.37276;5649.810839;climb_to_cruise;201.369636;0.6334901238;251.4262295;49491.63766;-593.2133108;1.069852633;0.9600381706;20.11007492;746.7662266;741.2074426;1820.100008;0.2043836083;0.02985687239;3.149;1.2;0.02097798186;0.0006859895529;4.39143429e-05;2.422144095e-05;0.00084;0.0002;
420.5242555;58495.5032;5654.809035;climb_to_cruise;201.4188948;0.6336860297;251.3937413;49458.03559;-593.629024;1.069384252;0.9600381795;20.10193859;746.7306334;741.1721491;1819.332008;0.204382159;0.02985579328;3.149;1.2;0.02097302471;0.0006861838713;4.391820059e-05;2.421451347e-05;0.00084;0.0002;
420.9132972;58573.7136;5659.807232;climb_to_cruise;201.4681686;0.633882011;251.361253;49424.45198;-594.0448769;1.068915845;0.9600381883;20.09380166;746.6950449;741.1368604;1818.563941;0.2043807091;0.02985471477;3.149;1.2;0.02096806572;0.0006863784707;4.39220617e-05;2.420758065e-05;0.00084;0.0002;
421.3026406;58652.0041;5664.805428;climb_to_cruise;201.5174574;0.6340780675;251.3287647;49390.88684;-594.4608698;1.06844741;0.9600381972;20.08566415;746.659461;741.1015764;1817.795808;0.2043792585;0.02985363687;3.149;1.2;0.02096310493;0.0006865733512;4.392592623e-05;2.420064253e-05;0.00084;0.0002;
421.6922861;58730.37485;5669.803624;climb_to_cruise;201.5667613;0.6342741995;251.2962764;49357.34017;-594.877003;1.067978949;0.960038206;20.07752606;746.6238818;741.0662971;1817.02761;0.2043778073;0.02985255958;3.149;1.2;0.02095814233;0.0006867685137;4.392979421e-05;2.419369908e-05;0.00084;0.0002;
422.0822343;58808.826;5674.801821;climb_to_cruise;201.6160803;0.6344704068;251.2637882;49323.81194;-595.2932767;1.06751046;0.9600382149;20.06938738;746.5883073;741.0310226;1816.259345;0.2043763555;0.02985148289;3.149;1.2;0.02095317791;0.0006869639584;4.393366561e-05;2.418675032e-05;0.00084;0.0002;
422.4724857;58887.35769;5679.800017;climb_to_cruise;201.6654143;0.6346666896;251.2312999;49290.30216;-595.7096913;1.067041944;0.9600382238;20.06124812;746.5527374;740.9957529;1815.491014;0.2043749031;0.0298504068;3.149;1.2;0.02094821169;0.0006871596859;4.393754046e-05;2.417979623e-05;0.00084;0.0002;
422.8630408;58965.97007;5684.798213;climb_to_cruise;201.7147634;0.6348630478;251.1988116;49256.81082;-596.1262471;1.066573401;0.9600382327;20.05310827;746.5171722;740.9604879;1814.722617;0.2043734501;0.02984933133;3.149;1.2;0.02094324366;0.0006873556968;4.394141876e-05;2.417283682e-05;0.00084;0.0002;
423.2539003;59044.66328;5689.79641;climb_to_cruise;201.7641275;0.6350594815;251.1663233;49223.3379;-596.5429443;1.06610483;0.9600382416;20.04496783;746.4816117;740.9252276;1813.954153;0.2043719964;0.02984825646;3.149;1.2;0.02093827382;0.0006875519918;4.394530051e-05;2.416587208e-05;0.00084;0.0002;
423.6450647;59123.43746;5694.794606;climb_to_cruise;201.8135068;0.6352559907;251.1338351;49189.88341;-596.9597832;1.065636233;0.9600382505;20.0368268;746.4460558;740.8899721;1813.185624;0.2043705421;0.02984718219;3.149;1.2;0.02093330218;0.0006877485712;4.394918572e-05;2.4158902e-05;0.00084;0.0002;
424.0365345;59202.29278;5699.792803;climb_to_cruise;201.8629011;0.6354525754;251.1013468;49156.44733;-597.3767642;1.065167608;0.9600382595;20.02868519;746.4105046;740.8547214;1812.417028;0.2043690872;0.02984610854;3.149;1.2;0.02092832875;0.0006879454354;4.395307439e-05;2.415192659e-05;0.00084;0.0002;
424.4283103;59281.22936;5704.790999;climb_to_cruise;201.9123105;0.6356492358;251.0688585;49123.02966;-597.7938874;1.064698956;0.9600382684;20.02054299;746.3749581;740.8194754;1811.648365;0.2043676316;0.02984503549;3.149;1.2;0.02092335351;0.0006881425853;4.395696653e-05;2.414494585e-05;0.00084;0.0002;
424.8203925;59360.24737;5709.789195;climb_to_cruise;201.9617349;0.6358459717;251.0363702;49089.63038;-598.2111533;1.064230276;0.9600382773;20.0124002;746.3394162;740.7842342;1810.879636;0.2043661755;0.02984396305;3.149;1.2;0.02091837647;0.0006883400214;4.396086214e-05;2.413795977e-05;0.00084;0.0002;
425.2127819;59439.34695;5714.787392;climb_to_cruise;202.0111745;0.6360427833;251.003882;49056.2495;-598.628562;1.06376157;0.9600382863;20.00425683;746.3038791;740.7489977;1810.11084;0.2043647187;0.02984289122;3.149;1.2;0.02091339765;0.0006885377439;4.396476123e-05;2.413096835e-05;0.00084;0.0002;
425.6054789;59518.52825;5719.785588;climb_to_cruise;202.0606291;0.6362396705;250.9713937;49022.88699;-599.0461139;1.063292835;0.9600382953;19.99611286;746.2683466;740.7137661;1809.341978;0.2043632613;0.02984181999;3.149;1.2;0.02090841703;0.0006887357536;4.39686638e-05;2.412397159e-05;0.00084;0.0002;
425.9984841;59597.79142;5724.783784;climb_to_cruise;202.1100989;0.6364366334;250.9389054;48989.54287;-599.4638093;1.062824074;0.9600383042;19.9879683;746.2328188;740.6785391;1808.573049;0.2043618032;0.02984074937;3.149;1.2;0.02090343461;0.0006889340511;4.397256987e-05;2.411696947e-05;0.00084;0.0002;
426.391798;59677.1366;5729.781981;climb_to_cruise;202.1595838;0.6366336721;250.9064171;48956.2171;-599.8816484;1.062355285;0.9600383132;19.97982315;746.1972957;740.6433169;1807.804054;0.2043603446;0.02983967937;3.149;1.2;0.02089845041;0.0006891326368;4.397647942e-05;2.410996202e-05;0.00084;0.0002;
426.7854213;59756.56394;5734.780177;climb_to_cruise;202.2090837;0.6368307865;250.8739288;48922.9097;-600.2996316;1.061886469;0.9600383222;19.97167742;746.1617772;740.6080995;1807.034992;0.2043588853;0.02983860997;3.149;1.2;0.02089346442;0.0006893315112;4.398039248e-05;2.410294921e-05;0.00084;0.0002;
427.1793544;59836.07361;5739.778374;climb_to_cruise;202.2585988;0.6370279767;250.8414406;48889.62065;-600.7177592;1.061417625;0.9600383312;19.96353108;746.1262635;740.5728869;1806.265862;0.2043574253;0.02983754119;3.149;1.2;0.02088847665;0.0006895306751;4.398430904e-05;2.409593105e-05;0.00084;0.0002;
427.573598;59915.66574;5744.77657;climb_to_cruise;202.308129;0.6372252427;250.8089523;48856.34994;-601.1360314;1.060948754;0.9600383402;19.95538416;746.0907544;740.537679;1805.496667;0.2043559648;0.02983647301;3.149;1.2;0.02088348709;0.0006897301288;4.39882291e-05;2.408890753e-05;0.00084;0.0002;
427.9681526;59995.34049;5749.774766;climb_to_cruise;202.3576743;0.6374225846;250.776464;48823.09758;-601.5544486;1.060479855;0.9600383493;19.94723665;746.0552501;740.502476;1804.727404;0.2043545036;0.02983540545;3.149;1.2;0.02087849576;0.0006899298727;4.399215268e-05;2.408187866e-05;0.00084;0.0002;
428.3630187;60075.09801;5754.772963;climb_to_cruise;202.4072347;0.6376200023;250.7439757;48789.86353;-601.973011;1.060010929;0.9600383583;19.93908854;746.0197503;740.4672776;1803.958074;0.2043530418;0.02983433849;3.149;1.2;0.02087350263;0.0006901299079;4.399607978e-05;2.407484442e-05;0.00084;0.0002;
428.7581969;60154.93845;5759.771159;climb_to_cruise;202.4568102;0.6378174959;250.7114875;48756.64781;-602.3917189;1.059541975;0.9600383673;19.93093984;745.9842553;740.4320841;1803.188677;0.2043515793;0.02983327215;3.149;1.2;0.02086850774;0.0006903302346;4.400001041e-05;2.406780483e-05;0.00084;0.0002;
429.1536879;60234.86196;5764.769355;climb_to_cruise;202.5064009;0.6380150655;250.6789992;48723.4504;-602.8105727;1.059072994;0.9600383764;19.92279055;745.948765;740.3968953;1802.419214;0.2043501163;0.02983220642;3.149;1.2;0.02086351107;0.0006905308532;4.400394456e-05;2.406075987e-05;0.00084;0.0002;
429.5494922;60314.8687;5769.767552;climb_to_cruise;202.5560067;0.6382127111;250.6465109;48690.2713;-603.2295727;1.058603985;0.9600383855;19.91464067;745.9132794;740.3617113;1801.649683;0.2043486526;0.0298311413;3.149;1.2;0.02085851262;0.0006907317645;4.400788225e-05;2.405370954e-05;0.00084;0.0002;
429.9456103;60394.95881;5774.765748;climb_to_cruise;202.6056277;0.6384104327;250.6140226;48657.11049;-603.6487191;1.058134949;0.9600383945;19.90649018;745.8777985;740.3265321;1800.880085;0.2043471882;0.02983007679;3.149;1.2;0.0208535124;0.0006909329691;4.401182348e-05;2.404665384e-05;0.00084;0.0002;
430.3420428;60475.13246;5779.763945;climb_to_cruise;202.6552638;0.6386082302;250.5815344;48623.96797;-604.0680122;1.057665885;0.9600384036;19.8983391;745.8423223;740.2913577;1800.11042;0.2043457233;0.0298290129;3.149;1.2;0.02084851041;0.0006911344675;4.401576826e-05;2.403959277e-05;0.00084;0.0002;
430.7387903;60555.38979;5784.762141;climb_to_cruise;202.704915;0.6388061039;250.5490461;48590.84374;-604.4874524;1.057196793;0.9600384127;19.89018743;745.8068507;740.256188;1799.340688;0.2043442577;0.02982794962;3.149;1.2;0.02084350666;0.00069133626;4.401971658e-05;2.403252633e-05;0.00084;0.0002;
431.1358533;60635.73097;5789.760337;climb_to_cruise;202.7545814;0.6390040536;250.5165578;48557.73778;-604.90704;1.056727673;0.9600384218;19.88203517;745.7713839;740.2210232;1798.570888;0.2043427915;0.02982688695;3.149;1.2;0.02083850114;0.0006915383475;4.402366846e-05;2.402545451e-05;0.00084;0.0002;
431.5332326;60716.15614;5794.758534;climb_to_cruise;202.8042629;0.6392020795;250.4840695;48524.65008;-605.3267752;1.056258526;0.9600384309;19.8738823;745.7359218;740.1858631;1797.801021;0.2043413246;0.02982582489;3.149;1.2;0.02083349385;0.0006917407305;4.402762391e-05;2.401837731e-05;0.00084;0.0002;
431.9309285;60796.66545;5799.75673;climb_to_cruise;202.8539596;0.6394001815;250.4515813;48491.58065;-605.7466583;1.055789351;0.9600384401;19.86572884;745.7004644;740.1507079;1797.031087;0.2043398571;0.02982476346;3.149;1.2;0.0208284848;0.0006919434092;4.403158291e-05;2.401129473e-05;0.00084;0.0002;
432.3289418;60877.25907;5804.754926;climb_to_cruise;202.9036715;0.6395983597;250.419093;48458.52947;-606.1666897;1.055320149;0.9600384492;19.85757478;745.6650117;740.1155573;1796.261085;0.204338389;0.02982370263;3.149;1.2;0.02082347399;0.0006921463847;4.403554549e-05;2.400420676e-05;0.00084;0.0002;
